"","x"
"14214",102724064
"14215",NA
"14216",NA
"14217",NA
"14218",NA
"14219",101928069
"14220",100507144
"14221",81488
"14222",91893
"14223",NA
"14224",NA
"14225",NA
"14226",23642
"14227",NA
"14228",100130776
"14229",NA
"14230",283487
"14231",NA
"14232",103752584
"14233",NA
"14234",493913
"14235",1519
"14236",84334
"14237",10597
"14238",84996
"14239",9668
"14240",112268105
"14241",NA
"14242",7556
"14243",90649
"14244",85027
"14245",NA
"14246",3145
"14247",7768
"14248",NA
"14249",NA
"14250",259290
"14251",373863
"14252",NA
"14253",101928200
"14254",NA
"14255",11232
"14256",100129361
"14257",100506691
"14258",NA
"14259",100996246
"14260",NA
"14261",100009676
"14262",NA
"14263",NA
"14264",NA
"14265",100288695
"14266",59348
"14267",56242
"14268",100130111
"14269",388327
"14270",NA
"14271",105369340
"14272",NA
"14273",96626
"14274",NA
"14275",NA
"14276",NA
"14277",57189
"14278",26065
"14279",283948
"14280",NA
"14281",NA
"14282",NA
"14283",100128191
"14284",NA
"14285",NA
"14286",283459
"14287",105369848
"14288",NA
"14289",NA
"14290",NA
"14291",101926933
"14292",NA
"14293",NA
"14294",100381270
"14295",283335
"14296",100529261
"14297",NA
"14298",NA
"14299",NA
"14300",NA
"14301",NA
"14302",NA
"14303",100529097
"14304",NA
"14305",NA
"14306",90589
"14307",8693
"14308",NA
"14309",NA
"14310",379025
"14311",NA
"14312",NA
"14313",NA
"14314",151534
"14315",255783
"14316",100505978
"14317",10330
"14318",NA
"14319",NA
"14320",NA
"14321",101928062
"14322",NA
"14323",105369758
"14324",1523
"14325",100134934
"14326",NA
"14327",NA
"14328",105369779
"14329",100286844
"14330",NA
"14331",643246
"14332",NA
"14333",NA
"14334",91612
"14335",100506603
"14336",NA
"14337",124944
"14338",NA
"14339",51750
"14340",NA
"14341",NA
"14342",NA
"14343",NA
"14344",147660
"14345",64146
"14346",NA
"14347",283624
"14348",NA
"14349",101929718
"14350",246777
"14351",NA
"14352",NA
"14353",105370496
"14354",NA
"14355",NA
"14356",NA
"14357",NA
"14358",NA
"14359",100529063
"14360",100529257
"14361",NA
"14362",NA
"14363",53840
"14364",NA
"14365",NA
"14366",NA
"14367",NA
"14368",196872
"14369",NA
"14370",100129794
"14371",128653
"14372",100507118
"14373",102724814
"14374",112268124
"14375",NA
"14376",NA
"14377",NA
"14378",NA
"14379",NA
"14380",6038
"14381",NA
"14382",NA
"14383",4157
"14384",NA
"14385",90799
"14386",400236
"14387",NA
"14388",NA
"14389",10381
"14390",NA
"14391",NA
"14392",NA
"14393",NA
"14394",100533496
"14395",100526835
"14396",NA
"14397",NA
"14398",NA
"14399",NA
"14400",NA
"14401",100532726
"14402",NA
"14403",NA
"14404",NA
"14405",NA
"14406",3690
"14407",105370681
"14408",NA
"14409",NA
"14410",NA
"14411",NA
"14412",109729181
"14413",NA
"14414",100533106
"14415",NA
"14416",100505573
"14417",100528021
"14418",NA
"14419",NA
"14420",NA
"14421",NA
"14422",NA
"14423",NA
"14424",NA
"14425",NA
"14426",NA
"14427",145694
"14428",79178
"14429",NA
"14430",101927631
"14431",NA
"14432",26589
"14433",NA
"14434",NA
"14435",101929690
"14436",NA
"14437",NA
"14438",NA
"14439",NA
"14440",NA
"14441",NA
"14442",NA
"14443",NA
"14444",101927751
"14445",NA
"14446",NA
"14447",NA
"14448",NA
"14449",NA
"14450",NA
"14451",NA
"14452",100506686
"14453",NA
"14454",NA
"14455",100131315
"14456",NA
"14457",NA
"14458",NA
"14459",NA
"14460",101929977
"14461",146429
"14462",107984813
"14463",NA
"14464",NA
"14465",NA
"14466",NA
"14467",NA
"14468",NA
"14469",NA
"14470",NA
"14471",115409980
"14472",NA
"14473",NA
"14474",NA
"14475",NA
"14476",NA
"14477",29890
"14478",NA
"14479",NA
"14480",NA
"14481",NA
"14482",NA
"14483",NA
"14484",100507588
"14485",NA
"14486",NA
"14487",3217
"14488",647979
"14489",100506655
"14490",NA
"14491",474170
"14492",NA
"14493",101928736
"14494",101929224
"14495",NA
"14496",NA
"14497",NA
"14498",NA
"14499",NA
"14500",NA
"14501",NA
"14502",NA
"14503",100134229
"14504",NA
"14505",100527963
"14506",119746555
"14507",NA
"14508",NA
"14509",NA
"14510",NA
"14511",124903757
"14512",100526831
"14513",NA
"14514",NA
"14515",NA
"14516",NA
"14517",NA
"14518",NA
"14519",NA
"14520",NA
"14521",642658
"14522",NA
"14523",101929387
"14524",100289092
"14525",NA
"14526",100506581
"14527",NA
"14528",NA
"14529",NA
"14530",NA
"14531",NA
"14532",NA
"14533",101927809
"14534",NA
"14535",NA
"14536",NA
"14537",NA
"14538",NA
"14539",NA
"14540",NA
"14541",103344929
"14542",197187
"14543",NA
"14544",NA
"14545",NA
"14546",NA
"14547",100505915
"14548",NA
"14549",NA
"14550",NA
"14551",NA
"14552",106660606
"14553",101926967
"14554",150967
"14555",NA
"14556",283932
"14557",NA
"14558",NA
"14559",NA
"14560",NA
"14561",100287559
"14562",NA
"14563",NA
"14564",NA
"14565",NA
"14566",NA
"14567",9236
"14568",103344931
"14569",NA
"14570",NA
"14571",NA
"14572",NA
"14573",NA
"14574",644242
"14575",NA
"14576",NA
"14577",NA
"14578",NA
"14579",101927957
"14580",NA
"14581",NA
"14582",NA
"14583",124907837
"14584",NA
"14585",NA
"14586",NA
"14587",NA
"14588",NA
"14589",NA
"14590",NA
"14591",NA
"14592",NA
"14593",101927155
"14594",NA
"14595",100507421
"14596",NA
"14597",NA
"14598",NA
"14599",NA
"14600",107984827
"14601",NA
"14602",100507599
"14603",101928076
"14604",NA
"14605",NA
"14606",100507290
"14607",23246
"14608",NA
"14609",105371374
"14610",NA
"14611",NA
"14612",NA
"14613",105274304
"14614",NA
"14615",NA
"14616",NA
"14617",101927288
"14618",100128881
"14619",NA
"14620",NA
"14621",105370888
"14622",NA
"14623",NA
"14624",NA
"14625",NA
"14626",NA
"14627",112806053
"14628",NA
"14629",NA
"14630",NA
"14631",NA
"14632",NA
"14633",NA
"14634",NA
"14635",NA
"14636",NA
"14637",8139
"14638",NA
"14639",NA
"14640",102724907
"14641",145788
"14642",NA
"14643",NA
"14644",NA
"14645",NA
"14646",NA
"14647",107282092
"14648",NA
"14649",100506083
"14650",NA
"14651",100534599
"14652",NA
"14653",100287616
"14654",NA
"14655",148189
"14656",730183
"14657",100130950
"14658",NA
"14659",NA
"14660",NA
"14661",400627
"14662",56107
"14663",124900372
"14664",NA
"14665",NA
"14666",NA
"14667",283887
"14668",NA
"14669",102724927
"14670",56102
"14671",NA
"14672",NA
"14673",79585
"14674",NA
"14675",NA
"14676",100129781
"14677",124906603
"14678",NA
"14679",NA
"14680",NA
"14681",56111
"14682",NA
"14683",124641
"14684",NA
"14685",NA
"14686",NA
"14687",NA
"14688",6182
"14689",NA
"14690",NA
"14691",NA
"14692",NA
"14693",NA
"14694",92002
"14695",NA
"14696",2969
"14697",10780
"14698",NA
"14699",NA
"14700",100294362
"14701",NA
"14702",105371083
"14703",NA
"14704",NA
"14705",NA
"14706",NA
"14707",NA
"14708",NA
"14709",NA
"14710",NA
"14711",NA
"14712",101101775
"14713",NA
"14714",10929
"14715",728833
"14716",9641
"14717",NA
"14718",NA
"14719",NA
"14720",NA
"14721",NA
"14722",NA
"14723",339290
"14724",112268184
"14725",NA
"14726",NA
"14727",NA
"14728",100287042
"14729",100505576
"14730",200030
"14731",100505797
"14732",NA
"14733",NA
"14734",NA
"14735",728113
"14736",NA
"14737",100131655
"14738",388677
"14739",140735
"14740",56957
"14741",NA
"14742",NA
"14743",NA
"14744",NA
"14745",NA
"14746",NA
"14747",NA
"14748",NA
"14749",102724532
"14750",NA
"14751",NA
"14752",124904048
"14753",100506779
"14754",NA
"14755",653145
"14756",NA
"14757",9939
"14758",NA
"14759",NA
"14760",NA
"14761",100287932
"14762",NA
"14763",105371941
"14764",NA
"14765",441263
"14766",729950
"14767",27246
"14768",110091775
"14769",101929693
"14770",NA
"14771",6139
"14772",92659
"14773",NA
"14774",101929511
"14775",118738
"14776",101927989
"14777",9554
"14778",100861412
"14779",100287082
"14780",NA
"14781",10628
"14782",100128893
"14783",23380
"14784",NA
"14785",NA
"14786",57597
"14787",NA
"14788",NA
"14789",83593
"14790",92335
"14791",NA
"14792",400660
"14793",NA
"14794",NA
"14795",284565
"14796",NA
"14797",NA
"14798",8031
"14799",NA
"14800",54460
"14801",NA
"14802",NA
"14803",NA
"14804",NA
"14805",80022
"14806",NA
"14807",NA
"14808",NA
"14809",NA
"14810",NA
"14811",101927720
"14812",101928063
"14813",NA
"14814",NA
"14815",108783654
"14816",5348
"14817",80755
"14818",101928674
"14819",NA
"14820",NA
"14821",NA
"14822",NA
"14823",NA
"14824",NA
"14825",100505549
"14826",342892
"14827",NA
"14828",102724339
"14829",NA
"14830",100505715
"14831",100885848
"14832",100133957
"14833",NA
"14834",339201
"14835",NA
"14836",147727
"14837",NA
"14838",NA
"14839",NA
"14840",339192
"14841",NA
"14842",NA
"14843",NA
"14844",100507373
"14845",NA
"14846",400684
"14847",108903150
"14848",NA
"14849",NA
"14850",100996660
"14851",NA
"14852",284408
"14853",NA
"14854",NA
"14855",100130522
"14856",NA
"14857",NA
"14858",103689912
"14859",105371795
"14860",101927755
"14861",NA
"14862",728752
"14863",NA
"14864",NA
"14865",NA
"14866",NA
"14867",NA
"14868",400617
"14869",100134938
"14870",647946
"14871",NA
"14872",NA
"14873",NA
"14874",NA
"14875",105371849
"14876",NA
"14877",386758
"14878",100507433
"14879",NA
"14880",NA
"14881",148046
"14882",26974
"14883",NA
"14884",NA
"14885",NA
"14886",NA
"14887",9294
"14888",NA
"14889",NA
"14890",101927151
"14891",NA
"14892",NA
"14893",NA
"14894",NA
"14895",NA
"14896",NA
"14897",NA
"14898",NA
"14899",112812
"14900",7767
"14901",NA
"14902",NA
"14903",NA
"14904",NA
"14905",NA
"14906",NA
"14907",NA
"14908",100287177
"14909",NA
"14910",NA
"14911",NA
"14912",55957
"14913",NA
"14914",NA
"14915",NA
"14916",NA
"14917",4701
"14918",100131691
"14919",105372476
"14920",NA
"14921",100505812
"14922",100506033
"14923",NA
"14924",390937
"14925",149013
"14926",NA
"14927",NA
"14928",NA
"14929",NA
"14930",NA
"14931",NA
"14932",147670
"14933",NA
"14934",NA
"14935",NA
"14936",727866
"14937",NA
"14938",NA
"14939",400550
"14940",644656
"14941",54553
"14942",NA
"14943",NA
"14944",NA
"14945",NA
"14946",NA
"14947",NA
"14948",NA
"14949",NA
"14950",NA
"14951",NA
"14952",NA
"14953",91370
"14954",112268269
"14955",NA
"14956",503538
"14957",NA
"14958",NA
"14959",79160
"14960",NA
"14961",NA
"14962",100289341
"14963",NA
"14964",NA
"14965",NA
"14966",NA
"14967",NA
"14968",NA
"14969",NA
"14970",NA
"14971",115290
"14972",NA
"14973",375196
"14974",122394733
"14975",101669766
"14976",NA
"14977",NA
"14978",100129195
"14979",NA
"14980",79917
"14981",NA
"14982",8517
"14983",100293516
"14984",NA
"14985",NA
"14986",NA
"14987",100507567
"14988",NA
"14989",NA
"14990",NA
"14991",NA
"14992",NA
"14993",100507551
"14994",84548
"14995",NA
"14996",NA
"14997",100505761
"14998",NA
"14999",112268241
"15000",400818
"15001",NA
"15002",NA
"15003",122539214
"15004",NA
"15005",NA
"15006",NA
"15007",112398
"15008",NA
"15009",NA
"15010",NA
"15011",NA
"15012",NA
"15013",NA
"15014",NA
"15015",NA
"15016",NA
"15017",112903833
"15018",NA
"15019",NA
"15020",NA
"15021",NA
"15022",NA
"15023",100996928
"15024",NA
"15025",NA
"15026",NA
"15027",NA
"15028",NA
"15029",NA
"15030",NA
"15031",NA
"15032",101928659
"15033",NA
"15034",NA
"15035",NA
"15036",NA
"15037",101927837
"15038",NA
"15039",NA
"15040",NA
"15041",NA
"15042",NA
"15043",NA
"15044",NA
"15045",NA
"15046",NA
"15047",152217
"15048",NA
"15049",NA
"15050",NA
"15051",152048
"15052",728841
"15053",554313
"15054",NA
"15055",100288198
"15056",NA
"15057",100526820
"15058",NA
"15059",NA
"15060",105369154
"15061",NA
"15062",NA
"15063",25832
"15064",8148
"15065",NA
"15066",101410533
"15067",NA
"15068",NA
"15069",NA
"15070",NA
"15071",100529239
"15072",NA
"15073",NA
"15074",NA
"15075",NA
"15076",8370
"15077",91608
"15078",NA
"15079",NA
"15080",NA
"15081",339929
"15082",NA
"15083",NA
"15084",100527978
"15085",101930085
"15086",101927811
"15087",NA
"15088",NA
"15089",124905564
"15090",140809
"15091",101926940
"15092",NA
"15093",NA
"15094",NA
"15095",NA
"15096",101060226
"15097",100132406
"15098",NA
"15099",NA
"15100",NA
"15101",NA
"15102",NA
"15103",NA
"15104",NA
"15105",128077
"15106",NA
"15107",105377023
"15108",NA
"15109",NA
"15110",NA
"15111",NA
"15112",NA
"15113",NA
"15114",NA
"15115",NA
"15116",NA
"15117",NA
"15118",NA
"15119",729096
"15120",NA
"15121",NA
"15122",NA
"15123",NA
"15124",NA
"15125",6284
"15126",NA
"15127",NA
"15128",101928965
"15129",NA
"15130",NA
"15131",NA
"15132",NA
"15133",NA
"15134",NA
"15135",NA
"15136",NA
"15137",NA
"15138",NA
"15139",NA
"15140",NA
"15141",124901355
"15142",NA
"15143",NA
"15144",284615
"15145",NA
"15146",404672
"15147",NA
"15148",NA
"15149",NA
"15150",NA
"15151",NA
"15152",NA
"15153",NA
"15154",NA
"15155",NA
"15156",NA
"15157",100129461
"15158",NA
"15159",NA
"15160",NA
"15161",NA
"15162",NA
"15163",NA
"15164",NA
"15165",NA
"15166",NA
"15167",NA
"15168",NA
"15169",NA
"15170",105374952
"15171",105379695
"15172",NA
"15173",NA
"15174",101929243
"15175",NA
"15176",NA
"15177",101929704
"15178",11165
"15179",9757
"15180",NA
"15181",NA
"15182",NA
"15183",NA
"15184",NA
"15185",NA
"15186",NA
"15187",NA
"15188",NA
"15189",100101267
"15190",NA
"15191",NA
"15192",642361
"15193",NA
"15194",NA
"15195",NA
"15196",NA
"15197",NA
"15198",NA
"15199",NA
"15200",NA
"15201",NA
"15202",NA
"15203",NA
"15204",NA
"15205",NA
"15206",NA
"15207",NA
"15208",NA
"15209",152687
"15210",127138863
"15211",84740
"15212",NA
"15213",NA
"15214",NA
"15215",NA
"15216",NA
"15217",NA
"15218",NA
"15219",107985216
"15220",NA
"15221",57717
"15222",101928963
"15223",286967
"15224",NA
"15225",100506394
"15226",NA
"15227",NA
"15228",NA
"15229",NA
"15230",NA
"15231",NA
"15232",NA
"15233",101752399
"15234",NA
"15235",NA
"15236",NA
"15237",84989
"15238",NA
"15239",NA
"15240",NA
"15241",NA
"15242",105369201
"15243",NA
"15244",NA
"15245",NA
"15246",NA
"15247",117981787
"15248",NA
"15249",NA
"15250",NA
"15251",NA
"15252",105377540
"15253",NA
"15254",55802
"15255",NA
"15256",NA
"15257",NA
"15258",NA
"15259",127138865
"15260",NA
"15261",NA
"15262",NA
"15263",NA
"15264",NA
"15265",NA
"15266",NA
"15267",NA
"15268",NA
"15269",107986163
"15270",NA
"15271",NA
"15272",NA
"15273",NA
"15274",NA
"15275",NA
"15276",NA
"15277",NA
"15278",NA
"15279",NA
"15280",80039
"15281",NA
"15282",100129550
"15283",NA
"15284",NA
"15285",NA
"15286",NA
"15287",NA
"15288",NA
"15289",NA
"15290",NA
"15291",101060684
"15292",NA
"15293",NA
"15294",NA
"15295",NA
"15296",124905134
"15297",100270804
"15298",NA
"15299",NA
"15300",NA
"15301",NA
"15302",NA
"15303",8926
"15304",NA
"15305",NA
"15306",NA
"15307",NA
"15308",NA
"15309",NA
"15310",NA
"15311",NA
"15312",NA
"15313",440686
"15314",NA
"15315",NA
"15316",NA
"15317",NA
"15318",NA
"15319",NA
"15320",NA
"15321",NA
"15322",NA
"15323",NA
"15324",105375519
"15325",NA
"15326",NA
"15327",25786
"15328",NA
"15329",NA
"15330",NA
"15331",NA
"15332",NA
"15333",NA
"15334",202781
"15335",NA
"15336",NA
"15337",NA
"15338",NA
"15339",NA
"15340",NA
"15341",NA
"15342",NA
"15343",NA
"15344",NA
"15345",NA
"15346",NA
"15347",NA
"15348",NA
"15349",NA
"15350",NA
"15351",NA
"15352",NA
"15353",NA
"15354",NA
"15355",124906603
"15356",NA
"15357",NA
"15358",54883
"15359",NA
"15360",NA
"15361",102723553
"15362",NA
"15363",NA
"15364",100170841
"15365",9326
"15366",NA
"15367",NA
"15368",NA
"15369",NA
"15370",NA
"15371",116435302
"15372",NA
"15373",NA
"15374",23191
"15375",NA
"15376",NA
"15377",NA
"15378",NA
"15379",NA
"15380",NA
"15381",8339
"15382",101927608
"15383",389856
"15384",124904917
"15385",6880
"15386",NA
"15387",NA
"15388",79159
"15389",378706
"15390",NA
"15391",NA
"15392",729438
"15393",NA
"15394",NA
"15395",NA
"15396",256302
"15397",30837
"15398",NA
"15399",NA
"15400",NA
"15401",NA
"15402",NA
"15403",102724219
"15404",26149
"15405",NA
"15406",NA
"15407",NA
"15408",NA
"15409",NA
"15410",NA
"15411",NA
"15412",NA
"15413",NA
"15414",101060376
"15415",81554
"15416",NA
"15417",NA
"15418",124906603
"15419",440804
"15420",105370333
"15421",NA
"15422",NA
"15423",NA
"15424",NA
"15425",NA
"15426",8353
"15427",NA
"15428",NA
"15429",NA
"15430",NA
"15431",NA
"15432",NA
"15433",NA
"15434",NA
"15435",140883
"15436",4302
"15437",57223
"15438",NA
"15439",11276
"15440",79873
"15441",7549
"15442",NA
"15443",NA
"15444",NA
"15445",94059
"15446",NA
"15447",NA
"15448",NA
"15449",NA
"15450",157285
"15451",NA
"15452",NA
"15453",NA
"15454",102724159
"15455",NA
"15456",102724701
"15457",NA
"15458",NA
"15459",NA
"15460",NA
"15461",NA
"15462",26574
"15463",8345
"15464",NA
"15465",NA
"15466",127814297
"15467",400658
"15468",NA
"15469",100652758
"15470",NA
"15471",57636
"15472",114791
"15473",NA
"15474",NA
"15475",127138861
"15476",NA
"15477",102724594
"15478",NA
"15479",124906603
"15480",102724428
"15481",11072
"15482",29128
"15483",84876
"15484",NA
"15485",102724951
"15486",NA
"15487",NA
"15488",NA
"15489",NA
"15490",NA
"15491",NA
"15492",6029
"15493",101929494
"15494",NA
"15495",6871
"15496",NA
"15497",389831
"15498",102723475
"15499",8396
"15500",NA
"15501",NA
"15502",NA
"15503",NA
"15504",56101
"15505",NA
"15506",NA
"15507",NA
"15508",338382
"15509",NA
"15510",NA
"15511",NA
"15512",NA
"15513",NA
"15514",NA
"15515",NA
"15516",NA
"15517",NA
"15518",NA
"15519",653145
"15520",NA
"15521",NA
"15522",NA
"15523",NA
"15524",8367
"15525",6023
"15526",NA
"15527",3012
"15528",NA
"15529",441250
"15530",474384
"15531",284098
"15532",619455
"15533",7703
"15534",127138862
"15535",NA
"15536",NA
"15537",NA
"15538",NA
"15539",NA
"15540",NA
"15541",4082
"15542",NA
"15543",93474
"15544",NA
"15545",NA
"15546",NA
"15547",NA
"15548",NA
"15549",NA
"15550",101929127
"15551",105371267
"15552",NA
"15553",NA
"15554",NA
"15555",NA
"15556",NA
"15557",NA
"15558",NA
"15559",102724488
"15560",NA
"15561",NA
"15562",NA
"15563",NA
"15564",5691
"15565",NA
"15566",NA
"15567",NA
"15568",NA
"15569",NA
"15570",NA
"15571",NA
"15572",284106
"15573",NA
"15574",11056
"15575",NA
"15576",NA
"15577",7554
"15578",NA
"15579",389741
"15580",NA
"15581",29964
"15582",80179
"15583",NA
"15584",79893
"15585",7772
"15586",NA
"15587",NA
"15588",101929140
"15589",NA
"15590",79154
"15591",31
"15592",728229
"15593",10002
"15594",NA
"15595",NA
"15596",101928238
"15597",102288414
"15598",NA
"15599",79922
"15600",NA
"15601",102724117
"15602",105416157
"15603",NA
"15604",NA
"15605",NA
"15606",NA
"15607",NA
"15608",NA
"15609",NA
"15610",378707
"15611",NA
"15612",100289211
"15613",NA
"15614",8357
"15615",NA
"15616",84311
"15617",NA
"15618",NA
"15619",NA
"15620",56656
"15621",NA
"15622",124905527
"15623",NA
"15624",NA
"15625",NA
"15626",105379428
"15627",NA
"15628",NA
"15629",NA
"15630",NA
"15631",NA
"15632",100859930
"15633",NA
"15634",NA
"15635",NA
"15636",NA
"15637",NA
"15638",NA
"15639",NA
"15640",NA
"15641",NA
"15642",NA
"15643",NA
"15644",NA
"15645",NA
"15646",NA
"15647",NA
"15648",NA
"15649",NA
"15650",NA
"15651",NA
"15652",NA
"15653",NA
"15654",NA
"15655",NA
"15656",100130890
"15657",NA
"15658",NA
"15659",NA
"15660",NA
"15661",NA
"15662",NA
"15663",NA
"15664",NA
"15665",NA
"15666",100132967
"15667",NA
"15668",NA
"15669",NA
"15670",NA
"15671",NA
"15672",NA
"15673",NA
"15674",NA
"15675",NA
"15676",NA
"15677",55472
"15678",NA
"15679",NA
"15680",NA
"15681",NA
"15682",NA
"15683",NA
"15684",NA
"15685",NA
"15686",NA
"15687",NA
"15688",NA
"15689",NA
"15690",NA
"15691",NA
"15692",NA
"15693",NA
"15694",NA
"15695",NA
"15696",NA
"15697",NA
"15698",NA
"15699",NA
"15700",NA
"15701",NA
"15702",NA
"15703",NA
"15704",NA
"15705",NA
"15706",NA
"15707",NA
"15708",NA
"15709",NA
