"","x"
"11780",100616193
"11781",102465519
"11782",100616345
"11783",102466658
"11784",407024
"11785",693215
"11786",100302132
"11787",100422919
"11788",100616400
"11789",693221
"11790",100616263
"11791",406953
"11792",102465834
"11793",406936
"11794",102466755
"11795",693224
"11796",407004
"11797",100616259
"11798",102466723
"11799",102466730
"11800",100616483
"11801",406996
"11802",100616256
"11803",102465526
"11804",100616282
"11805",102465801
"11806",100302145
"11807",100500912
"11808",100616250
"11809",100302174
"11810",406920
"11811",441584
"11812",100500872
"11813",100422894
"11814",102465802
"11815",100500849
"11816",100500913
"11817",100302258
"11818",693213
"11819",100302212
"11820",100313892
"11821",406947
"11822",102465445
"11823",100422831
"11824",102466616
"11825",406967
"11826",406922
"11827",693222
"11828",100847046
"11829",574033
"11830",102465529
"11831",494335
"11832",100500832
"11833",100500808
"11834",693185
"11835",100616211
"11836",102465474
"11837",100500914
"11838",100302143
"11839",128966673
"11840",102465504
"11841",100616477
"11842",100126356
"11843",105372280
"11844",101929563
"11845",112488745
"11846",406883
"11847",432355
"11848",574449
"11849",100616142
"11850",102464833
"11851",102465429
"11852",100033819
"11853",102465249
"11854",102466747
"11855",100302237
"11856",196120
"11857",100616119
"11858",574456
"11859",100616226
"11860",102465483
"11861",100616414
"11862",407021
"11863",100847070
"11864",100847090
"11865",406902
"11866",407022
"11867",128966673
"11868",574032
"11869",102465503
"11870",723778
"11871",102465906
"11872",100423004
"11873",100847042
"11874",100616115
"11875",102465501
"11876",102466205
"11877",102466985
"11878",100616340
"11879",100616361
"11880",102466515
"11881",102465666
"11882",100616385
"11883",102466200
"11884",100847081
"11885",102464826
"11886",406981
"11887",693196
"11888",406971
"11889",102465480
"11890",102465532
"11891",100616424
"11892",406975
"11893",102465428
"11894",100302183
"11895",102466736
"11896",693153
"11897",100500804
"11898",100302196
"11899",100500860
"11900",102466748
"11901",100616329
"11902",102466986
"11903",100126321
"11904",100500907
"11905",102465453
"11906",100616378
"11907",102465454
"11908",100500853
"11909",406970
"11910",406899
"11911",102466743
"11912",100500888
"11913",102465803
"11914",100616122
"11915",100500810
"11916",100422961
"11917",102465256
"11918",100616143
"11919",100847073
"11920",407043
"11921",100500837
"11922",406935
"11923",102465252
"11924",407003
"11925",100500847
"11926",122455338
"11927",406991
"11928",768213
"11929",100302168
"11930",102465513
"11931",724028
"11932",102465510
"11933",406928
"11934",407025
"11935",406979
"11936",102724485
"11937",407026
"11938",100302210
"11939",574448
"11940",100126338
"11941",102465511
"11942",494336
"11943",128966673
"11944",100302257
"11945",101927844
"11946",102466719
"11947",100616452
"11948",102466864
"11949",100313843
"11950",100616394
"11951",100302290
"11952",100847012
"11953",102465879
"11954",102466194
"11955",100616393
"11956",100616500
"11957",100616146
"11958",100302213
"11959",102465841
"11960",100423031
"11961",100616358
"11962",102466227
"11963",102465508
"11964",391746
"11965",100616396
"11966",100313781
"11967",100616169
"11968",102465492
"11969",102465669
"11970",122455341
"11971",100422960
"11972",390031
"11973",100126351
"11974",102465444
"11975",102466223
"11976",406907
"11977",100422995
"11978",100500820
"11979",407051
"11980",100616139
"11981",100302278
"11982",100616270
"11983",100313887
"11984",693216
"11985",100313779
"11986",100126328
"11987",100500858
"11988",406934
"11989",128966673
"11990",407040
"11991",102465133
"11992",100616459
"11993",574500
"11994",407009
"11995",102465495
"11996",100616408
"11997",100616237
"11998",102466740
"11999",391742
"12000",406980
"12001",105373347
"12002",100302285
"12003",100423035
"12004",100126311
"12005",407013
"12006",100616240
"12007",105373244
"12008",100616314
"12009",105371045
"12010",100423003
"12011",102465665
"12012",100847037
"12013",102465439
"12014",100422832
"12015",100616346
"12016",100302133
"12017",100302263
"12018",724033
"12019",102465667
"12020",100616248
"12021",102466877
"12022",100616124
"12023",100302137
"12024",100616403
"12025",102465524
"12026",390033
"12027",646103
"12028",406906
"12029",100302224
"12030",406974
"12031",100302242
"12032",407047
"12033",102465248
"12034",100847052
"12035",406905
"12036",100302240
"12037",407012
"12038",442894
"12039",100302197
"12040",128966673
"12041",102466190
"12042",100616150
"12043",113523639
"12044",100302138
"12045",100616113
"12046",112268164
"12047",406988
"12048",102465536
"12049",102465449
"12050",111644133
"12051",693149
"12052",574031
"12053",100500842
"12054",111188157
"12055",406923
"12056",102466754
"12057",100616439
"12058",102466270
"12059",406884
"12060",100616453
"12061",122455342
"12062",100616388
"12063",102465448
"12064",406952
"12065",407049
"12066",100616487
"12067",100500827
"12068",442902
"12069",143506
"12070",100422910
"12071",102466252
"12072",102465534
"12073",100422834
"12074",100616387
"12075",574411
"12076",407008
"12077",100616185
"12078",102466854
"12079",102465472
"12080",100616112
"12081",100126325
"12082",100847026
"12083",100616167
"12084",693235
"12085",100126332
"12086",102465993
"12087",102466911
"12088",100616367
"12089",105378736
"12090",105374988
"12091",390271
"12092",112441436
"12093",112441428
"12094",112441430
"12095",112441432
"12096",122405565
"12097",124903871
"12098",112441435
"12099",124904027
"12100",81399
"12101",112441437
"12102",105376680
"12103",26595
"12104",128125818
"12105",100130520
"12106",105378712
"12107",105378714
"12108",388946
"12109",112441429
"12110",112441438
"12111",124904023
"12112",341568
"12113",112441431
"12114",729759
"12115",101928059
"12116",8622
"12117",113523638
"12118",729966
"12119",101928718
"12120",339166
"12121",120356740
"12122",101927464
"12123",255649
"12124",128125817
"12125",110599583
"12126",128125816
"12127",727924
"12128",112577462
"12129",127898561
"12130",101928583
"12131",112268208
"12132",128125814
"12133",5143
"12134",112577461
"12135",108783646
"12136",124902392
"12137",109729173
"12138",101928882
"12139",100505984
"12140",128966558
"12141",728635
"12142",114483833
"12143",112267968
"12144",124903342
"12145",124902436
"12146",647264
"12147",124903183
"12148",107984273
"12149",112268216
"12150",128966604
"12151",441323
"12152",105376479
"12153",105376121
"12154",728753
"12155",105371729
"12156",105376124
"12157",645558
"12158",124902229
"12159",105377256
"12160",107985253
"12161",728746
"12162",124905143
"12163",100129307
"12164",124901966
"12165",124906757
"12166",105375622
"12167",339416
"12168",645651
"12169",100131107
"12170",105369547
"12171",124902388
"12172",105370985
"12173",105371113
"12174",105378268
"12175",102724657
"12176",105378666
"12177",101928866
"12178",441326
"12179",105377724
"12180",441324
"12181",122526776
"12182",124904288
"12183",122526777
"12184",124906766
"12185",107986821
"12186",642934
"12187",441327
"12188",128125822
"12189",105375754
"12190",105180391
"12191",105372432
"12192",117134596
"12193",105372808
"12194",728196
"12195",105180390
"12196",80078
"12197",124905218
"12198",100750325
"12199",105373170
"12200",105373682
"12201",100996693
"12202",110806308
"12203",105373514
"12204",117134598
"12205",127739546
"12206",112577592
"12207",128092250
"12208",112577516
"12209",101447996
"12210",117134597
"12211",128092249
"12212",112268419
"12213",107984270
"12214",101928373
"12215",124901628
"12216",105376020
"12217",105370259
"12218",107986524
"12219",105378531
"12220",124901902
"12221",105376975
"12222",105369363
"12223",105375501
"12224",105373085
"12225",105371689
"12226",107985206
"12227",105372937
"12228",107986376
"12229",124909397
"12230",124903055
"12231",105370232
"12232",102723684
"12233",124901942
"12234",124904601
"12235",124901457
"12236",8358
"12237",613266
"12238",105373742
"12239",101927857
"12240",107984265
"12241",105374174
"12242",101927483
"12243",105370728
"12244",105379199
"12245",124900881
"12246",124901632
"12247",107985953
"12248",112268065
"12249",124902128
"12250",116435278
"12251",105379839
"12252",101927505
"12253",105373508
"12254",124903940
"12255",105373575
"12256",285768
"12257",124903658
"12258",105373299
"12259",102725080
"12260",101927072
"12261",112268472
"12262",105374134
"12263",105374069
"12264",105375216
"12265",124901358
"12266",124903568
"12267",112268165
"12268",105377451
"12269",105370987
"12270",113523636
"12271",105375423
"12272",105370344
"12273",124905237
"12274",105376435
"12275",105377146
"12276",105379242
"12277",124909439
"12278",124903585
"12279",105369496
"12280",124902546
"12281",102723966
"12282",105378473
"12283",105378402
"12284",8352
"12285",101928398
"12286",124901407
"12287",112268234
"12288",105377156
"12289",107986443
"12290",124903317
"12291",105370315
"12292",124900656
"12293",124901909
"12294",124900731
"12295",112268039
"12296",107986669
"12297",124902027
"12298",105377209
"12299",124905142
"12300",105376381
"12301",100129223
"12302",101929667
"12303",124901391
"12304",124904530
"12305",107984203
"12306",107985177
"12307",105377848
"12308",105373422
"12309",105374468
"12310",124904358
"12311",124902031
"12312",728158
"12313",105374367
"12314",105371841
"12315",124903640
"12316",105375118
"12317",124905511
"12318",105370689
"12319",105370645
"12320",124904503
"12321",101928463
"12322",114841037
"12323",105371672
"12324",105370295
"12325",124903825
"12326",101927388
"12327",124904076
"12328",124902684
"12329",105374802
"12330",105374088
"12331",105375082
"12332",105376030
"12333",105375298
"12334",124907968
"12335",124902771
"12336",101928357
"12337",122319696
"12338",124901447
"12339",105374736
"12340",124906232
"12341",105372180
"12342",124900694
"12343",124900810
"12344",128966710
"12345",112267986
"12346",102724482
"12347",105372188
"12348",102724289
"12349",101928505
"12350",105377503
"12351",105370340
"12352",100302522
"12353",124901872
"12354",102724156
"12355",124900818
"12356",124907995
"12357",124904219
"12358",105372045
"12359",105375709
"12360",124902005
"12361",124902157
"12362",105371272
"12363",105379478
"12364",107986954
"12365",105369668
"12366",124902606
"12367",124907871
"12368",124900774
"12369",124902232
"12370",102724104
"12371",105372268
"12372",105378930
"12373",124903236
"12374",283045
"12375",124904682
"12376",124903376
"12377",105377224
"12378",101929748
"12379",124906237
"12380",124904471
"12381",105373973
"12382",124908011
"12383",105372749
"12384",124906285
"12385",124903386
"12386",117981789
"12387",128092253
"12388",107984850
"12389",101929116
"12390",80111
"12391",101928737
"12392",128092248
"12393",101929609
"12394",105369292
"12395",105370174
"12396",100533105
"12397",109617009
"12398",128092247
"12399",2831
"12400",128092246
"12401",128071547
"12402",128071545
"12403",128071544
"12404",128092251
"12405",128031837
"12406",128031836
"12407",128092252
"12408",128031835
"12409",128031834
"12410",124902537
"12411",122319436
"12412",128031833
"12413",120766137
"12414",128031832
"12415",54659
"12416",54579
"12417",127933115
"12418",127903862
"12419",474383
"12420",127898563
"12421",128462377
"12422",127898562
"12423",124900931
"12424",101928264
"12425",100128553
"12426",124909451
"12427",105370705
"12428",105371354
"12429",124901013
"12430",723790
"12431",653598
"12432",107985770
"12433",105374981
"12434",124906119
"12435",118567325
"12436",124901131
"12437",124906471
"12438",105377667
"12439",105372564
"12440",105374625
"12441",105376306
"12442",105371749
"12443",107985936
"12444",107985074
"12445",105373997
"12446",107986550
"12447",124901661
"12448",105370122
"12449",124905177
"12450",124909412
"12451",107985892
"12452",124906319
"12453",124904294
"12454",105375170
"12455",102724680
"12456",124902744
"12457",107984536
"12458",124901408
"12459",100132354
"12460",107986760
"12461",101928334
"12462",105378355
"12463",105370152
"12464",107984172
"12465",124902559
"12466",105373854
"12467",105378453
"12468",105372839
"12469",124909495
"12470",124901310
"12471",124909362
"12472",101927369
"12473",105379130
"12474",124903448
"12475",105379040
"12476",105376995
"12477",645142
"12478",105373273
"12479",124905233
"12480",107984709
"12481",124901789
"12482",100142659
"12483",124901321
"12484",124902403
"12485",101929614
"12486",107984888
"12487",124900697
"12488",56257
"12489",105378979
"12490",445347
"12491",64145
"12492",6817
"12493",127138866
"12494",90499
"12495",107986547
"12496",105373432
"12497",105374191
"12498",105378998
"12499",124903045
"12500",107985563
"12501",107984236
"12502",107985241
"12503",124906938
"12504",105375587
"12505",105369656
"12506",124904047
"12507",124902611
"12508",124902752
"12509",105376520
"12510",124904434
"12511",118142757
"12512",79400
"12513",124188214
"12514",100289150
"12515",159162
"12516",100132526
"12517",100287029
"12518",100132979
"12519",100101121
"12520",100289188
"12521",83866
"12522",164380
"12523",389652
"12524",440040
"12525",27437
"12526",149934
"12527",387590
"12528",440419
"12529",100419170
"12530",645528
"12531",414194
"12532",100132932
"12533",100506281
"12534",163720
"12535",284233
"12536",283507
"12537",23782
"12538",101929006
"12539",101928535
"12540",219595
"12541",400759
"12542",285905
"12543",101929583
"12544",221442
"12545",441897
"12546",158381
"12547",100996643
"12548",9288
"12549",440518
"12550",100129935
"12551",388550
"12552",116123
"12553",107987341
"12554",646743
"12555",22952
"12556",80350
"12557",646743
"12558",100131320
"12559",408029
"12560",392459
"12561",401663
"12562",440910
"12563",4498
"12564",23615
"12565",23614
"12566",388007
"12567",347694
"12568",441932
"12569",554225
"12570",100132708
"12571",112268117
"12572",387644
"12573",285103
"12574",280660
"12575",352962
"12576",102724018
"12577",83864
"12578",100133036
"12579",100631378
"12580",100288380
"12581",9082
"12582",353515
"12583",200420
"12584",100507334
"12585",6290
"12586",494141
"12587",401285
"12588",284379
"12589",392360
"12590",149620
