"","condition","cycle","region","log2fc.norm.mean","obs.mut.mean","sim.mut.mean","p_value","p_adjusted","significant_p_adjusted","go.id"
"859","enu",3,"cellular response to fluid shear stress",0.52832083357372,0.666666666666667,0,0.48809089521538,1,NA,"GO:0071498"
"860","enu",3,"cellular response to heat",0.282665635518317,1.66666666666667,1,0.935507779026982,1,NA,"GO:0034605"
"861","enu",3,"cellular response to insulin stimulus",-0.198536581640222,2.66666666666667,3,0.427617003750359,1,NA,"GO:0032869"
"862","enu",3,"cellular response to ketone",-0.982510860035289,0.666666666666667,1.66666666666667,0.564187715204454,1,NA,"GO:1901655"
"863","enu",3,"cellular response to oxygen levels",-0.429835539064997,2,3,0.0789027298234601,1,NA,"GO:0071453"
"864","enu",3,"cellular response to sterol depletion",0,0,0,1,1,NA,"GO:0071501"
"865","enu",3,"cellular response to topologically incorrect protein",-0.482486325657074,0.666666666666667,1,0.94090395792859,1,NA,"GO:0035967"
"866","enu",3,"cellular response to transforming growth factor beta stimulus",0.082795876623131,6.33333333333333,4.66666666666667,0.315548895799987,1,NA,"GO:0071560"
"867","enu",3,"cellular senescence",0.282665635518317,1.33333333333333,1,0.76804026744797,1,NA,"GO:0090398"
"868","enu",3,"centromere complex assembly",0.421011468611266,1,0,0.189511188017284,1,NA,"GO:0034508"
"869","enu",3,"centrosome localization",0.779950000961543,1,0.333333333333333,0.241316268698877,1,NA,"GO:0051642"
"870","enu",3,"chaperone-mediated autophagy",0.861654166907053,0,0,1,1,NA,"GO:0061684"
"871","enu",3,"chondrocyte differentiation",-0.324668263822352,2,2,1,1,NA,"GO:0002062"
"872","enu",3,"chromatin remodeling",0.107731947016855,5,4.66666666666667,0.35112699375914,1,NA,"GO:0006338"
"873","enu",3,"chromosome localization",0.366511891183637,2.33333333333333,1,0.293964318282499,1,NA,"GO:0050000"
"874","enu",3,"chromosome segregation",-0.099083373723902,4.66666666666667,5,0.462928688541818,1,NA,"GO:0007059"
"875","enu",3,"cilium assembly",0.34071429434578,4.33333333333333,4,0.942573467842301,1,NA,"GO:0060271"
"876","enu",3,"cilium organization",0.249832847630863,4.66666666666667,4.66666666666667,0.728066313794946,1,NA,"GO:0044782"
"877","enu",3,"circadian regulation of gene expression",-0.730881692647465,0,1,0.559408136970128,1,NA,"GO:0032922"
"878","enu",3,"clathrin-dependent endocytosis",0.861654166907052,0.666666666666667,0.333333333333333,0.962264413556302,1,NA,"GO:0072583"
"879","enu",3,"collagen fibril organization",-0.0777623541465807,2.66666666666667,1.66666666666667,0.786881978639769,1,NA,"GO:0030199"
"880","enu",3,"connective tissue development",-0.283999612370815,4,4.66666666666667,0.943724072277779,1,NA,"GO:0061448"
"881","enu",3,"cortical cytoskeleton organization",-0.350822473298046,1,1,0.86725914777509,1,NA,"GO:0030865"
"882","enu",3,"cytoplasmic translation",0.138345833092948,0.666666666666667,1.66666666666667,0.596721466389253,1,NA,"GO:0002181"
"883","enu",3,"defense response to virus",-0.528633206658403,2.66666666666667,3.66666666666667,0.756055123913553,1,NA,"GO:0051607"
"884","enu",3,"dephosphorylation",-0.0149514119280869,4,4.66666666666667,0.887648634237465,1,NA,"GO:0016311"
"885","enu",3,"developmental growth involved in morphogenesis",0.0695288739371393,3,3.66666666666667,0.678318315118325,1,NA,"GO:0060560"
"886","enu",3,"dicarboxylic acid metabolic process",0.666666666666667,1.33333333333333,1,0.989809617965238,1,NA,"GO:0043648"
"887","enu",3,"double-strand break repair",0.448138172547723,4.66666666666667,3.66666666666667,0.698746120111094,1,NA,"GO:0006302"
"888","enu",3,"embryonic body morphogenesis",0.666666666666667,0.333333333333333,0,0.860510995156019,1,NA,"GO:0010172"
"889","enu",3,"embryonic organ development",-0.924562959370472,2.66666666666667,7.33333333333333,0.00519957041266852,1,NA,"GO:0048568"
"890","enu",3,"epigenetic regulation of gene expression",0.349373983206056,2,2.33333333333333,0.834297939154861,1,NA,"GO:0040029"
"891","enu",3,"erythrocyte differentiation",-0.765151961175393,0.333333333333333,2,0.15726547983708,1,NA,"GO:0030218"
"892","enu",3,"establishment of mitotic spindle localization",0.787523359794905,0.666666666666667,0,0.568791701710006,1,NA,"GO:0040001"
"893","enu",3,"establishment of organelle localization",0.0380117477486763,5.33333333333333,5.66666666666667,0.921599610348306,1,NA,"GO:0051656"
"894","enu",3,"establishment of protein localization to membrane",0.22328379943589,2.66666666666667,3.33333333333333,0.673615368859173,1,NA,"GO:0090150"
"895","enu",3,"establishment of protein localization to organelle",0.068605065199625,6,5.66666666666667,0.999286496602541,1,NA,"GO:0072594"
"896","enu",3,"establishment or maintenance of cell polarity",-0.129082684366787,4.33333333333333,4,0.683509419404407,1,NA,"GO:0007163"
"897","enu",3,"establishment or maintenance of epithelial cell apical/basal polarity",-0.584962500721156,0.666666666666667,1,0.954703778603335,1,NA,"GO:0045197"
"898","enu",3,"ether lipid biosynthetic process",0,0.333333333333333,0,0.595618394654605,1,NA,"GO:0008611"
"899","enu",3,"exit from host cell",0.471679166426281,0.333333333333333,0,0.915621075240791,1,NA,"GO:0035891"
"900","enu",3,"exosomal secretion",0.666666666666667,0,0,1,1,NA,"GO:1990182"
"901","enu",3,"extracellular matrix assembly",-0.161808942390081,1,1,0.858960439966224,1,NA,"GO:0085029"
"902","enu",3,"extracellular vesicle biogenesis",0.666666666666667,0,0,1,1,NA,"GO:0140112"
"903","enu",3,"face development",0.194987500240385,1,1,0.887763015784462,1,NA,"GO:0060324"
"904","enu",3,"fat cell differentiation",-0.981138823877876,1.66666666666667,3.66666666666667,0.177309769119959,1,NA,"GO:0045444"
"905","enu",3,"fatty acid beta-oxidation",-0.333333333333333,0.333333333333333,1,0.820675155329765,1,NA,"GO:0006635"
"906","enu",3,"fibroblast migration",0.0196312296845226,1.33333333333333,1,0.99226238144041,1,NA,"GO:0010761"
"907","enu",3,"fibroblast proliferation",-0.389975000480772,1,2,0.543856492249532,1,NA,"GO:0048144"
"908","enu",3,"folic acid metabolic process",0,0.666666666666667,0,0.368300523386446,1,NA,"GO:0046655"
"909","enu",3,"glial cell apoptotic process",0.805012499759615,0.333333333333333,0,0.881491672511049,1,NA,"GO:0034349"
"910","enu",3,"glycerol ether biosynthetic process",0,0.333333333333333,0,0.595618394654605,1,NA,"GO:0046504"
"911","enu",3,"glycosyl compound biosynthetic process",0.666666666666667,0,0,1,1,NA,"GO:1901659"
"912","enu",3,"glycosyl compound metabolic process",-0.602451640685868,0.333333333333333,0.666666666666667,0.966033156852317,1,NA,"GO:1901657"
"913","enu",3,"glycosylation",0.358938532350275,3.66666666666667,3,0.394507768719556,1,NA,"GO:0070085"
"914","enu",3,"heart valve development",-0.166922457768244,1.33333333333333,1,0.989318952374217,1,NA,"GO:0003170"
"915","enu",3,"heme metabolic process",1.38997500048077,0.666666666666667,0,0.806682015682524,1,NA,"GO:0042168"
"916","enu",3,"heterochromatin formation",0.700936935194593,1.66666666666667,1,0.940672929154351,1,NA,"GO:0031507"
"917","enu",3,"heterocycle catabolic process",-0.295272516828228,5,5.66666666666667,0.472196809144007,1,NA,"GO:0046700"
"918","enu",3,"histone modification",-0.340931527584096,4.66666666666667,7,0.0453708160074999,1,NA,"GO:0016570"
"919","enu",3,"immune system development",0.339417234852074,2.66666666666667,2.66666666666667,0.960206792164121,1,NA,"GO:0002520"
"920","enu",3,"in utero embryonic development",-0.147803081185172,5,6.66666666666667,0.503521344120146,1,NA,"GO:0001701"
"921","enu",3,"inner cell mass cell proliferation",0,0.666666666666667,0,0.246652865122112,1,NA,"GO:0001833"
"922","enu",3,"inositol phosphate catabolic process",0.723308333814105,0,0,1,1,NA,"GO:0071545"
"923","enu",3,"interferon-beta production",-0.666666666666667,0,0.666666666666667,0.819752526347433,1,NA,"GO:0032608"
"924","enu",3,"intermembrane lipid transfer",0.52832083357372,0.666666666666667,0.333333333333333,0.464917982423229,1,NA,"GO:0120009"
"925","enu",3,"intracellular lipid transport",1,0.666666666666667,0.333333333333333,0.960285123353341,1,NA,"GO:0032365"
"926","enu",3,"intraciliary transport",0.647035436982144,0.333333333333333,0,0.945547980457822,1,NA,"GO:0042073"
"927","enu",3,"iron ion homeostasis",0.604593730405679,1.66666666666667,1,0.936203735125325,1,NA,"GO:0055072"
"928","enu",3,"iron-sulfur cluster assembly",-0.912321864722069,0,0,1,1,NA,"GO:0016226"
"929","enu",3,"kinetochore organization",1.33226762955019e-15,0.666666666666667,0,0.253566541413978,1,NA,"GO:0051383"
"930","enu",3,"lamellipodium assembly",-0.017489139964712,1.33333333333333,1,0.742129750176681,1,NA,"GO:0030032"
"931","enu",3,"lamellipodium morphogenesis",0.52832083357372,1,0,0.374345603098522,1,NA,"GO:0072673"
"932","enu",3,"lamellipodium organization",0.276691666185895,2.33333333333333,1.66666666666667,0.429625092326158,1,NA,"GO:0097581"
"933","enu",3,"limb development",0.529802801917449,3.33333333333333,3,0.997835352208637,1,NA,"GO:0060173"
"934","enu",3,"lipoprotein catabolic process",0.333333333333333,0,0,1,1,NA,"GO:0042159"
"935","enu",3,"lipoprotein metabolic process",0.122107404748603,1,1.33333333333333,0.605764562759128,1,NA,"GO:0042157"
"936","enu",3,"lysosomal lumen acidification",0.52832083357372,0,0,1,1,NA,"GO:0007042"
"937","enu",3,"lysosomal protein catabolic process",0.138345833092948,0,0,1,1,NA,"GO:1905146"
"938","enu",3,"mRNA export from nucleus",-0.309870224036201,0.333333333333333,1,0.847696565387165,1,NA,"GO:0006406"
"939","enu",3,"macroautophagy",0.538890453482832,8,4.66666666666667,0.354794341955632,1,NA,"GO:0016236"
"940","enu",3,"macromolecule deacylation",-0.23215693864605,1.33333333333333,1.66666666666667,0.615959464251566,1,NA,"GO:0098732"
"941","enu",3,"macromolecule glycosylation",0.474912966823711,3.33333333333333,2.66666666666667,0.737424034822605,1,NA,"GO:0043413"
"942","enu",3,"magnesium ion transmembrane transport",0.666666666666667,0.333333333333333,0,0.664539692879876,1,NA,"GO:1903830"
"943","enu",3,"magnesium ion transport",0.666666666666667,0.333333333333333,0,0.664539692879876,1,NA,"GO:0015693"
"944","enu",3,"maintenance of cell number",-0.345508625341705,2,3,0.682032015357198,1,NA,"GO:0098727"
"945","enu",3,"maintenance of protein location",0.226023968370878,1.33333333333333,1.33333333333333,0.507236887758309,1,NA,"GO:0045185"
"946","enu",3,"maintenance of protein location in cell",0.440642698295787,1,1,0.852584331696153,1,NA,"GO:0032507"
"947","enu",3,"mammary gland epithelial cell proliferation",0.389975000480772,0,0.333333333333333,0.97377939387654,1,NA,"GO:0033598"
"948","enu",3,"membrane assembly",0.276691666185896,1,1,1,1,NA,"GO:0071709"
"949","enu",3,"membrane biogenesis",0.276691666185896,1,1,1,1,NA,"GO:0044091"
"950","enu",3,"membrane docking",0.0997360061290926,1.66666666666667,1,0.941163092684389,1,NA,"GO:0022406"
"951","enu",3,"membrane fission",1.14431980242537,0.666666666666667,0,0.70899895340402,1,NA,"GO:0090148"
"952","enu",3,"mesenchymal cell differentiation",-0.0777623541465807,5.66666666666667,4.66666666666667,0.926627722808542,1,NA,"GO:0048762"
"953","enu",3,"metallo-sulfur cluster assembly",-0.912321864722069,0,0,1,1,NA,"GO:0031163"
"954","enu",3,"methylation",-0.332239514335526,1.66666666666667,3.66666666666667,0.197223009404732,1,NA,"GO:0032259"
"955","enu",3,"miRNA processing",0.0566416671474387,0.333333333333333,0.666666666666667,0.651053296424047,1,NA,"GO:0035196"
"956","enu",3,"microtubule cytoskeleton organization involved in mitosis",-0.148921735600379,2.33333333333333,2,0.871540889687417,1,NA,"GO:1902850"
"957","enu",3,"microtubule depolymerization",-0.805012499759615,0,1,0.67244583764357,1,NA,"GO:0007019"
"958","enu",3,"microtubule organizing center localization",0.779950000961543,1,0.333333333333333,0.241316268698877,1,NA,"GO:0061842"
"959","enu",3,"microtubule polymerization",0.746771443111237,1.66666666666667,1,0.937844059796939,1,NA,"GO:0046785"
"960","enu",3,"mitochondrial calcium ion homeostasis",0.471679166426281,0.333333333333333,0,0.91995851438798,1,NA,"GO:0051560"
"961","enu",3,"mitochondrial calcium ion transmembrane transport",-0.333333333333333,0.333333333333333,0,0.825064587295472,1,NA,"GO:0006851"
"962","enu",3,"mitochondrial gene expression",-0.023463109297134,2.33333333333333,2,0.367562849987534,1,NA,"GO:0140053"
"963","enu",3,"mitochondrial genome maintenance",0.666666666666667,0,0,1,1,NA,"GO:0000002"
"964","enu",3,"mitochondrial membrane organization",0.107309364962454,0.666666666666667,1,0.939270693665896,1,NA,"GO:0007006"
"965","enu",3,"mitochondrial outer membrane permeabilization",0.805012499759615,0.333333333333333,0,0.869553433885381,1,NA,"GO:0097345"
"966","enu",3,"mitochondrial respiratory chain complex assembly",-0.528320833573719,0.333333333333333,1,0.840724606162267,1,NA,"GO:0033108"
"967","enu",3,"mitochondrial transmembrane transport",-0.528320833573719,0.333333333333333,1,0.776787137208407,1,NA,"GO:1990542"
"968","enu",3,"mitochondrial transport",1.84946820589819e-17,2,2,0.929426969357106,1,NA,"GO:0006839"
"969","enu",3,"mitochondrion distribution",0,0,0,1,1,NA,"GO:0048311"
"970","enu",3,"mitochondrion localization",0.194987500240385,0.333333333333333,0.333333333333333,0.845747055547367,1,NA,"GO:0051646"
"971","enu",3,"mitochondrion morphogenesis",0.584962500721157,0,0,1,1,NA,"GO:0070584"
"972","enu",3,"mitotic cytokinesis",-0.62482303930538,0.666666666666667,1,0.939113176461563,1,NA,"GO:0000281"
"973","enu",3,"monosaccharide biosynthetic process",-0.781549390462482,0.666666666666667,1,0.665363578330547,1,NA,"GO:0046364"
"974","enu",3,"monosaccharide metabolic process",-0.86881134367466,1.33333333333333,3,0.313126306936382,1,NA,"GO:0005996"
"975","enu",3,"morphogenesis of an epithelial sheet",-0.313702103648811,0.333333333333333,1,0.752083256414919,1,NA,"GO:0002011"
"976","enu",3,"movement in host",-0.0134982594093533,2.33333333333333,2.33333333333333,1,1,NA,"GO:0044000"
"977","enu",3,"multicellular organism growth",-0.471679166426283,0.666666666666667,2,0.301674767499183,1,NA,"GO:0035264"
"978","enu",3,"myeloid cell homeostasis",-0.402150292489142,1.33333333333333,2.66666666666667,0.325318430741125,1,NA,"GO:0002262"
"979","enu",3,"ncRNA processing",0.294577439929533,4.66666666666667,4.66666666666667,0.97757890789606,1,NA,"GO:0034470"
"980","enu",3,"negative regulation of GTPase activity",0.389975000480773,1.33333333333333,0,0.122097941423092,1,NA,"GO:0034260"
"981","enu",3,"negative regulation of catabolic process",-0.319271950231416,3.33333333333333,5,0.430801872911376,1,NA,"GO:0009895"
"982","enu",3,"negative regulation of cell projection organization",-0.175356270555863,2.66666666666667,2.66666666666667,0.660240121737604,1,NA,"GO:0031345"
"983","enu",3,"negative regulation of defense response to virus",0.276691666185897,0.333333333333333,0,0.937880657208172,1,NA,"GO:0050687"
"984","enu",3,"negative regulation of growth",-0.26919619193396,3.66666666666667,4.33333333333333,0.715665312991782,1,NA,"GO:0045926"
"985","enu",3,"negative regulation of mitotic nuclear division",-0.452047936741759,0.333333333333333,0.666666666666667,0.967870787802862,1,NA,"GO:0045839"
"986","enu",3,"negative regulation of phosphorus metabolic process",-0.171430161816477,6.33333333333333,7,0.970662311190497,1,NA,"GO:0010563"
"987","enu",3,"negative regulation of protein phosphorylation",-0.159904391991949,5,5.66666666666667,0.95929833412004,1,NA,"GO:0001933"
"988","enu",3,"negative regulation of transferase activity",0.0324085042879047,4.33333333333333,4.66666666666667,0.869132272040024,1,NA,"GO:0051348"
"989","enu",3,"neural tube development",-0.401490171113062,1.66666666666667,3,0.552117956868448,1,NA,"GO:0021915"
"990","enu",3,"neuron apoptotic process",0.119965315028794,4.33333333333333,3.33333333333333,0.30580684474516,1,NA,"GO:0051402"
"991","enu",3,"neuron death",0.173474082842148,5.33333333333333,4.66666666666667,0.281256440439364,1,NA,"GO:0070997"
"992","enu",3,"neuron projection organization",0.269118307352534,0.666666666666667,1,0.942274281199871,1,NA,"GO:0106027"
"993","enu",3,"neurotrophin signaling pathway",0.031036468130494,0.333333333333333,0.666666666666667,0.635411665677749,1,NA,"GO:0038179"
"994","enu",3,"non-membrane-bounded organelle assembly",0.217592628316243,5,5,0.978094563937414,1,NA,"GO:0140694"
"995","enu",3,"nonribosomal peptide biosynthetic process",0,0.666666666666667,0,0.418238939366874,1,NA,"GO:0019184"
"996","enu",3,"nuclear chromosome segregation",-0.225046093259411,3,4,0.745332026185882,1,NA,"GO:0098813"
"997","enu",3,"nuclear envelope organization",0.559357301704213,0.333333333333333,0.666666666666667,0.605122796532255,1,NA,"GO:0006998"
