"","condition","cycle","region","log2fc.norm.mean","obs.mut.mean","sim.mut.mean","p_value","p_adjusted","significant_p_adjusted","go.id"
"1226","enu",6,"basement membrane organization",0.736733798437355,4,2.33333333333333,0.696320921546963,1,NA,"GO:0071711"
"1227","enu",6,"biological process involved in interaction with host",0.00532733781206132,7.33333333333333,6,0.468980740146046,1,NA,"GO:0051701"
"1228","enu",6,"body morphogenesis",-0.717125073245938,1.33333333333333,2,0.105909561909134,1,NA,"GO:0010171"
"1229","enu",6,"bone development",0.00530505750518517,7,9.33333333333333,0.330806784371744,1,NA,"GO:0060348"
"1230","enu",6,"branched-chain amino acid metabolic process",0.289060557321818,0.666666666666667,0.666666666666667,0.879909080528837,1,NA,"GO:0009081"
"1231","enu",6,"carbohydrate derivative catabolic process",-0.189726402745207,3,4.33333333333333,0.361428082039847,1,NA,"GO:1901136"
"1232","enu",6,"carbohydrate derivative transport",-0.201703637184817,1.66666666666667,2,0.986992781533683,1,NA,"GO:1901264"
"1233","enu",6,"cell cycle G1/S phase transition",-0.544351980115241,6,8.66666666666667,0.167770477071059,1,NA,"GO:0044843"
"1234","enu",6,"cell cycle G2/M phase transition",-0.280795106771878,3,4.66666666666667,0.409394396962909,1,NA,"GO:0044839"
"1235","enu",6,"cell cycle checkpoint signaling",-0.710748339077648,3.66666666666667,6,0.176735823714436,1,NA,"GO:0000075"
"1236","enu",6,"cell growth",0.144552286293439,16.3333333333333,18.3333333333333,0.811107327379845,1,NA,"GO:0016049"
"1237","enu",6,"cell migration involved in heart development",-0.697522908961242,1,1,0.897259581017837,1,NA,"GO:0060973"
"1238","enu",6,"cell redox homeostasis",0.564112512491693,1,1,0.898439980712356,1,NA,"GO:0045454"
"1239","enu",6,"cell-cell signaling by wnt",-0.450224739043991,12,18.6666666666667,0.0208576763262791,0.681630061177873,NA,"GO:0198738"
"1240","enu",6,"cell-substrate adhesion",-0.0180506098396794,18,17,0.794769296033906,1,NA,"GO:0031589"
"1241","enu",6,"cell-substrate junction assembly",0.264582168178984,6.33333333333333,6,0.280553774167209,1,NA,"GO:0007044"
"1242","enu",6,"cell-substrate junction organization",0.336929861514256,6.66666666666667,6,0.132548349084077,1,NA,"GO:0150115"
"1243","enu",6,"cellular carbohydrate metabolic process",-0.0696430407212754,7,8,0.160233352819132,1,NA,"GO:0044262"
"1244","enu",6,"cellular component disassembly",-0.319663387239539,11.3333333333333,17.3333333333333,0.026938769738813,0.681630061177873,NA,"GO:0022411"
"1245","enu",6,"cellular lipid catabolic process",-0.186403639900191,4.33333333333333,5,0.951678615656901,1,NA,"GO:0044242"
"1246","enu",6,"cellular metabolic compound salvage",0.189472345057008,1,1,0.854769295661529,1,NA,"GO:0043094"
"1247","enu",6,"cellular nitrogen compound catabolic process",0.403259108080524,12,12.6666666666667,0.789821500424782,1,NA,"GO:0044270"
"1248","enu",6,"cellular pigment accumulation",-1.03065027610396,0,0,1,1,NA,"GO:0043482"
"1249","enu",6,"cellular pigmentation",0.267026380928096,1.66666666666667,2,0.980191411627253,1,NA,"GO:0033059"
"1250","enu",6,"cellular respiration",-0.0930374572845903,5.33333333333333,5.33333333333333,0.64556417571558,1,NA,"GO:0045333"
"1251","enu",6,"cellular response to UV",-0.696832080829594,1.66666666666667,3,0.450465249660917,1,NA,"GO:0034644"
"1252","enu",6,"cellular response to acid chemical",-0.126629300022405,3,4,0.372869740855582,1,NA,"GO:0071229"
"1253","enu",6,"cellular response to arsenic-containing substance",0.0677523323096414,0.666666666666667,0.333333333333333,0.467131007815803,1,NA,"GO:0071243"
"1254","enu",6,"cellular response to chemical stress",0.458095768843334,13,11.6666666666667,0.824591965633263,1,NA,"GO:0062197"
"1255","enu",6,"cellular response to dsRNA",0.110652282360509,0.333333333333333,0.666666666666667,0.52604069549213,1,NA,"GO:0071359"
"1256","enu",6,"cellular response to external stimulus",-0.132870458358978,9.66666666666667,11,0.905875382159104,1,NA,"GO:0071496"
"1257","enu",6,"cellular response to extracellular stimulus",-0.263179312204379,5.66666666666667,8.33333333333333,0.182525540678507,1,NA,"GO:0031668"
"1258","enu",6,"cellular response to fluid shear stress",-0.169822834877264,1,0.666666666666667,0.653096309572059,1,NA,"GO:0071498"
"1259","enu",6,"cellular response to heat",0.564412093915394,3.33333333333333,2,0.148856415208361,1,NA,"GO:0034605"
"1260","enu",6,"cellular response to insulin stimulus",0.216602708717805,6.33333333333333,7,0.883473631551877,1,NA,"GO:0032869"
"1261","enu",6,"cellular response to ketone",-0.638440091757212,2.33333333333333,3.66666666666667,0.134395964321522,1,NA,"GO:1901655"
"1262","enu",6,"cellular response to oxygen levels",0.282790140214929,6,6.33333333333333,0.24568783646168,1,NA,"GO:0071453"
"1263","enu",6,"cellular response to sterol depletion",-0.516102666683093,0,0,1,1,NA,"GO:0071501"
"1264","enu",6,"cellular response to topologically incorrect protein",-0.0223098984248157,2.66666666666667,3.33333333333333,0.88642764614307,1,NA,"GO:0035967"
"1265","enu",6,"cellular response to transforming growth factor beta stimulus",-0.383687641297127,10.3333333333333,12.3333333333333,0.429999775321109,1,NA,"GO:0071560"
"1266","enu",6,"cellular senescence",-0.809328809634873,2,3,0.204076069716187,1,NA,"GO:0090398"
"1267","enu",6,"centromere complex assembly",0.499791873260345,1,0.333333333333333,0.887232809318978,1,NA,"GO:0034508"
"1268","enu",6,"centrosome localization",0.607040106114757,1,1,0.888318854209102,1,NA,"GO:0051642"
"1269","enu",6,"chaperone-mediated autophagy",-0.576866468077951,0.666666666666667,0.666666666666667,1,1,NA,"GO:0061684"
"1270","enu",6,"chondrocyte differentiation",0.385035644481494,5,6,0.692723351896653,1,NA,"GO:0002062"
"1271","enu",6,"chromatin remodeling",-0.363871882206194,7.33333333333333,10.6666666666667,0.135469951488792,1,NA,"GO:0006338"
"1272","enu",6,"chromosome localization",-0.0870931181001975,2.33333333333333,2.33333333333333,0.171572149674096,1,NA,"GO:0050000"
"1273","enu",6,"chromosome segregation",-0.588109464994009,8.33333333333333,12,0.0817515076562128,1,NA,"GO:0007059"
"1274","enu",6,"cilium assembly",-0.327747878296178,6.33333333333333,9.33333333333333,0.11069286830244,1,NA,"GO:0060271"
"1275","enu",6,"cilium organization",0.0470015174545116,7.66666666666667,10.3333333333333,0.312441961218137,1,NA,"GO:0044782"
"1276","enu",6,"circadian regulation of gene expression",-0.580110322178225,1,2.33333333333333,0.492992213232818,1,NA,"GO:0032922"
"1277","enu",6,"clathrin-dependent endocytosis",0.23924583742779,2,1.33333333333333,0.937880657208172,1,NA,"GO:0072583"
"1278","enu",6,"collagen fibril organization",-0.552958831975858,4,4.33333333333333,0.764058666677605,1,NA,"GO:0030199"
"1279","enu",6,"connective tissue development",-0.354467955440762,8.66666666666667,11.6666666666667,0.19885689395421,1,NA,"GO:0061448"
"1280","enu",6,"cortical cytoskeleton organization",-0.690003788003981,0,1.66666666666667,0.097538472354261,1,NA,"GO:0030865"
"1281","enu",6,"cytoplasmic translation",-0.319941160299818,2.33333333333333,3.66666666666667,0.526353881161508,1,NA,"GO:0002181"
"1282","enu",6,"defense response to virus",-0.082621714628183,8.33333333333333,8.66666666666667,0.540110912139577,1,NA,"GO:0051607"
"1283","enu",6,"dephosphorylation",-0.375558759098904,9.33333333333333,11,0.820269735875356,1,NA,"GO:0016311"
"1284","enu",6,"developmental growth involved in morphogenesis",-0.229071183887564,7.66666666666667,8.33333333333333,0.304157058135604,1,NA,"GO:0060560"
"1285","enu",6,"dicarboxylic acid metabolic process",-0.536801423162447,1,2.33333333333333,0.354537600971208,1,NA,"GO:0043648"
"1286","enu",6,"double-strand break repair",-0.21110018782957,5.66666666666667,8.66666666666667,0.212647390919358,1,NA,"GO:0006302"
"1287","enu",6,"embryonic body morphogenesis",-0.835233715453929,0.333333333333333,0.666666666666667,0.97009395958021,1,NA,"GO:0010172"
"1288","enu",6,"embryonic organ development",0.0510428271024095,12.3333333333333,15.6666666666667,0.0500094346201145,0.849319292381528,NA,"GO:0048568"
"1289","enu",6,"epigenetic regulation of gene expression",-0.493549241923055,3.66666666666667,4.66666666666667,0.504397848485351,1,NA,"GO:0040029"
"1290","enu",6,"erythrocyte differentiation",-0.259506553772339,3.66666666666667,4.66666666666667,0.522981506410686,1,NA,"GO:0030218"
"1291","enu",6,"establishment of mitotic spindle localization",-0.174335565356343,1.66666666666667,1,0.109644814957842,1,NA,"GO:0040001"
"1292","enu",6,"establishment of organelle localization",0.0696336836981571,14,13,0.54411579214498,1,NA,"GO:0051656"
"1293","enu",6,"establishment of protein localization to membrane",-0.00601337356396828,7.33333333333333,8.33333333333333,0.327721798276002,1,NA,"GO:0090150"
"1294","enu",6,"establishment of protein localization to organelle",-0.174340618758313,11.6666666666667,13.3333333333333,0.745944551097351,1,NA,"GO:0072594"
"1295","enu",6,"establishment or maintenance of cell polarity",0.387983774677517,9.33333333333333,9.33333333333333,0.334851318770889,1,NA,"GO:0007163"
"1296","enu",6,"establishment or maintenance of epithelial cell apical/basal polarity",0.415404334186333,3.66666666666667,2,0.279066752193644,1,NA,"GO:0045197"
"1297","enu",6,"ether lipid biosynthetic process",-0.369993742845248,0,0,1,1,NA,"GO:0008611"
"1298","enu",6,"exit from host cell",0.970836662095369,1,0.333333333333333,0.84683091188556,1,NA,"GO:0035891"
"1299","enu",6,"exosomal secretion",-0.125881733407108,0.666666666666667,0.333333333333333,0.573244359724637,1,NA,"GO:1990182"
"1300","enu",6,"extracellular matrix assembly",-0.0232905246400993,3.33333333333333,3,0.997863376493443,1,NA,"GO:0085029"
"1301","enu",6,"extracellular vesicle biogenesis",-0.470690740820849,0.666666666666667,0.666666666666667,0.767923824661594,1,NA,"GO:0140112"
"1302","enu",6,"face development",-0.146685097402585,2,2,0.477278065040796,1,NA,"GO:0060324"
"1303","enu",6,"fat cell differentiation",0.159712416740159,8.33333333333333,8.33333333333333,0.697422823337564,1,NA,"GO:0045444"
"1304","enu",6,"fatty acid beta-oxidation",0.101849336332893,2,1.66666666666667,0.995774440465729,1,NA,"GO:0006635"
"1305","enu",6,"fibroblast migration",-0.417783924486512,4,3,0.241318941960414,1,NA,"GO:0010761"
"1306","enu",6,"fibroblast proliferation",-0.197862176816814,3,4.66666666666667,0.416636561926886,1,NA,"GO:0048144"
"1307","enu",6,"folic acid metabolic process",-1.00143671229618,0,0,1,1,NA,"GO:0046655"
"1308","enu",6,"glial cell apoptotic process",-0.566960869736469,0,0.666666666666667,0.821887233801127,1,NA,"GO:0034349"
"1309","enu",6,"glycerol ether biosynthetic process",-0.490099642499846,0,0,1,1,NA,"GO:0046504"
"1310","enu",6,"glycosyl compound biosynthetic process",-0.925030789791811,0,0.666666666666667,0.836402259186682,1,NA,"GO:1901659"
"1311","enu",6,"glycosyl compound metabolic process",0.563406793447242,2.33333333333333,1.66666666666667,0.964884446164926,1,NA,"GO:1901657"
"1312","enu",6,"glycosylation",-0.431780316612773,5,7,0.219213299720631,1,NA,"GO:0070085"
"1313","enu",6,"heart valve development",0.56720078994305,4.33333333333333,3,0.474913492530002,1,NA,"GO:0003170"
"1314","enu",6,"heme metabolic process",0.866437988673106,2.33333333333333,1,0.769159852768105,1,NA,"GO:0042168"
"1315","enu",6,"heterochromatin formation",-0.486219438428316,2.66666666666667,2.66666666666667,0.559194833105049,1,NA,"GO:0031507"
"1316","enu",6,"heterocycle catabolic process",0.120507255614203,11.6666666666667,12.6666666666667,0.818307700717212,1,NA,"GO:0046700"
"1317","enu",6,"histone modification",0.0501978843950077,10.3333333333333,15,0.117265882620127,1,NA,"GO:0016570"
"1318","enu",6,"immune system development",-0.640169994077868,4.66666666666667,6,0.029488645735155,0.681630061177873,NA,"GO:0002520"
"1319","enu",6,"in utero embryonic development",-0.126339250216285,10.6666666666667,14.6666666666667,0.143501256191945,1,NA,"GO:0001701"
"1320","enu",6,"inner cell mass cell proliferation",-1.11297496534246,0,0,1,1,NA,"GO:0001833"
"1321","enu",6,"inositol phosphate catabolic process",-0.289405574179978,0,0.333333333333333,0.96223785039974,1,NA,"GO:0071545"
"1322","enu",6,"interferon-beta production",-0.174895728871902,1.66666666666667,1.66666666666667,0.491615428627344,1,NA,"GO:0032608"
"1323","enu",6,"intermembrane lipid transfer",-0.444697437691829,1,1.33333333333333,0.716755837622424,1,NA,"GO:0120009"
"1324","enu",6,"intracellular lipid transport",0.348213948224777,1.33333333333333,1.33333333333333,1,1,NA,"GO:0032365"
"1325","enu",6,"intraciliary transport",-0.787139323612885,0.666666666666667,1.33333333333333,0.451619565379666,1,NA,"GO:0042073"
"1326","enu",6,"iron ion homeostasis",0.805225317707487,4.33333333333333,2.66666666666667,0.732183116259889,1,NA,"GO:0055072"
"1327","enu",6,"iron-sulfur cluster assembly",0.444294731914469,1,0.666666666666667,0.672610727829732,1,NA,"GO:0016226"
"1328","enu",6,"kinetochore organization",0.481247252522511,0.666666666666667,0.333333333333333,0.901277411306043,1,NA,"GO:0051383"
"1329","enu",6,"lamellipodium assembly",0.296459093891353,2.33333333333333,2.66666666666667,0.988348853825793,1,NA,"GO:0030032"
"1330","enu",6,"lamellipodium morphogenesis",-0.583628611036838,1,0.666666666666667,0.988841806400686,1,NA,"GO:0072673"
"1331","enu",6,"lamellipodium organization",0.296771282015626,3.33333333333333,4,0.94489347348757,1,NA,"GO:0097581"
"1332","enu",6,"limb development",0.6604160808905,9.33333333333333,7,0.384333259280966,1,NA,"GO:0060173"
"1333","enu",6,"lipoprotein catabolic process",-0.0974187748255744,0.666666666666667,0,0.489637052165586,1,NA,"GO:0042159"
"1334","enu",6,"lipoprotein metabolic process",0.145119042499932,2.66666666666667,3.33333333333333,0.938634947242481,1,NA,"GO:0042157"
"1335","enu",6,"lysosomal lumen acidification",0.271595898474335,0.666666666666667,0,0.718069803789722,1,NA,"GO:0007042"
"1336","enu",6,"lysosomal protein catabolic process",-0.327914889412713,1.66666666666667,0.666666666666667,0.0988432508137087,1,NA,"GO:1905146"
"1337","enu",6,"mRNA export from nucleus",-0.394996435214669,0.666666666666667,1.66666666666667,0.438035973954852,1,NA,"GO:0006406"
"1338","enu",6,"macroautophagy",0.370400582507553,10,10,0.925760149493158,1,NA,"GO:0016236"
"1339","enu",6,"macromolecule deacylation",-0.767031129192066,1.33333333333333,3.66666666666667,0.0139469715022306,0.681630061177873,NA,"GO:0098732"
"1340","enu",6,"macromolecule glycosylation",-0.196494481564289,5,7,0.267343978060375,1,NA,"GO:0043413"
"1341","enu",6,"magnesium ion transmembrane transport",-0.675995399500869,0,0,1,1,NA,"GO:1903830"
"1342","enu",6,"magnesium ion transport",-0.114438852096404,0,0,1,1,NA,"GO:0015693"
"1343","enu",6,"maintenance of cell number",0.258752853607583,5.33333333333333,6.66666666666667,0.824101284919549,1,NA,"GO:0098727"
"1344","enu",6,"maintenance of protein location",-1.6480949753787,0.666666666666667,3.33333333333333,0.0253928735261846,0.681630061177873,NA,"GO:0045185"
"1345","enu",6,"maintenance of protein location in cell",-1.413892427459,0.333333333333333,2.66666666666667,0.0538501667575603,0.859448661450662,NA,"GO:0032507"
"1346","enu",6,"mammary gland epithelial cell proliferation",-0.201222613457696,1.33333333333333,1.33333333333333,0.895723530015344,1,NA,"GO:0033598"
"1347","enu",6,"membrane assembly",-0.590872813046803,1.33333333333333,2,0.812825794646065,1,NA,"GO:0071709"
"1348","enu",6,"membrane biogenesis",-0.1052474764602,1.66666666666667,2,0.944971202788742,1,NA,"GO:0044091"
"1349","enu",6,"membrane docking",0.369891060184008,2.66666666666667,3,0.799858392935391,1,NA,"GO:0022406"
"1350","enu",6,"membrane fission",-0.172423537251664,1.33333333333333,1,0.783378369830236,1,NA,"GO:0090148"
"1351","enu",6,"mesenchymal cell differentiation",0.0748030861522713,9.33333333333333,10.6666666666667,0.884031136494465,1,NA,"GO:0048762"
"1352","enu",6,"metallo-sulfur cluster assembly",0.157510971610123,1,0.666666666666667,0.672610727829732,1,NA,"GO:0031163"
"1353","enu",6,"methylation",0.0540401604808361,7,9,0.660521100790821,1,NA,"GO:0032259"
"1354","enu",6,"miRNA processing",0.235920806331506,1.33333333333333,1.66666666666667,0.97305643949874,1,NA,"GO:0035196"
"1355","enu",6,"microtubule cytoskeleton organization involved in mitosis",-0.187926808670637,4.66666666666667,4.66666666666667,0.0276441847068407,0.681630061177873,NA,"GO:1902850"
"1356","enu",6,"microtubule depolymerization",0.15396631068672,1.33333333333333,1.66666666666667,0.97464219274356,1,NA,"GO:0007019"
"1357","enu",6,"microtubule organizing center localization",-0.307778627713888,1,1,0.888318854209102,1,NA,"GO:0061842"
"1358","enu",6,"microtubule polymerization",-1.33312734291268,0.333333333333333,3,0.0324585743418035,0.681630061177873,NA,"GO:0046785"
"1359","enu",6,"mitochondrial calcium ion homeostasis",0.390663657920469,0.666666666666667,0.666666666666667,0.798563653646048,1,NA,"GO:0051560"
"1360","enu",6,"mitochondrial calcium ion transmembrane transport",0.400595923656456,0.333333333333333,0,0.853580039768365,1,NA,"GO:0006851"
"1361","enu",6,"mitochondrial gene expression",-0.165320890435094,2.33333333333333,4,0.332130158823582,1,NA,"GO:0140053"
"1362","enu",6,"mitochondrial genome maintenance",-0.0528614039419226,0.333333333333333,0.666666666666667,0.968173039702656,1,NA,"GO:0000002"
