"","condition","cycle","region","log2fc.mean.norm","obs.mut.mean","sim.mut.mean","combined_pvalue","combined_pvalue_adjusted","go.id"
"1741","enu",9,"magnesium ion transport",0.36581315277126,0.629166666666667,0.375,0.996159330528607,1,"GO:0015693"
"1742","enu",9,"maintenance of cell number",-0.28786558057423,4.9,6.29583333333333,0.435383425953113,1,"GO:0098727"
"1743","enu",9,"maintenance of protein location",-0.947204424727774,1.86666666666667,3.25833333333333,0.403725985926631,1,"GO:0045185"
"1744","enu",9,"maintenance of protein location in cell",-0.1151848837584,1.68333333333333,2.14583333333333,0.978903735928273,1,"GO:0032507"
"1745","enu",9,"mammary gland epithelial cell proliferation",0.372328515809794,0.691666666666667,0.704166666666667,0.949683554354867,1,"GO:0033598"
"1746","enu",9,"membrane assembly",-0.518002775635504,1.6,1.97083333333333,0.760094444055213,1,"GO:0071709"
"1747","enu",9,"membrane biogenesis",0.119924374423754,1.94583333333333,1.875,0.951160814626765,1,"GO:0044091"
"1748","enu",9,"membrane docking",-0.274594410526719,2.6125,3.06666666666667,0.44480880008893,1,"GO:0022406"
"1749","enu",9,"membrane fission",-0.58087267842433,1.15833333333333,1.59166666666667,0.767314623930805,1,"GO:0090148"
"1750","enu",9,"mesenchymal cell differentiation",-0.0473854175340487,6.26666666666667,7.48333333333333,0.414132331286345,1,"GO:0048762"
"1751","enu",9,"metallo-sulfur cluster assembly",-0.280254254854075,0.866666666666667,1,0.988755408005572,1,"GO:0031163"
"1752","enu",9,"methylation",-0.280956760857443,10.1416666666667,11.9541666666667,0.296019617157161,0.803481817998009,"GO:0032259"
"1753","enu",9,"miRNA processing",0.14819280745541,1.475,1.50833333333333,0.979866890207958,1,"GO:0035196"
"1754","enu",9,"microtubule cytoskeleton organization involved in mitosis",-0.530572942175583,4.09583333333333,6.24166666666667,0.00413078725989192,0.0686524341570761,"GO:1902850"
"1755","enu",9,"microtubule depolymerization",-0.325857435366325,1.075,1.3125,0.99945248512129,1,"GO:0007019"
"1756","enu",9,"microtubule organizing center localization",-0.393616438434984,0.7875,1.08333333333333,0.999400017802803,1,"GO:0061842"
"1757","enu",9,"microtubule polymerization",0.103233694465762,2.475,2.7875,0.458748298060248,1,"GO:0046785"
"1758","enu",9,"mitochondrial calcium ion homeostasis",0.39398093925864,1.01666666666667,0.854166666666667,0.997174783713675,1,"GO:0051560"
"1759","enu",9,"mitochondrial calcium ion transmembrane transport",0.242018060050927,0.4125,0.375,0.999717754433875,1,"GO:0006851"
"1760","enu",9,"mitochondrial gene expression",-0.368833209416429,4.5125,6.325,0.123374038580118,0.477924673722982,"GO:0140053"
"1761","enu",9,"mitochondrial genome maintenance",0.917307534938383,1.6625,1.0125,0.879421584316233,1,"GO:0000002"
"1762","enu",9,"mitochondrial membrane organization",-0.0555322679608579,3.66666666666667,4.17083333333333,0.42175668813456,1,"GO:0007006"
"1763","enu",9,"mitochondrial outer membrane permeabilization",-0.334131997967789,1.14166666666667,1.2375,0.934775542431184,1,"GO:0097345"
"1764","enu",9,"mitochondrial respiratory chain complex assembly",-0.202895270893673,3.17916666666667,3.9625,0.612434403942503,1,"GO:0033108"
"1765","enu",9,"mitochondrial transmembrane transport",0.1459512879254,2.90833333333333,3.19166666666667,0.831894775688599,1,"GO:1990542"
"1766","enu",9,"mitochondrial transport",-0.357941466651135,5.6375,6.72083333333333,0.0145371863996294,0.118374232111268,"GO:0006839"
"1767","enu",9,"mitochondrion distribution",0.201518919537446,0.404166666666667,0.333333333333333,0.999992636599263,1,"GO:0048311"
"1768","enu",9,"mitochondrion localization",-0.0290848423602519,1.42916666666667,1.775,0.957854923575487,1,"GO:0051646"
"1769","enu",9,"mitochondrion morphogenesis",0.111434185423256,0.541666666666667,0.508333333333333,0.999889834078839,1,"GO:0070584"
"1770","enu",9,"mitotic cytokinesis",-0.00888959766592232,2.74583333333333,2.8625,0.993145881684269,1,"GO:0000281"
"1771","enu",9,"monosaccharide biosynthetic process",-0.134718410582387,2.79583333333333,3.00416666666667,0.892992429742815,1,"GO:0046364"
"1772","enu",9,"monosaccharide metabolic process",-0.296961283023615,6.28333333333333,7.80833333333333,0.134516105934495,0.501005239020131,"GO:0005996"
"1773","enu",9,"morphogenesis of an epithelial sheet",-0.203723042746034,1.4125,2.17916666666667,0.330981119948793,0.88040977906379,"GO:0002011"
"1774","enu",9,"movement in host",-0.109186051631185,4.11666666666667,5.25416666666667,0.501429774162062,1,"GO:0044000"
"1775","enu",9,"multicellular organism growth",-0.308915773757334,3.6,4.34583333333333,0.883500458673365,1,"GO:0035264"
"1776","enu",9,"myeloid cell homeostasis",-0.340989346983943,4.62083333333333,5.52083333333333,0.206677682853158,0.631045356313863,"GO:0002262"
"1777","enu",9,"ncRNA processing",-0.367043848222436,11.1458333333333,15.75,6.62353458958854e-06,0.000880930100415275,"GO:0034470"
"1778","enu",9,"negative regulation of GTPase activity",0.25350943802291,1.275,1.1875,0.995095164458963,1,"GO:0034260"
"1779","enu",9,"negative regulation of catabolic process",-0.242630650489713,8.61666666666667,10.5291666666667,0.399858487280988,1,"GO:0009895"
"1780","enu",9,"negative regulation of cell projection organization",-0.104461493607435,4.96666666666667,5.75,0.747251123863017,1,"GO:0031345"
"1781","enu",9,"negative regulation of defense response to virus",0.0103307655388197,1.325,1.14583333333333,0.99856677697466,1,"GO:0050687"
"1782","enu",9,"negative regulation of growth",-0.455000899619414,5.45,7.20416666666667,0.413797085323457,1,"GO:0045926"
"1783","enu",9,"negative regulation of mitotic nuclear division",-0.0377667797949898,1.74166666666667,2,0.980913852199837,1,"GO:0045839"
"1784","enu",9,"negative regulation of phosphorus metabolic process",-0.262587131558642,11.175,14.25,0.027739798643858,0.187596265405074,"GO:0010563"
"1785","enu",9,"negative regulation of protein phosphorylation",-0.366024046791795,7.70416666666667,10.9625,0.0290041017645041,0.189715354164543,"GO:0001933"
"1786","enu",9,"negative regulation of transferase activity",-0.319108152045832,6.6,8.9875,0.00147424854369241,0.0352596499678704,"GO:0051348"
"1787","enu",9,"neural tube development",-0.272042338596457,4.2875,5.40416666666667,0.225914718298698,0.682878580311975,"GO:0021915"
"1788","enu",9,"neuron apoptotic process",-0.415957907025029,6.10833333333333,7.57916666666667,0.269187529461349,0.751089680105443,"GO:0051402"
"1789","enu",9,"neuron death",-0.226646179265809,8.83333333333333,10.9333333333333,0.240812682256469,0.704928352849096,"GO:0070997"
"1790","enu",9,"neuron projection organization",0.299779108969229,3.11666666666667,2.5,0.463793562686788,1,"GO:0106027"
"1791","enu",9,"neurotrophin signaling pathway",0.172087543888939,0.983333333333333,0.895833333333333,0.999009747183941,1,"GO:0038179"
"1792","enu",9,"non-membrane-bounded organelle assembly",-0.29798243480544,10.7875,13.5541666666667,0.197561180010981,0.615835240815479,"GO:0140694"
"1793","enu",9,"nonribosomal peptide biosynthetic process",0.388132090837504,0.879166666666667,0.466666666666667,0.999999404785142,1,"GO:0019184"
"1794","enu",9,"nuclear chromosome segregation",-0.226039987397409,9.01666666666667,11.95,0.0404533246515931,0.227336289239235,"GO:0098813"
"1795","enu",9,"nuclear envelope organization",0.00186260489327022,1.86666666666667,1.81666666666667,0.734438448883608,1,"GO:0006998"
"1796","enu",9,"nuclear transport",-0.613704342658656,7.87083333333333,11.8,4.08193995869309e-05,0.00271449007253091,"GO:0051169"
"1797","enu",9,"nuclear-transcribed mRNA catabolic process",-0.244001893964746,4.12916666666667,4.82083333333333,0.691747991334056,1,"GO:0000956"
"1798","enu",9,"nucleic acid transport",-0.141821499319928,5.11666666666667,5.82083333333333,0.300348501869973,0.809723325987292,"GO:0050657"
"1799","enu",9,"nucleocytoplasmic transport",-0.25165898435667,8.94166666666667,11.6125,0.00144504448410254,0.0352596499678704,"GO:0006913"
"1800","enu",9,"nucleotide catabolic process",0.246550229663065,1.9375,2.29166666666667,0.968714225880066,1,"GO:0009166"
"1801","enu",9,"nucleus organization",-0.359846701723019,3.4625,4.41666666666667,0.583514486803639,1,"GO:0006997"
"1802","enu",9,"oligosaccharide-lipid intermediate biosynthetic process",-0.319291607383849,0.5375,0.7625,0.982625411044065,1,"GO:0006490"
"1803","enu",9,"one-carbon metabolic process",0.469012881371063,0.758333333333333,0.6125,0.986124096966237,1,"GO:0006730"
"1804","enu",9,"organelle fission",-0.272194220071214,13.0708333333333,16.2375,0.0900177538455586,0.396737313247785,"GO:0048285"
"1805","enu",9,"organelle fusion",-0.351290280580528,3.85833333333333,5.06666666666667,0.244858000435966,0.706618042453609,"GO:0048284"
"1806","enu",9,"organelle inheritance",0.846091771915365,0.691666666666667,0.433333333333333,0.999793303258818,1,"GO:0048308"
"1807","enu",9,"organelle localization by membrane tethering",-0.202736600590178,2.4,2.82916666666667,0.938317113894032,1,"GO:0140056"
"1808","enu",9,"organophosphate catabolic process",-0.113730976434522,4.2875,5.00833333333333,0.283168742041752,0.779202262583854,"GO:0046434"
"1809","enu",9,"organophosphate ester transport",0.13369055087343,4.15416666666667,4.42916666666667,0.135651590404297,0.501005239020131,"GO:0015748"
"1810","enu",9,"ossification",-0.292979011440651,9.78333333333333,12.6166666666667,0.00222612311409097,0.0444111561261149,"GO:0001503"
"1811","enu",9,"osteoblast differentiation",-0.480336527414174,5.41666666666667,7.33333333333333,0.184116872865831,0.597257172955013,"GO:0001649"
"1812","enu",9,"oxidative phosphorylation",0.195837778014458,5,5.37916666666667,0.79887926990818,1,"GO:0006119"
"1813","enu",9,"pentose-phosphate shunt",-0.338243982787966,0.625,0.7125,0.95405209181889,1,"GO:0006098"
"1814","enu",9,"peptidyl-lysine modification",-0.00703779349887189,11.3833333333333,13.3875,0.58948135337025,1,"GO:0018205"
"1815","enu",9,"pericardium development",0.446248326241378,0.9,0.425,0.996784221671282,1,"GO:0060039"
"1816","enu",9,"peroxisome organization",0.748078330674306,1.59166666666667,0.979166666666667,0.770330287461912,1,"GO:0007031"
"1817","enu",9,"phospholipid biosynthetic process",-0.521968532800217,6.425,8.90833333333333,0.012618126712905,0.112674744740423,"GO:0008654"
"1818","enu",9,"pigment accumulation",0.246212154014407,0.379166666666667,0.0833333333333333,0.99088664496217,1,"GO:0043476"
"1819","enu",9,"pigmentation",-0.234527042295501,2.85416666666667,3.375,0.768916319083116,1,"GO:0043473"
"1820","enu",9,"pinocytosis",0.600536571335662,0.770833333333333,0.7,0.995036836952832,1,"GO:0006907"
"1821","enu",9,"placenta development",-0.240951923333327,3.625,4.50833333333333,0.615375158049482,1,"GO:0001890"
"1822","enu",9,"plasma membrane tubulation",0.67438930716973,0.870833333333333,0.670833333333333,0.965260336722376,1,"GO:0097320"
"1823","enu",9,"platelet-derived growth factor receptor signaling pathway",-0.570118189594253,1.2875,1.99166666666667,0.668823270157017,1,"GO:0048008"
"1824","enu",9,"polyamine biosynthetic process",0.234441994981742,0.320833333333333,0.333333333333333,0.999816992497555,1,"GO:0006596"
"1825","enu",9,"polyamine metabolic process",0.262847042184365,0.7125,0.475,0.978229266818401,1,"GO:0006595"
"1826","enu",9,"polyol metabolic process",-0.182016961468594,3.11666666666667,3.46666666666667,0.57919426359025,1,"GO:0019751"
"1827","enu",9,"positive regulation by host of viral process",0.434042299797646,0.466666666666667,0.391666666666667,0.999374592171351,1,"GO:0044794"
"1828","enu",9,"positive regulation of GTPase activity",-0.223640416340302,6.11666666666667,7.5875,0.0220223211811358,0.159761930023149,"GO:0043547"
"1829","enu",9,"positive regulation of amide metabolic process",-0.614852063570192,4.15833333333333,5.82083333333333,0.0399791616454667,0.227336289239235,"GO:0034250"
"1830","enu",9,"positive regulation of axonogenesis",-0.661428060774605,2.09583333333333,2.725,0.713158718025109,1,"GO:0050772"
"1831","enu",9,"positive regulation of cell projection organization",-0.274641592533678,9.425,11.5208333333333,0.0595095496189409,0.308367666207239,"GO:0031346"
"1832","enu",9,"positive regulation of cellular component biogenesis",-0.338336447905478,11.9833333333333,16.0458333333333,0.000326328308645291,0.013584850719232,"GO:0044089"
"1833","enu",9,"positive regulation of epithelial to mesenchymal transition",-0.340494911811933,1.125,1.5875,0.926080476091277,1,"GO:0010718"
"1834","enu",9,"positive regulation of establishment of protein localization",-0.487123833782872,7.9125,10.5916666666667,0.0148666027889238,0.118635490255612,"GO:1904951"
"1835","enu",9,"positive regulation of kinase activity",-0.405164730607194,9.40833333333333,12.6166666666667,0.0127076779782432,0.112674744740423,"GO:0033674"
"1836","enu",9,"positive regulation of microtubule polymerization",0.529724672116309,0.908333333333333,0.895833333333333,0.999217918007771,1,"GO:0031116"
"1837","enu",9,"positive regulation of nervous system development",-0.0974669329845131,6.80416666666667,7.825,0.195465921721427,0.614101596589364,"GO:0051962"
"1838","enu",9,"positive regulation of neurogenesis",0.075977457065375,6.25,7.0625,0.861918893323796,1,"GO:0050769"
"1839","enu",9,"positive regulation of neuron migration",-0.207441563897137,0.258333333333333,0.475,0.999997857299716,1,"GO:2001224"
"1840","enu",9,"positive regulation of protein localization",-0.295535581963937,11.425,14.8875,0.0751292323850515,0.355433607073053,"GO:1903829"
"1841","enu",9,"positive regulation of stem cell population maintenance",0.000228587015200357,1.575,1.62083333333333,0.862850744530153,1,"GO:1902459"
"1842","enu",9,"positive regulation of viral process",0.152646222750374,1.65416666666667,1.95833333333333,0.989738704372622,1,"GO:0048524"
"1843","enu",9,"postsynapse organization",-0.552585046210185,3.77083333333333,5.47916666666667,0.0591688572415363,0.308367666207239,"GO:0099173"
"1844","enu",9,"proteasome-mediated ubiquitin-dependent protein catabolic process",-0.329296068705532,12.1625,15.9583333333333,0.0115555677010924,0.112674744740423,"GO:0043161"
"1845","enu",9,"protein autophosphorylation",-0.606120731723598,5.375,7.04166666666667,0.0637294391320553,0.316292062065501,"GO:0046777"
"1846","enu",9,"protein folding",-0.211516768294881,5.36666666666667,7.18333333333333,0.0904839486354596,0.396737313247785,"GO:0006457"
"1847","enu",9,"protein glycosylation",-0.118931460106243,5.85,6.9875,0.207185317486507,0.631045356313863,"GO:0006486"
"1848","enu",9,"protein lipidation",-0.439482294629285,2.1625,3.33333333333333,0.503553226070213,1,"GO:0006497"
"1849","enu",9,"protein localization to nucleus",-0.361164219206433,7.83333333333333,10.775,0.113592862937315,0.463947973231735,"GO:0034504"
"1850","enu",9,"protein neddylation",-0.640894418973877,0.370833333333333,1,0.971898756328074,1,"GO:0045116"
"1851","enu",9,"protein polyubiquitination",-0.360049771468825,6.95833333333333,8.825,0.0390194275332939,0.225634080953395,"GO:0000209"
"1852","enu",9,"protein targeting",-0.305331645539615,9.375,12.0583333333333,0.0335140709950673,0.20572483580049,"GO:0006605"
"1853","enu",9,"protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway",0.083217251721062,0.483333333333333,0.383333333333333,0.998863329269595,1,"GO:0043328"
"1854","enu",9,"protein-DNA complex subunit organization",-0.0991584295133664,6.11666666666667,7.44583333333333,0.138285381379445,0.501598792458169,"GO:0071824"
"1855","enu",9,"protein-containing complex localization",-0.434290825050365,4.92916666666667,6.02083333333333,0.888814291307361,1,"GO:0031503"
"1856","enu",9,"proton motive force-driven ATP synthesis",0.118203147653876,2.97083333333333,2.725,0.691974430619396,1,"GO:0015986"
"1857","enu",9,"proton transmembrane transport",-0.126753158005411,3.19166666666667,4.4,0.602646154967377,1,"GO:1902600"
"1858","enu",9,"pteridine-containing compound metabolic process",0.15404375431902,1.08333333333333,1.0625,0.998988557469745,1,"GO:0042558"
"1859","enu",9,"quinone biosynthetic process",0.326512071566376,0.666666666666667,0.516666666666667,0.999951694565994,1,"GO:1901663"
"1860","enu",9,"rRNA metabolic process",-0.283266396937699,8.07916666666667,9.95833333333333,0.0533407007120839,0.283772527788287,"GO:0016072"
"1861","enu",9,"receptor metabolic process",0.0637487920286777,1.8625,2.24166666666667,0.89865963335322,1,"GO:0043112"
