"","region","sample","obs.mut","sim.mut","log2fc","pvalue","pvalue.adj","sim.distr.norm.pvalue.adj"
"mitotic cell cycle phase transition18","mitotic cell cycle phase transition","MMEB9_E1",26,39,-0.567040592723894,0.043,0.184561797752809,0.00141183071718305
"non-membrane-bounded organelle assembly18","non-membrane-bounded organelle assembly","MMEB9_E1",22,34,-0.605721060887954,0.042,0.184561797752809,0.00054250476153657
"cytoplasmic translation18","cytoplasmic translation","MMEB9_E1",2,11,-2,0.005,0.0516216216216216,1.94729664823871e-11
"regulation of DNA repair18","regulation of DNA repair","MMEB9_E1",19,17,0.15200309344505,0.672,0.849447368421053,3.10829485402977e-06
"ribonucleoprotein complex subunit organization18","ribonucleoprotein complex subunit organization","MMEB9_E1",9,14,-0.584962500721156,0.141,0.350569620253165,1.53365337998743e-08
"peptidyl-lysine modification18","peptidyl-lysine modification","MMEB9_E1",22,28,-0.334419039070559,0.309,0.554169014084507,1.63844898261031e-06
"regulation of protein catabolic process18","regulation of protein catabolic process","MMEB9_E1",24,33,-0.443606651475615,0.161,0.372739393939394,0.000100650624244116
"protein targeting18","protein targeting","MMEB9_E1",19,26,-0.432959407276106,0.191,0.412044943820225,1.62418781585774e-06
"protein polyubiquitination18","protein polyubiquitination","MMEB9_E1",12,19,-0.62148837674627,0.096,0.288755905511811,4.23727346196212e-07
"vesicle organization18","vesicle organization","MMEB9_E1",30,30,0,1,1,2.80057106260315e-06
"regulation of protein modification by small protein conjugation or removal18","regulation of protein modification by small protein conjugation or removal","MMEB9_E1",8,21,-1.28950661719498,0.004,0.0449411764705882,7.92559916749875e-10
"ribonucleoprotein complex assembly18","ribonucleoprotein complex assembly","MMEB9_E1",8,13,-0.637429920615292,0.174,0.393301775147929,1.4903531230948e-07
"cellular respiration18","cellular respiration","MMEB9_E1",14,15,-0.0931094043914815,0.741,0.870631901840491,2.59086478438464e-08
"telomere organization18","telomere organization","MMEB9_E1",13,13,0,1,1,6.30343576278766e-08
"regulation of autophagy18","regulation of autophagy","MMEB9_E1",21,30,-0.494764691749578,0.123,0.338028776978417,2.0187593893685e-06
"regulation of protein stability18","regulation of protein stability","MMEB9_E1",21,26,-0.295455883526171,0.325,0.574768518518519,0.00302668551347985
"RNA localization18","RNA localization","MMEB9_E1",10,14,-0.447458976971221,0.257,0.505532338308458,1.21929784372607e-07
"regulation of intracellular transport18","regulation of intracellular transport","MMEB9_E1",30,30,0,1,1,8.32186293934965e-06
"regulation of cell cycle phase transition18","regulation of cell cycle phase transition","MMEB9_E1",32,38,-0.241008099503795,0.391,0.618401639344262,0.00267513388082257
"nuclear chromosome segregation18","nuclear chromosome segregation","MMEB9_E1",11,26,-1.16992500144231,0.002,0.0272857142857143,4.71741405228694e-06
"small GTPase mediated signal transduction18","small GTPase mediated signal transduction","MMEB9_E1",41,49,-0.251538766995965,0.256,0.505532338308458,0.0345728460525172
"protein localization to nucleus18","protein localization to nucleus","MMEB9_E1",16,27,-0.719892080807265,0.019,0.11340625,0.000354724882917653
"mitochondrial transport18","mitochondrial transport","MMEB9_E1",6,13,-1,0.033,0.159569620253165,4.68433429334651e-07
"chromatin remodeling18","chromatin remodeling","MMEB9_E1",20,28,-0.465663572348812,0.134,0.34821768707483,5.40343046313708e-06
"cell cycle checkpoint signaling18","cell cycle checkpoint signaling","MMEB9_E1",12,16,-0.387023123109247,0.284,0.528495145631068,1.12543061954459e-08
"microtubule cytoskeleton organization involved in mitosis18","microtubule cytoskeleton organization involved in mitosis","MMEB9_E1",4,12,-1.37851162325373,0.011,0.0913478260869565,1.66414074670003e-08
"establishment of organelle localization18","establishment of organelle localization","MMEB9_E1",26,35,-0.415037499278844,0.122,0.338028776978417,0.000220730898932254
"telomere maintenance18","telomere maintenance","MMEB9_E1",11,13,-0.222392421336448,0.615,0.821433566433566,1.47528041155912e-08
"methylation18","methylation","MMEB9_E1",18,23,-0.337034987277571,0.285,0.528495145631068,6.25389858960643e-06
"DNA-templated transcription elongation18","DNA-templated transcription elongation","MMEB9_E1",8,10,-0.289506617194985,0.577,0.790014336917563,5.90681667997427e-10
"mitochondrial respiratory chain complex assembly18","mitochondrial respiratory chain complex assembly","MMEB9_E1",8,5,0.584962500721156,0.422,0.646344,6.19241257056967e-14
"nucleic acid transport18","nucleic acid transport","MMEB9_E1",7,12,-0.700439718141092,0.126,0.34136170212766,1.6099248632908e-08
"RNA transport18","RNA transport","MMEB9_E1",7,12,-0.700439718141092,0.126,0.34136170212766,1.6099248632908e-08
"in utero embryonic development18","in utero embryonic development","MMEB9_E1",27,38,-0.478047296804644,0.076,0.256920353982301,3.92966913418077e-06
"vacuole organization18","vacuole organization","MMEB9_E1",11,17,-0.584962500721156,0.145,0.350569620253165,6.28889672225196e-06
"vesicle localization18","vesicle localization","MMEB9_E1",16,16,0,1,1,1.68208954508234e-06
"protein folding18","protein folding","MMEB9_E1",4,14,-1.58496250072116,0.002,0.0272857142857143,1.99725964610975e-08
"protein-DNA complex subunit organization18","protein-DNA complex subunit organization","MMEB9_E1",14,15,-0.0931094043914815,0.743,0.870631901840491,9.70305219488366e-08
"oxidative phosphorylation18","oxidative phosphorylation","MMEB9_E1",9,8,0.15200309344505,0.776,0.895564954682779,4.05812437336412e-11
"cellular response to chemical stress18","cellular response to chemical stress","MMEB9_E1",8,34,-1.95935801550265,0,0,0.00139669817695878
"response to topologically incorrect protein18","response to topologically incorrect protein","MMEB9_E1",3,13,-1.8073549220576,0.003,0.0347272727272727,6.74958120518176e-09
"mitochondrial membrane organization18","mitochondrial membrane organization","MMEB9_E1",5,8,-0.584962500721156,0.209,0.443204419889503,3.15555587993637e-10
"organelle fission18","organelle fission","MMEB9_E1",15,36,-1.20945336562895,0,0,8.5310012065618e-06
"negative regulation of phosphorus metabolic process18","negative regulation of phosphorus metabolic process","MMEB9_E1",33,45,-0.436099114806674,0.095,0.288015873015873,0.000476375962924895
"regulation of intracellular protein transport18","regulation of intracellular protein transport","MMEB9_E1",17,21,-0.289506617194985,0.494,0.712105660377358,7.21553304998059e-07
"cell growth18","cell growth","MMEB9_E1",33,51,-0.612976876890753,0.015,0.100526315789474,0.00813493197753929
"ribose phosphate biosynthetic process18","ribose phosphate biosynthetic process","MMEB9_E1",20,16,0.304854581528421,0.392,0.618401639344262,4.39070770233393e-07
"negative regulation of transferase activity18","negative regulation of transferase activity","MMEB9_E1",23,28,-0.273018494406416,0.345,0.591592920353982,5.25072284985267e-06
"regulation of supramolecular fiber organization18","regulation of supramolecular fiber organization","MMEB9_E1",27,41,-0.584962500721156,0.014,0.100526315789474,0.0111515544670054
"response to endoplasmic reticulum stress18","response to endoplasmic reticulum stress","MMEB9_E1",7,22,-1.52356195605701,0,0,3.93236428216341e-05
"ribonucleotide biosynthetic process18","ribonucleotide biosynthetic process","MMEB9_E1",18,16,0.160464672193246,0.652,0.849447368421053,1.35848117014885e-07
"regulation of binding18","regulation of binding","MMEB9_E1",19,35,-0.84799690655495,0.001,0.0224705882352941,1.85278101314827e-07
"autophagy of mitochondrion18","autophagy of mitochondrion","MMEB9_E1",4,7,-0.678071905112638,0.277,0.521251231527094,3.69482347772255e-12
"phospholipid biosynthetic process18","phospholipid biosynthetic process","MMEB9_E1",26,20,0.362570079384708,0.29,0.535169082125604,3.20338676359009e-05
"actin filament organization18","actin filament organization","MMEB9_E1",36,51,-0.490986352512142,0.036,0.169777777777778,0.0120058620544394
"response to UV18","response to UV","MMEB9_E1",7,14,-0.906890595608518,0.061,0.23302,2.61285286022336e-07
"protein-DNA complex assembly18","protein-DNA complex assembly","MMEB9_E1",13,14,-0.0995356735509144,0.727,0.870631901840491,3.10824545332334e-08
"positive regulation of protein localization18","positive regulation of protein localization","MMEB9_E1",36,44,-0.282399730700725,0.259,0.505532338308458,0.019963455560532
"vacuolar transport18","vacuolar transport","MMEB9_E1",12,15,-0.299560281858908,0.539,0.755604395604396,2.60278430775668e-05
"regulation of DNA replication18","regulation of DNA replication","MMEB9_E1",7,12,-0.700439718141092,0.121,0.338028776978417,8.9441901823901e-12
"protein localization to plasma membrane18","protein localization to plasma membrane","MMEB9_E1",23,27,-0.222392421336448,0.519,0.734288888888889,1.87154432128299e-07
"Wnt signaling pathway18","Wnt signaling pathway","MMEB9_E1",24,52,-1.08406426478847,0,0,0.00813766821108056
"cytoskeleton-dependent cytokinesis18","cytoskeleton-dependent cytokinesis","MMEB9_E1",6,10,-0.652076696579693,0.21,0.443204419889503,6.88999033202104e-09
"regulation of cell growth18","regulation of cell growth","MMEB9_E1",29,43,-0.552541023028779,0.03,0.150789473684211,0.000430827317448982
"viral gene expression18","viral gene expression","MMEB9_E1",7,8,-0.169925001442312,0.662,0.849447368421053,3.81494110917686e-11
"cell-cell signaling by wnt18","cell-cell signaling by wnt","MMEB9_E1",24,52,-1.08406426478847,0,0,0.00813766821108056
"nuclear-transcribed mRNA catabolic process18","nuclear-transcribed mRNA catabolic process","MMEB9_E1",4,11,-1.26303440583379,0.024,0.12912676056338,1.91716610981218e-09
"regulation of chromosome segregation18","regulation of chromosome segregation","MMEB9_E1",4,10,-1.13750352374993,0.036,0.169777777777778,1.1212508894548e-09
"DNA conformation change18","DNA conformation change","MMEB9_E1",7,7,0,1,1,1.33041746513668e-10
"cell cycle G2/M phase transition18","cell cycle G2/M phase transition","MMEB9_E1",10,13,-0.347923303420307,0.416,0.643368421052631,1.29072655240065e-08
"Golgi organization18","Golgi organization","MMEB9_E1",10,11,-0.125530882083859,0.695,0.860708860759494,6.48554897364149e-11
"positive regulation of cell projection organization18","positive regulation of cell projection organization","MMEB9_E1",23,34,-0.54432051622381,0.045,0.191,6.16037155607995e-06
"cellular response to topologically incorrect protein18","cellular response to topologically incorrect protein","MMEB9_E1",1,9,-2.32192809488736,0.001,0.0224705882352941,5.41767881855373e-12
"regulation of apoptotic signaling pathway18","regulation of apoptotic signaling pathway","MMEB9_E1",22,36,-0.685891409571937,0.023,0.125514285714286,0.000726250091229521
"regulation of GTPase activity18","regulation of GTPase activity","MMEB9_E1",23,33,-0.502500340529183,0.085,0.277521367521368,0.000387444448944928
"response to oxidative stress18","response to oxidative stress","MMEB9_E1",16,39,-1.23446525363702,0.001,0.0224705882352941,0.0789233740830928
"regulation of cell morphogenesis18","regulation of cell morphogenesis","MMEB9_E1",15,28,-0.857980995127572,0.014,0.100526315789474,1.3658340946089e-05
"regulation of microtubule cytoskeleton organization18","regulation of microtubule cytoskeleton organization","MMEB9_E1",8,13,-0.637429920615292,0.165,0.379698795180723,2.04407374031159e-08
"tube closure18","tube closure","MMEB9_E1",7,9,-0.321928094887362,0.586,0.79234628975265,1.13963132653044e-10
"regulation of cellular component size18","regulation of cellular component size","MMEB9_E1",25,37,-0.547487795302493,0.05,0.196907216494845,0.00130486228628147
"response to ionizing radiation18","response to ionizing radiation","MMEB9_E1",10,12,-0.241008099503795,0.638,0.843307958477509,3.81243604856469e-10
"neural tube formation18","neural tube formation","MMEB9_E1",7,11,-0.584962500721156,0.189,0.412044943820225,2.82940430355863e-08
"regulation of neuron projection development18","regulation of neuron projection development","MMEB9_E1",31,43,-0.459431618637297,0.086,0.278406779661017,4.69037004037634e-05
"ATP metabolic process18","ATP metabolic process","MMEB9_E1",10,16,-0.628031222613042,0.128,0.34193006993007,4.26734072179277e-09
"regulation of protein-containing complex assembly18","regulation of protein-containing complex assembly","MMEB9_E1",27,37,-0.440572591385981,0.109,0.317847328244275,0.000114445708795705
"regulation of actin filament-based process18","regulation of actin filament-based process","MMEB9_E1",33,45,-0.436099114806674,0.066,0.241452830188679,0.00589332861565833
"heterocycle catabolic process18","heterocycle catabolic process","MMEB9_E1",16,36,-1.12199052437861,0,0,1.04248412591743e-09
"organelle fusion18","organelle fusion","MMEB9_E1",8,11,-0.415037499278844,0.329,0.575616438356164,2.50842393177576e-10
"regulation of actin filament organization18","regulation of actin filament organization","MMEB9_E1",22,31,-0.476438043942987,0.074,0.256920353982301,0.00400512152271288
"cellular nitrogen compound catabolic process18","cellular nitrogen compound catabolic process","MMEB9_E1",16,36,-1.12199052437861,0,0,1.05113390278722e-08
"glycosylation18","glycosylation","MMEB9_E1",6,19,-1.51457317282976,0.001,0.0224705882352941,2.49780906078045e-08
"cellular response to UV18","cellular response to UV","MMEB9_E1",6,9,-0.514573172829758,0.259,0.505532338308458,9.21838694081764e-09
"developmental growth involved in morphogenesis18","developmental growth involved in morphogenesis","MMEB9_E1",13,26,-0.947532580105864,0.016,0.103593220338983,0.00364327631038204
"regulation of axonogenesis18","regulation of axonogenesis","MMEB9_E1",11,17,-0.584962500721156,0.107,0.314415384615385,1.25818230659053e-05
"membrane docking18","membrane docking","MMEB9_E1",9,8,0.15200309344505,0.766,0.889018181818182,1.06578729209128e-11
"protein glycosylation18","protein glycosylation","MMEB9_E1",6,17,-1.36257007938471,0.005,0.0516216216216216,6.00648287998654e-08
"macromolecule glycosylation18","macromolecule glycosylation","MMEB9_E1",6,17,-1.36257007938471,0.005,0.0516216216216216,6.00648287998654e-08
"dephosphorylation18","dephosphorylation","MMEB9_E1",18,31,-0.752072486556414,0.018,0.109142857142857,0.000105369304300057
"aromatic compound catabolic process18","aromatic compound catabolic process","MMEB9_E1",18,36,-0.961525852185364,0,0,2.98240897926685e-09
"cellular response to external stimulus18","cellular response to external stimulus","MMEB9_E1",23,30,-0.369233809665719,0.233,0.475967914438503,0.000564379084515799
"regulation of vacuole organization18","regulation of vacuole organization","MMEB9_E1",4,4,0,1,1,9.66516085595048e-18
"cell-substrate junction organization18","cell-substrate junction organization","MMEB9_E1",12,18,-0.547487795302493,0.192,0.412044943820225,1.6712253299386e-08
"epigenetic regulation of gene expression18","epigenetic regulation of gene expression","MMEB9_E1",14,13,0.0995356735509144,0.901,0.997628985507246,1.91337367381686e-07
"ribosome assembly18","ribosome assembly","MMEB9_E1",2,4,-0.736965594166206,0.36,0.602192139737991,1.93888107817414e-16
"mRNA export from nucleus18","mRNA export from nucleus","MMEB9_E1",3,4,-0.321928094887362,0.676,0.849447368421053,3.63106299595685e-16
"cell cycle G1/S phase transition18","cell cycle G1/S phase transition","MMEB9_E1",22,25,-0.176877762084079,0.576,0.790014336917563,5.80192596792789e-05
"developmental cell growth18","developmental cell growth","MMEB9_E1",17,24,-0.473931188332412,0.128,0.34193006993007,0.00274282639523388
"stem cell population maintenance18","stem cell population maintenance","MMEB9_E1",10,18,-0.788495894806288,0.068,0.242766355140187,1.78566423397745e-05
"organelle localization by membrane tethering18","organelle localization by membrane tethering","MMEB9_E1",8,7,0.169925001442312,0.854,0.956680351906158,1.15564322201215e-12
"maintenance of cell number18","maintenance of cell number","MMEB9_E1",11,18,-0.662965012722429,0.07,0.247592592592593,1.88955828161806e-05
