"","region","sample","obs.mut","sim.mut","log2fc","pvalue","pvalue.adj","sim.distr.norm.pvalue.adj"
"Melanoma14","Melanoma","MMEB9_C3",0,0,0,1,1,7.74751017224995e-47
"Tight junction14","Tight junction","MMEB9_C3",1,0,1,0.240977881257276,1,4.19231541731405e-42
"Apoptosis - multiple species14","Apoptosis - multiple species","MMEB9_C3",0,0,0,1,1,2.05593027795326e-49
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis14","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","MMEB9_C3",0,0,0,1,1,2.0971075786344e-49
"Biosynthesis of nucleotide sugars14","Biosynthesis of nucleotide sugars","MMEB9_C3",1,0,1,0.0605355064027939,1,1.4402402212375e-49
"Epithelial cell signaling in Helicobacter pylori infection14","Epithelial cell signaling in Helicobacter pylori infection","MMEB9_C3",0,0,0,1,1,5.20292970448106e-47
"Epstein-Barr virus infection14","Epstein-Barr virus infection","MMEB9_C3",1,0,1,0.315483119906868,1,3.33603519417749e-39
"Selenocompound metabolism14","Selenocompound metabolism","MMEB9_C3",0,0,0,1,1,2.37933279531539e-50
"Other types of O-glycan biosynthesis14","Other types of O-glycan biosynthesis","MMEB9_C3",0,0,0,1,1,3.33652533894558e-48
"Notch signaling pathway14","Notch signaling pathway","MMEB9_C3",0,0,0,1,1,9.25206845216857e-47
"Fc gamma R-mediated phagocytosis14","Fc gamma R-mediated phagocytosis","MMEB9_C3",0,0,0,1,1,1.13832254726292e-44
"Citrate cycle (TCA cycle)14","Citrate cycle (TCA cycle)","MMEB9_C3",1,0,1,0.0547147846332945,1,2.75720619840698e-50
"Apelin signaling pathway14","Apelin signaling pathway","MMEB9_C3",0,0,0,1,1,3.23239577143886e-42
"Mismatch repair14","Mismatch repair","MMEB9_C3",0,0,0,1,1,9.46109564747425e-50
"Carbon metabolism14","Carbon metabolism","MMEB9_C3",0,0,0,1,1,2.64281409834715e-43
"Hedgehog signaling pathway14","Hedgehog signaling pathway","MMEB9_C3",0,0,0,1,1,1.15615339129524e-47
"Chagas disease14","Chagas disease","MMEB9_C3",0,0,0,1,1,4.39428330477505e-45
"Growth hormone synthesis, secretion and action14","Growth hormone synthesis, secretion and action","MMEB9_C3",0,0,0,1,1,8.09178959797089e-44
"Kaposi sarcoma-associated herpesvirus infection14","Kaposi sarcoma-associated herpesvirus infection","MMEB9_C3",0,0,0,1,1,4.77222383785404e-40
"Hippo signaling pathway - multiple species14","Hippo signaling pathway - multiple species","MMEB9_C3",0,0,0,1,1,5.56151691262236e-49
"VEGF signaling pathway14","VEGF signaling pathway","MMEB9_C3",0,0,0,1,1,2.64282130117437e-48
"Gap junction14","Gap junction","MMEB9_C3",0,0,0,1,1,2.76693635576525e-47
"Vasopressin-regulated water reabsorption14","Vasopressin-regulated water reabsorption","MMEB9_C3",0,0,0,1,1,6.96073636366448e-49
"Progesterone-mediated oocyte maturation14","Progesterone-mediated oocyte maturation","MMEB9_C3",0,0,0,1,1,6.27242927115885e-45
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate14","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate","MMEB9_C3",0,0,0,1,1,1.20764271320857e-50
"T cell receptor signaling pathway14","T cell receptor signaling pathway","MMEB9_C3",0,0,0,1,1,3.96011907577896e-45
"Oocyte meiosis14","Oocyte meiosis","MMEB9_C3",0,0,0,1,1,2.27748158037461e-42
"Phospholipase D signaling pathway14","Phospholipase D signaling pathway","MMEB9_C3",1,0,1,0.210710128055879,1,1.53195271278487e-43
"Acute myeloid leukemia14","Acute myeloid leukemia","MMEB9_C3",0,0,0,1,1,2.11227562835363e-48
"One carbon pool by folate14","One carbon pool by folate","MMEB9_C3",0,0,0,1,1,2.75720619840698e-50
"Propanoate metabolism14","Propanoate metabolism","MMEB9_C3",0,0,0,1,1,5.49390963754554e-50
"Wnt signaling pathway14","Wnt signaling pathway","MMEB9_C3",1,0,1,0.237485448195576,1,4.24598156742681e-42
"Breast cancer14","Breast cancer","MMEB9_C3",0,0,0,1,1,1.99149726329869e-42
"Adipocytokine signaling pathway14","Adipocytokine signaling pathway","MMEB9_C3",0,0,0,1,1,4.24915263095346e-47
"Central carbon metabolism in cancer14","Central carbon metabolism in cancer","MMEB9_C3",0,0,0,1,1,1.78909929933087e-49
"Glyoxylate and dicarboxylate metabolism14","Glyoxylate and dicarboxylate metabolism","MMEB9_C3",0,0,0,1,1,6.6607726113097e-50
"Relaxin signaling pathway14","Relaxin signaling pathway","MMEB9_C3",0,0,0,1,1,5.54412308788359e-44
"Ferroptosis14","Ferroptosis","MMEB9_C3",0,0,0,1,1,1.22850775103596e-49
"Sphingolipid metabolism14","Sphingolipid metabolism","MMEB9_C3",0,0,0,1,1,7.60584251741399e-48
"Toxoplasmosis14","Toxoplasmosis","MMEB9_C3",0,0,0,1,1,1.25969718319485e-44
"Ras signaling pathway14","Ras signaling pathway","MMEB9_C3",0,0,0,1,1,7.14291528566499e-39
"Pyrimidine metabolism14","Pyrimidine metabolism","MMEB9_C3",0,0,0,1,1,1.25456007777802e-46
"GnRH signaling pathway14","GnRH signaling pathway","MMEB9_C3",0,0,0,1,1,2.40518433005552e-45
"Coronavirus disease - COVID-1914","Coronavirus disease - COVID-19","MMEB9_C3",0,0,0,1,1,1.34616450231839e-38
"Mannose type O-glycan biosynthesis14","Mannose type O-glycan biosynthesis","MMEB9_C3",0,0,0,1,1,6.99511194139682e-51
"Terpenoid backbone biosynthesis14","Terpenoid backbone biosynthesis","MMEB9_C3",0,0,0,1,1,7.54628948928052e-51
"Cysteine and methionine metabolism14","Cysteine and methionine metabolism","MMEB9_C3",0,0,0,1,1,1.42216165781099e-47
"Circadian rhythm14","Circadian rhythm","MMEB9_C3",0,0,0,1,1,3.09967790599771e-49
"Fatty acid elongation14","Fatty acid elongation","MMEB9_C3",0,0,0,1,1,8.75250533492712e-48
"Biosynthesis of unsaturated fatty acids14","Biosynthesis of unsaturated fatty acids","MMEB9_C3",0,0,0,1,1,5.09265224183587e-50
"Inflammatory mediator regulation of TRP channels14","Inflammatory mediator regulation of TRP channels","MMEB9_C3",0,0,0,1,1,2.65888981951434e-47
"Parathyroid hormone synthesis, secretion and action14","Parathyroid hormone synthesis, secretion and action","MMEB9_C3",0,0,0,1,1,7.46500588337363e-45
"Sulfur metabolism14","Sulfur metabolism","MMEB9_C3",0,0,0,1,1,2.9873817070529e-51
"Vibrio cholerae infection14","Vibrio cholerae infection","MMEB9_C3",0,0,0,1,1,2.23987264102359e-47
"Signaling pathways regulating pluripotency of stem cells14","Signaling pathways regulating pluripotency of stem cells","MMEB9_C3",0,0,0,1,1,8.82505067801038e-43
"HIF-1 signaling pathway14","HIF-1 signaling pathway","MMEB9_C3",0,0,0,1,1,5.31839840552764e-47
"Purine metabolism14","Purine metabolism","MMEB9_C3",1,0,1,0.218859138533178,1,5.82014904927682e-43
"Fatty acid degradation14","Fatty acid degradation","MMEB9_C3",0,0,0,1,1,2.38255130069242e-48
"Glutathione metabolism14","Glutathione metabolism","MMEB9_C3",0,0,0,1,1,7.57997542046188e-48
"Transcriptional misregulation in cancer14","Transcriptional misregulation in cancer","MMEB9_C3",0,0,0,1,1,4.35499775581076e-41
"2-Oxocarboxylic acid metabolism14","2-Oxocarboxylic acid metabolism","MMEB9_C3",0,0,0,1,1,4.87698255059829e-49
"Adrenergic signaling in cardiomyocytes14","Adrenergic signaling in cardiomyocytes","MMEB9_C3",0,0,0,1,1,4.53230953491282e-44
"Gastric cancer14","Gastric cancer","MMEB9_C3",0,0,0,1,1,5.21299402505336e-42
"Long-term potentiation14","Long-term potentiation","MMEB9_C3",0,0,0,1,1,2.17567628338062e-47
"Motor proteins14","Motor proteins","MMEB9_C3",0,0,0,1,1,3.12352391050651e-40
"Biosynthesis of amino acids14","Biosynthesis of amino acids","MMEB9_C3",0,0,0,1,1,4.42488267784907e-47
"Other glycan degradation14","Other glycan degradation","MMEB9_C3",0,0,0,1,1,4.60846402538203e-50
"Non-homologous end-joining14","Non-homologous end-joining","MMEB9_C3",0,0,0,1,1,1.59867208810009e-50
"Glycerophospholipid metabolism14","Glycerophospholipid metabolism","MMEB9_C3",0,0,0,1,1,4.56343876106981e-45
"C-type lectin receptor signaling pathway14","C-type lectin receptor signaling pathway","MMEB9_C3",0,0,0,1,1,4.39428330477505e-45
"Lipid and atherosclerosis14","Lipid and atherosclerosis","MMEB9_C3",0,0,0,1,1,1.79236887396584e-40
"Hepatitis C14","Hepatitis C","MMEB9_C3",0,0,0,1,1,7.8028902721618e-43
"PI3K-Akt signaling pathway14","PI3K-Akt signaling pathway","MMEB9_C3",0,0,0,1,1,1.69382084426119e-35
"Long-term depression14","Long-term depression","MMEB9_C3",0,0,0,1,1,4.37108366593767e-48
"Arrhythmogenic right ventricular cardiomyopathy14","Arrhythmogenic right ventricular cardiomyopathy","MMEB9_C3",0,0,0,1,1,5.65236688583496e-45
"Necroptosis14","Necroptosis","MMEB9_C3",1,0,1,0.213038416763679,1,2.9539051618784e-43
"Retrograde endocannabinoid signaling14","Retrograde endocannabinoid signaling","MMEB9_C3",1,0,1,0.217694994179278,1,4.86904893325036e-43
"Pantothenate and CoA biosynthesis14","Pantothenate and CoA biosynthesis","MMEB9_C3",0,0,0,1,1,1.92862914211121e-50
"Cushing syndrome14","Cushing syndrome","MMEB9_C3",0,0,0,1,1,3.24959670233199e-41
"Fructose and mannose metabolism14","Fructose and mannose metabolism","MMEB9_C3",0,0,0,1,1,2.75720619840698e-50
"Platelet activation14","Platelet activation","MMEB9_C3",0,0,0,1,1,2.00951625251346e-43
"Efferocytosis14","Efferocytosis","MMEB9_C3",0,0,0,1,1,2.9539051618784e-43
"Antifolate resistance14","Antifolate resistance","MMEB9_C3",0,0,0,1,1,1.20792099891121e-50
"Alcoholism14","Alcoholism","MMEB9_C3",0,0,0,1,1,4.99037435609993e-42
"Melanogenesis14","Melanogenesis","MMEB9_C3",0,0,0,1,1,3.77137161709292e-46
"Prolactin signaling pathway14","Prolactin signaling pathway","MMEB9_C3",0,0,0,1,1,1.08258882054684e-46
"Glycerolipid metabolism14","Glycerolipid metabolism","MMEB9_C3",0,0,0,1,1,1.19989703324445e-48
"Dopaminergic synapse14","Dopaminergic synapse","MMEB9_C3",0,0,0,1,1,4.30251341702566e-44
"Glycosphingolipid biosynthesis - ganglio series14","Glycosphingolipid biosynthesis - ganglio series","MMEB9_C3",0,0,0,1,1,1.17517929883241e-50
"Mucin type O-glycan biosynthesis14","Mucin type O-glycan biosynthesis","MMEB9_C3",0,0,0,1,1,6.90422396182933e-49
"Lipoic acid metabolism14","Lipoic acid metabolism","MMEB9_C3",0,0,0,1,1,1.20792099891121e-50
"NF-kappa B signaling pathway14","NF-kappa B signaling pathway","MMEB9_C3",0,0,0,1,1,7.87372784541249e-46
"Oxytocin signaling pathway14","Oxytocin signaling pathway","MMEB9_C3",0,0,0,1,1,5.79612578938424e-43
"Basal cell carcinoma14","Basal cell carcinoma","MMEB9_C3",0,0,0,1,1,3.35788487810097e-48
"Legionellosis14","Legionellosis","MMEB9_C3",0,0,0,1,1,1.23679980394901e-48
"Measles14","Measles","MMEB9_C3",1,0,1,0.232828870779977,1,1.83886142451072e-42
"Biosynthesis of cofactors14","Biosynthesis of cofactors","MMEB9_C3",0,0,0,1,1,7.43534291400869e-43
"Glycosaminoglycan biosynthesis - keratan sulfate14","Glycosaminoglycan biosynthesis - keratan sulfate","MMEB9_C3",0,0,0,1,1,4.05326316244886e-51
"Alanine, aspartate and glutamate metabolism14","Alanine, aspartate and glutamate metabolism","MMEB9_C3",0,0,0,1,1,1.04892191671608e-48
"Fatty acid biosynthesis14","Fatty acid biosynthesis","MMEB9_C3",0,0,0,1,1,2.2022475417309e-51
"Hypertrophic cardiomyopathy14","Hypertrophic cardiomyopathy","MMEB9_C3",0,0,0,1,1,1.49618093667911e-45
"Glucagon signaling pathway14","Glucagon signaling pathway","MMEB9_C3",0,0,0,1,1,7.34579516107627e-46
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin14","Glycosaminoglycan biosynthesis - heparan sulfate / heparin","MMEB9_C3",0,0,0,1,1,2.75720619840698e-50
"Steroid biosynthesis14","Steroid biosynthesis","MMEB9_C3",0,0,0,1,1,4.16801894079927e-51
"cGMP-PKG signaling pathway14","cGMP-PKG signaling pathway","MMEB9_C3",0,0,0,1,1,1.90939012030001e-42
"Phagosome14","Phagosome","MMEB9_C3",0,0,0,1,1,3.24091903615995e-43
"Arginine and proline metabolism14","Arginine and proline metabolism","MMEB9_C3",0,0,0,1,1,1.91469425079868e-48
"Pyruvate metabolism14","Pyruvate metabolism","MMEB9_C3",1,0,1,0.0512223515715949,1,5.85288894974645e-50
"Type II diabetes mellitus14","Type II diabetes mellitus","MMEB9_C3",0,0,0,1,1,1.53857450227857e-49
"Dilated cardiomyopathy14","Dilated cardiomyopathy","MMEB9_C3",0,0,0,1,1,1.01517613466452e-45
"Alcoholic liver disease14","Alcoholic liver disease","MMEB9_C3",0,0,0,1,1,8.78896884932881e-42
"Leukocyte transendothelial migration14","Leukocyte transendothelial migration","MMEB9_C3",0,0,0,1,1,4.59849451594501e-44
"Glycosaminoglycan degradation14","Glycosaminoglycan degradation","MMEB9_C3",0,0,0,1,1,2.75720619840698e-50
"Endocrine and other factor-regulated calcium reabsorption14","Endocrine and other factor-regulated calcium reabsorption","MMEB9_C3",0,0,0,1,1,3.44543170994204e-48
"Ubiquinone and other terpenoid-quinone biosynthesis14","Ubiquinone and other terpenoid-quinone biosynthesis","MMEB9_C3",0,0,0,1,1,3.02992024960669e-51
"Fc epsilon RI signaling pathway14","Fc epsilon RI signaling pathway","MMEB9_C3",0,0,0,1,1,9.52736160448579e-47
"Glycine, serine and threonine metabolism14","Glycine, serine and threonine metabolism","MMEB9_C3",0,0,0,1,1,4.71813595777023e-48
"Pertussis14","Pertussis","MMEB9_C3",1,0,1,0.132712456344587,1,2.40954393487216e-46
"Aldosterone synthesis and secretion14","Aldosterone synthesis and secretion","MMEB9_C3",0,0,0,1,1,2.1670130209176e-46
"Regulation of lipolysis in adipocytes14","Regulation of lipolysis in adipocytes","MMEB9_C3",0,0,0,1,1,8.57728691371655e-49
"Cholinergic synapse14","Cholinergic synapse","MMEB9_C3",0,0,0,1,1,7.22302115203932e-46
"Osteoclast differentiation14","Osteoclast differentiation","MMEB9_C3",0,0,0,1,1,1.25428037678839e-43
"Pentose phosphate pathway14","Pentose phosphate pathway","MMEB9_C3",0,0,0,1,1,2.75720619840698e-50
"beta-Alanine metabolism14","beta-Alanine metabolism","MMEB9_C3",0,0,0,1,1,1.63742242864308e-50
"PPAR signaling pathway14","PPAR signaling pathway","MMEB9_C3",0,0,0,1,1,2.21415949823321e-47
"Folate biosynthesis14","Folate biosynthesis","MMEB9_C3",0,0,0,1,1,5.85288894974645e-50
"Influenza A14","Influenza A","MMEB9_C3",0,0,0,1,1,4.63147671723489e-43
"Th17 cell differentiation14","Th17 cell differentiation","MMEB9_C3",0,0,0,1,1,2.29224832633011e-46
"Cardiac muscle contraction14","Cardiac muscle contraction","MMEB9_C3",0,0,0,1,1,4.02345484055483e-45
"Nicotinate and nicotinamide metabolism14","Nicotinate and nicotinamide metabolism","MMEB9_C3",0,0,0,1,1,1.07816712586654e-49
"Aldosterone-regulated sodium reabsorption14","Aldosterone-regulated sodium reabsorption","MMEB9_C3",0,0,0,1,1,3.36077017281947e-49
"Neutrophil extracellular trap formation14","Neutrophil extracellular trap formation","MMEB9_C3",0,0,0,1,1,1.47837332552732e-43
"Th1 and Th2 cell differentiation14","Th1 and Th2 cell differentiation","MMEB9_C3",0,0,0,1,1,2.26008278943752e-46
"NOD-like receptor signaling pathway14","NOD-like receptor signaling pathway","MMEB9_C3",0,0,0,1,1,3.35716743384718e-41
"Cortisol synthesis and secretion14","Cortisol synthesis and secretion","MMEB9_C3",0,0,0,1,1,1.0901547435248e-48
"GnRH secretion14","GnRH secretion","MMEB9_C3",0,0,0,1,1,2.36906112285906e-47
"Vascular smooth muscle contraction14","Vascular smooth muscle contraction","MMEB9_C3",0,0,0,1,1,1.17665784783375e-43
"Estrogen signaling pathway14","Estrogen signaling pathway","MMEB9_C3",0,0,0,1,1,2.12784881337338e-44
"RIG-I-like receptor signaling pathway14","RIG-I-like receptor signaling pathway","MMEB9_C3",0,0,0,1,1,1.17145521583127e-47
"Amoebiasis14","Amoebiasis","MMEB9_C3",1,0,1,0.160651920838184,1,8.9034294665943e-46
"ECM-receptor interaction14","ECM-receptor interaction","MMEB9_C3",0,0,0,1,1,2.52494865707902e-45
"Renin secretion14","Renin secretion","MMEB9_C3",0,0,0,1,1,7.44147389064586e-49
"Collecting duct acid secretion14","Collecting duct acid secretion","MMEB9_C3",0,0,0,1,1,5.39540362580209e-50
"Viral myocarditis14","Viral myocarditis","MMEB9_C3",0,0,0,1,1,4.88359273900368e-46
"B cell receptor signaling pathway14","B cell receptor signaling pathway","MMEB9_C3",0,0,0,1,1,1.56941012524411e-46
"Glutamatergic synapse14","Glutamatergic synapse","MMEB9_C3",0,0,0,1,1,1.15533771035157e-44
"Cytosolic DNA-sensing pathway14","Cytosolic DNA-sensing pathway","MMEB9_C3",0,0,0,1,1,9.34345448295845e-46
"Glycosphingolipid biosynthesis - globo and isoglobo series14","Glycosphingolipid biosynthesis - globo and isoglobo series","MMEB9_C3",1,0,1,0.010477299185099,1,2.2022475417309e-51
"Galactose metabolism14","Galactose metabolism","MMEB9_C3",0,0,0,1,1,2.92510205225193e-50
"Arginine biosynthesis14","Arginine biosynthesis","MMEB9_C3",0,0,0,1,1,4.05326316244886e-51
"Toll-like receptor signaling pathway14","Toll-like receptor signaling pathway","MMEB9_C3",0,0,0,1,1,1.85400816141822e-47
"Thiamine metabolism14","Thiamine metabolism","MMEB9_C3",0,0,0,1,1,2.40117755503597e-51
"Circadian entrainment14","Circadian entrainment","MMEB9_C3",0,0,0,1,1,1.98739543907831e-47
"Morphine addiction14","Morphine addiction","MMEB9_C3",1,0,1,0.132712456344587,1,2.75056915714125e-46
"Ether lipid metabolism14","Ether lipid metabolism","MMEB9_C3",0,0,0,1,1,5.57126573763929e-49
"Ribosome biogenesis in eukaryotes14","Ribosome biogenesis in eukaryotes","MMEB9_C3",1,0,1,0.171129220023283,1,8.90967836426555e-45
"Synaptic vesicle cycle14","Synaptic vesicle cycle","MMEB9_C3",0,0,0,1,1,1.1659683270564e-47
"Tryptophan metabolism14","Tryptophan metabolism","MMEB9_C3",0,0,0,1,1,2.11227562835363e-48
"Proximal tubule bicarbonate reclamation14","Proximal tubule bicarbonate reclamation","MMEB9_C3",0,0,0,1,1,1.26708809500774e-50
"Chemical carcinogenesis - receptor activation14","Chemical carcinogenesis - receptor activation","MMEB9_C3",0,0,0,1,1,2.84745974364832e-42
"Leishmaniasis14","Leishmaniasis","MMEB9_C3",0,0,0,1,1,1.51428159709395e-45
"Glycosphingolipid biosynthesis - lacto and neolacto series14","Glycosphingolipid biosynthesis - lacto and neolacto series","MMEB9_C3",0,0,0,1,1,1.20764271320857e-50
"Amphetamine addiction14","Amphetamine addiction","MMEB9_C3",0,0,0,1,1,3.99217430154343e-46
"Thyroid hormone synthesis14","Thyroid hormone synthesis","MMEB9_C3",0,0,0,1,1,6.96073636366448e-49
"Butanoate metabolism14","Butanoate metabolism","MMEB9_C3",0,0,0,1,1,4.92990377073755e-50
"ABC transporters14","ABC transporters","MMEB9_C3",0,0,0,1,1,2.40579617764038e-48
"Antigen processing and presentation14","Antigen processing and presentation","MMEB9_C3",0,0,0,1,1,1.09633246207383e-46
"Ovarian steroidogenesis14","Ovarian steroidogenesis","MMEB9_C3",0,0,0,1,1,1.81994596285584e-47
"Rheumatoid arthritis14","Rheumatoid arthritis","MMEB9_C3",0,0,0,1,1,2.64151430030921e-46
"IL-17 signaling pathway14","IL-17 signaling pathway","MMEB9_C3",0,0,0,1,1,8.00551408604484e-47
"Renin-angiotensin system14","Renin-angiotensin system","MMEB9_C3",0,0,0,1,1,3.73896994055649e-51
"Nitrogen metabolism14","Nitrogen metabolism","MMEB9_C3",0,0,0,1,1,2.40117755503597e-51
"Tuberculosis14","Tuberculosis","MMEB9_C3",0,0,0,1,1,6.0856465067197e-43
"Drug metabolism - other enzymes14","Drug metabolism - other enzymes","MMEB9_C3",0,0,0,1,1,3.67894422801814e-47
"Glycolysis / Gluconeogenesis14","Glycolysis / Gluconeogenesis","MMEB9_C3",0,0,0,1,1,1.55201023957866e-47
"Gastric acid secretion14","Gastric acid secretion","MMEB9_C3",0,0,0,1,1,1.56374921069268e-47
"Cholesterol metabolism14","Cholesterol metabolism","MMEB9_C3",0,0,0,1,1,1.82835839009671e-49
"African trypanosomiasis14","African trypanosomiasis","MMEB9_C3",0,0,0,1,1,3.66521028303955e-50
"GABAergic synapse14","GABAergic synapse","MMEB9_C3",0,0,0,1,1,2.450140265595e-45
"Chemokine signaling pathway14","Chemokine signaling pathway","MMEB9_C3",0,0,0,1,1,1.80254364645286e-43
"Insulin secretion14","Insulin secretion","MMEB9_C3",0,0,0,1,1,3.24049935857202e-49
"Cocaine addiction14","Cocaine addiction","MMEB9_C3",0,0,0,1,1,4.50258143402792e-50
"Mineral absorption14","Mineral absorption","MMEB9_C3",0,0,0,1,1,1.02675280629687e-47
"Histidine metabolism14","Histidine metabolism","MMEB9_C3",0,0,0,1,1,6.68263993728114e-51
"Vitamin digestion and absorption14","Vitamin digestion and absorption","MMEB9_C3",0,0,0,1,1,8.70247470510019e-50
"Systemic lupus erythematosus14","Systemic lupus erythematosus","MMEB9_C3",0,0,0,1,1,9.52736160448579e-47
"Phenylalanine metabolism14","Phenylalanine metabolism","MMEB9_C3",0,0,0,1,1,2.40117755503597e-51
"Taurine and hypotaurine metabolism14","Taurine and hypotaurine metabolism","MMEB9_C3",0,0,0,1,1,3.02992024960669e-51
"Starch and sucrose metabolism14","Starch and sucrose metabolism","MMEB9_C3",0,0,0,1,1,5.09265224183587e-50
