"","region","sample","obs.mut","sim.mut","log2fc","pvalue","pvalue.adj","sim.distr.norm.pvalue.adj"
"Protein processing in endoplasmic reticulum6","Protein processing in endoplasmic reticulum","E3_06_14",12,9,0.37851162325373,0.403,0.93225,1.93356660001066e-11
"Huntington disease6","Huntington disease","E3_06_14",13,15,-0.192645077942396,0.589,0.964594202898551,2.30956408211069e-08
"Ubiquitin mediated proteolysis6","Ubiquitin mediated proteolysis","E3_06_14",2,7,-1.41503749927884,0.012,0.629571428571429,4.07467570516612e-11
"Shigellosis6","Shigellosis","E3_06_14",19,13,0.514573172829758,0.246,0.93225,2.6784749401444e-09
"Thermogenesis6","Thermogenesis","E3_06_14",5,10,-0.874469117916141,0.068,0.794896551724138,7.32373453411654e-11
"Mitophagy - animal6","Mitophagy - animal","E3_06_14",1,6,-1.8073549220576,0.037,0.660157894736842,1.67359486747626e-14
"Parkinson disease6","Parkinson disease","E3_06_14",13,14,-0.0995356735509144,0.735,1,5.78374505504281e-08
"Amyotrophic lateral sclerosis6","Amyotrophic lateral sclerosis","E3_06_14",22,16,0.436099114806674,0.268,0.93225,1.95981732041164e-07
"Cellular senescence6","Cellular senescence","E3_06_14",10,8,0.289506617194985,0.559,0.93225,2.08017884856011e-11
"Chemical carcinogenesis - reactive oxygen species6","Chemical carcinogenesis - reactive oxygen species","E3_06_14",5,11,-1,0.051,0.751695652173913,5.73465079567555e-09
"Colorectal cancer6","Colorectal cancer","E3_06_14",9,4,1,0.16,0.93225,7.38364809125843e-16
"Salmonella infection6","Salmonella infection","E3_06_14",9,13,-0.485426827170242,0.28,0.93225,3.13460969647871e-09
"ATP-dependent chromatin remodeling6","ATP-dependent chromatin remodeling","E3_06_14",2,6,-1.22239242133645,0.089,0.914272727272727,9.91705731910195e-14
"Diabetic cardiomyopathy6","Diabetic cardiomyopathy","E3_06_14",11,9,0.263034405833794,0.672,1,3.86228235152297e-11
"Spliceosome6","Spliceosome","E3_06_14",5,7,-0.415037499278844,0.404,0.93225,1.6654698990141e-16
"Viral carcinogenesis6","Viral carcinogenesis","E3_06_14",10,11,-0.125530882083859,0.735,1,5.82102979698029e-12
"Pathways of neurodegeneration - multiple diseases6","Pathways of neurodegeneration - multiple diseases","E3_06_14",30,21,0.494764691749578,0.149,0.93225,2.19438729842877e-06
"Pancreatic cancer6","Pancreatic cancer","E3_06_14",3,4,-0.321928094887362,0.697,1,4.01436149822484e-19
"Chronic myeloid leukemia6","Chronic myeloid leukemia","E3_06_14",4,4,0,1,1,1.43014232443115e-15
"Polycomb repressive complex6","Polycomb repressive complex","E3_06_14",4,5,-0.263034405833794,0.745,1,3.88801730679641e-16
"Alzheimer disease6","Alzheimer disease","E3_06_14",22,20,0.131244533278253,0.727,1,1.12235111533681e-07
"Non-alcoholic fatty liver disease6","Non-alcoholic fatty liver disease","E3_06_14",13,8,0.637429920615292,0.203,0.93225,2.62298374616473e-12
"Nucleocytoplasmic transport6","Nucleocytoplasmic transport","E3_06_14",3,6,-0.807354922057604,0.142,0.93225,1.63922667738133e-11
"Human T-cell leukemia virus 1 infection6","Human T-cell leukemia virus 1 infection","E3_06_14",19,10,0.862496476250065,0.1,0.93225,6.47817090526481e-08
"Nucleotide excision repair6","Nucleotide excision repair","E3_06_14",1,3,-1,0.279,0.93225,1.35344634627876e-19
"Oxidative phosphorylation6","Oxidative phosphorylation","E3_06_14",4,7,-0.678071905112638,0.32,0.93225,2.47834780047472e-12
"Renal cell carcinoma6","Renal cell carcinoma","E3_06_14",3,3,0,1,1,3.41403551111838e-19
"Axon guidance6","Axon guidance","E3_06_14",6,10,-0.652076696579693,0.229,0.93225,4.13966444951412e-09
"Endometrial cancer6","Endometrial cancer","E3_06_14",4,3,0.321928094887362,0.676,1,1.15494155927365e-20
"mRNA surveillance pathway6","mRNA surveillance pathway","E3_06_14",1,5,-1.58496250072116,0.022,0.660157894736842,1.50353365661946e-13
"Focal adhesion6","Focal adhesion","E3_06_14",10,10,0,1,1,2.39930409747044e-11
"Adherens junction6","Adherens junction","E3_06_14",4,4,0,1,1,2.28460720189888e-16
"Prion disease6","Prion disease","E3_06_14",15,14,0.0931094043914815,0.906,1,1.28540886388788e-08
"Lysosome6","Lysosome","E3_06_14",14,8,0.736965594166206,0.207,0.93225,1.03447755058472e-12
"MAPK signaling pathway6","MAPK signaling pathway","E3_06_14",15,13,0.192645077942396,0.708,1,1.71370357242871e-07
"Sphingolipid signaling pathway6","Sphingolipid signaling pathway","E3_06_14",1,6,-1.8073549220576,0.034,0.660157894736842,2.32083468512836e-12
"Fanconi anemia pathway6","Fanconi anemia pathway","E3_06_14",4,3,0.321928094887362,0.631,1,1.87504162571394e-21
"Neurotrophin signaling pathway6","Neurotrophin signaling pathway","E3_06_14",11,7,0.584962500721156,0.347,0.93225,5.78643929725129e-11
"Phosphatidylinositol signaling system6","Phosphatidylinositol signaling system","E3_06_14",4,5,-0.263034405833794,0.723,1,4.46055803785401e-15
"Prostate cancer6","Prostate cancer","E3_06_14",4,5,-0.263034405833794,0.727,1,5.77966622502626e-15
"Aminoacyl-tRNA biosynthesis6","Aminoacyl-tRNA biosynthesis","E3_06_14",1,1,0,1,1,5.19138168994822e-28
"Base excision repair6","Base excision repair","E3_06_14",2,2,0,1,1,2.23379791009232e-23
"p53 signaling pathway6","p53 signaling pathway","E3_06_14",3,4,-0.321928094887362,0.701,1,8.18273806802427e-16
"EGFR tyrosine kinase inhibitor resistance6","EGFR tyrosine kinase inhibitor resistance","E3_06_14",4,3,0.321928094887362,0.664,1,2.30195398355085e-18
"Small cell lung cancer6","Small cell lung cancer","E3_06_14",3,5,-0.584962500721156,0.32,0.93225,7.7945959889961e-14
"RNA degradation6","RNA degradation","E3_06_14",4,3.5,0.15200309344505,0.847,1,3.41403551111838e-19
"mTOR signaling pathway6","mTOR signaling pathway","E3_06_14",3,9,-1.32192809488736,0.046,0.708818181818182,1.11687465072481e-10
"Endocrine resistance6","Endocrine resistance","E3_06_14",2,4,-0.736965594166206,0.337,0.93225,5.3524139924965e-16
"Lysine degradation6","Lysine degradation","E3_06_14",1,2,-0.584962500721156,0.394,0.93225,3.61334691840432e-21
"Viral life cycle - HIV-16","Viral life cycle - HIV-1","E3_06_14",6,3,0.807354922057604,0.368,0.93225,1.18576389982485e-17
"Longevity regulating pathway6","Longevity regulating pathway","E3_06_14",2,4,-0.736965594166206,0.343,0.93225,2.29919798529437e-16
"Insulin resistance6","Insulin resistance","E3_06_14",3,5,-0.584962500721156,0.353,0.93225,1.62640940795054e-13
"Inositol phosphate metabolism6","Inositol phosphate metabolism","E3_06_14",6,3,0.807354922057604,0.352,0.93225,9.03099812213429e-18
"Platinum drug resistance6","Platinum drug resistance","E3_06_14",2,4,-0.736965594166206,0.346,0.93225,3.10469460734135e-16
"Bacterial invasion of epithelial cells6","Bacterial invasion of epithelial cells","E3_06_14",6,4,0.485426827170242,0.561,0.93225,5.28306329828976e-16
"Hepatocellular carcinoma6","Hepatocellular carcinoma","E3_06_14",14,8,0.736965594166206,0.174,0.93225,6.63799409443035e-10
"Insulin signaling pathway6","Insulin signaling pathway","E3_06_14",3,6,-0.807354922057604,0.121,0.93225,1.70850113057207e-13
"Human cytomegalovirus infection6","Human cytomegalovirus infection","E3_06_14",14,10,0.447458976971221,0.452,0.93225,3.6755565840136e-09
"Human papillomavirus infection6","Human papillomavirus infection","E3_06_14",27,15,0.807354922057604,0.067,0.794896551724138,1.32295111252944e-07
"Proteoglycans in cancer6","Proteoglycans in cancer","E3_06_14",7,10,-0.459431618637297,0.386,0.93225,2.67278581984028e-11
"TGF-beta signaling pathway6","TGF-beta signaling pathway","E3_06_14",3,4,-0.321928094887362,0.702,1,7.02014448792595e-16
"RNA polymerase6","RNA polymerase","E3_06_14",2,2,0,1,1,2.96543553743405e-24
"FoxO signaling pathway6","FoxO signaling pathway","E3_06_14",6,6,0,1,1,1.08790927465286e-14
"AGE-RAGE signaling pathway in diabetic complications6","AGE-RAGE signaling pathway in diabetic complications","E3_06_14",7,5,0.415037499278844,0.569,0.940931707317073,1.34308315869784e-16
"Hepatitis B6","Hepatitis B","E3_06_14",8,7,0.169925001442312,0.877,1,2.54190146982361e-13
"Longevity regulating pathway - multiple species6","Longevity regulating pathway - multiple species","E3_06_14",4,3,0.321928094887362,0.656,1,1.40171021728752e-19
"Yersinia infection6","Yersinia infection","E3_06_14",5,7,-0.415037499278844,0.459,0.93225,6.48313004350724e-14
"N-Glycan biosynthesis6","N-Glycan biosynthesis","E3_06_14",6,2,1.22239242133645,0.183,0.93225,1.3289858859036e-22
"Non-small cell lung cancer6","Non-small cell lung cancer","E3_06_14",5,3,0.584962500721156,0.48,0.93225,9.23466503637765e-18
"Rap1 signaling pathway6","Rap1 signaling pathway","E3_06_14",7,8,-0.169925001442312,0.658,1,9.41203405578277e-12
"Choline metabolism in cancer6","Choline metabolism in cancer","E3_06_14",9,5,0.736965594166206,0.262,0.93225,1.46810820662795e-13
"TNF signaling pathway6","TNF signaling pathway","E3_06_14",4,4,0,1,1,2.03851051550331e-16
"Glioma6","Glioma","E3_06_14",6,3,0.807354922057604,0.352,0.93225,6.31691651266991e-19
"Human immunodeficiency virus 1 infection6","Human immunodeficiency virus 1 infection","E3_06_14",9,12,-0.37851162325373,0.466,0.93225,2.30661135041991e-11
"Apoptosis6","Apoptosis","E3_06_14",1,6,-1.8073549220576,0.034,0.660157894736842,1.69097701374177e-12
"AMPK signaling pathway6","AMPK signaling pathway","E3_06_14",7,6,0.192645077942396,0.888,1,1.86598079576419e-12
"Fatty acid metabolism6","Fatty acid metabolism","E3_06_14",1,2,-0.584962500721156,0.402,0.93225,8.52064691016378e-23
"DNA replication6","DNA replication","E3_06_14",2,1,0.584962500721156,0.695,1,2.12863626497409e-27
"Pathogenic Escherichia coli infection6","Pathogenic Escherichia coli infection","E3_06_14",13,10,0.347923303420307,0.514,0.93225,3.02416234830007e-09
"PD-L1 expression and PD-1 checkpoint pathway in cancer6","PD-L1 expression and PD-1 checkpoint pathway in cancer","E3_06_14",5,4,0.263034405833794,0.835,1,1.68904607092027e-15
"Hippo signaling pathway6","Hippo signaling pathway","E3_06_14",4,8,-0.84799690655495,0.143,0.93225,8.29106581091166e-13
"Valine, leucine and isoleucine degradation6","Valine, leucine and isoleucine degradation","E3_06_14",2,2,0,1,1,1.47825662412997e-21
"Peroxisome6","Peroxisome","E3_06_14",5,4,0.263034405833794,0.836,1,1.16101922492031e-16
"Homologous recombination6","Homologous recombination","E3_06_14",1,2,-0.584962500721156,0.388,0.93225,1.28237941645475e-23
"Bladder cancer6","Bladder cancer","E3_06_14",0,2,-1.58496250072116,0.007,0.629571428571429,4.00478858650289e-24
"Fluid shear stress and atherosclerosis6","Fluid shear stress and atherosclerosis","E3_06_14",3,6,-0.807354922057604,0.142,0.93225,3.57581281836763e-13
"SNARE interactions in vesicular transport6","SNARE interactions in vesicular transport","E3_06_14",4,2,0.736965594166206,0.313,0.93225,9.02923652019743e-23
"Autophagy - other6","Autophagy - other","E3_06_14",0,2,-1.58496250072116,0.013,0.629571428571429,1.40970546244808e-23
"Proteasome6","Proteasome","E3_06_14",3,2,0.415037499278844,0.785,1,2.20443321815026e-22
"Protein export6","Protein export","E3_06_14",1,1,0,1,1,1.86787285191143e-30
"Thyroid hormone signaling pathway6","Thyroid hormone signaling pathway","E3_06_14",3,6,-0.807354922057604,0.136,0.93225,1.66525118574137e-13
"Amino sugar and nucleotide sugar metabolism6","Amino sugar and nucleotide sugar metabolism","E3_06_14",2,2,0,1,1,1.8462889383241e-19
"Nucleotide metabolism6","Nucleotide metabolism","E3_06_14",1,3,-1,0.256,0.93225,3.30792689745826e-18
"ErbB signaling pathway6","ErbB signaling pathway","E3_06_14",7,4,0.678071905112638,0.335,0.93225,2.02233791758372e-16
"Thyroid cancer6","Thyroid cancer","E3_06_14",0,1,-1,0.481,0.93225,5.83613739825667e-29
"Various types of N-glycan biosynthesis6","Various types of N-glycan biosynthesis","E3_06_14",4,2,0.736965594166206,0.395,0.93225,7.58944664765742e-21
"Spinocerebellar ataxia6","Spinocerebellar ataxia","E3_06_14",6,7,-0.192645077942396,0.626,1,1.87701550039294e-12
"Basal transcription factors6","Basal transcription factors","E3_06_14",3,2,0.415037499278844,0.762,1,1.09001344561659e-21
"Regulation of actin cytoskeleton6","Regulation of actin cytoskeleton","E3_06_14",6,10,-0.652076696579693,0.231,0.93225,6.33963227835595e-10
"Melanoma6","Melanoma","E3_06_14",5,4,0.263034405833794,0.811,1,9.8291512842601e-17
"Tight junction6","Tight junction","E3_06_14",9,7,0.321928094887362,0.509,0.93225,3.65466628133541e-12
"Apoptosis - multiple species6","Apoptosis - multiple species","E3_06_14",0,1,-1,0.51,0.93225,2.39401513078173e-27
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis6","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","E3_06_14",3,1,1,0.527,0.93225,1.96008062197943e-27
"Biosynthesis of nucleotide sugars6","Biosynthesis of nucleotide sugars","E3_06_14",2,1,0.584962500721156,0.717,1,2.1545090066981e-25
"Epithelial cell signaling in Helicobacter pylori infection6","Epithelial cell signaling in Helicobacter pylori infection","E3_06_14",4,3,0.321928094887362,0.645,1,7.80356048565502e-19
"Epstein-Barr virus infection6","Epstein-Barr virus infection","E3_06_14",7,8,-0.169925001442312,0.614,0.995913875598086,1.69546791331084e-08
"Selenocompound metabolism6","Selenocompound metabolism","E3_06_14",0,1,-1,0.495,0.93225,9.21348076366342e-32
"Other types of O-glycan biosynthesis6","Other types of O-glycan biosynthesis","E3_06_14",7,2,1.41503749927884,0.135,0.93225,1.16285243383886e-22
"Notch signaling pathway6","Notch signaling pathway","E3_06_14",2,3,-0.415037499278844,0.471,0.93225,1.81307536309706e-20
"Fc gamma R-mediated phagocytosis6","Fc gamma R-mediated phagocytosis","E3_06_14",3,4,-0.321928094887362,0.686,1,3.4380329222836e-16
"Citrate cycle (TCA cycle)6","Citrate cycle (TCA cycle)","E3_06_14",0,1,-1,0.505,0.93225,1.88613790081572e-28
"Apelin signaling pathway6","Apelin signaling pathway","E3_06_14",2,6,-1.22239242133645,0.065,0.794896551724138,1.52279934967891e-11
"Mismatch repair6","Mismatch repair","E3_06_14",0,1,-1,0.489,0.93225,1.19158244296336e-29
"Carbon metabolism6","Carbon metabolism","E3_06_14",1,6,-1.8073549220576,0.039,0.66105,1.62751768421955e-13
"Hedgehog signaling pathway6","Hedgehog signaling pathway","E3_06_14",1,2,-0.584962500721156,0.327,0.93225,5.31475455853272e-23
"Chagas disease6","Chagas disease","E3_06_14",3,5,-0.584962500721156,0.351,0.93225,2.81001693846971e-15
"Growth hormone synthesis, secretion and action6","Growth hormone synthesis, secretion and action","E3_06_14",3,5,-0.584962500721156,0.344,0.93225,3.68209741472448e-16
"Kaposi sarcoma-associated herpesvirus infection6","Kaposi sarcoma-associated herpesvirus infection","E3_06_14",10,10,0,1,1,4.71959936718155e-10
"Hippo signaling pathway - multiple species6","Hippo signaling pathway - multiple species","E3_06_14",0,1,-1,0.485,0.93225,4.10765840242685e-26
"VEGF signaling pathway6","VEGF signaling pathway","E3_06_14",1,3,-1,0.321,0.93225,2.33686805720192e-20
"Gap junction6","Gap junction","E3_06_14",2,3,-0.415037499278844,0.45,0.93225,2.0980718673709e-20
"Vasopressin-regulated water reabsorption6","Vasopressin-regulated water reabsorption","E3_06_14",5,2,1,0.283,0.93225,7.6492064928741e-24
"Progesterone-mediated oocyte maturation6","Progesterone-mediated oocyte maturation","E3_06_14",4,4,0,1,1,1.71291797125553e-16
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate6","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate","E3_06_14",3,1,1,0.535,0.93225,1.54131120013766e-33
"T cell receptor signaling pathway6","T cell receptor signaling pathway","E3_06_14",8,6,0.362570079384708,0.508,0.93225,3.67672425569619e-12
"Oocyte meiosis6","Oocyte meiosis","E3_06_14",6,6,0,1,1,1.27980439454143e-12
"Phospholipase D signaling pathway6","Phospholipase D signaling pathway","E3_06_14",9,6,0.514573172829758,0.398,0.93225,4.62483184395285e-12
"Acute myeloid leukemia6","Acute myeloid leukemia","E3_06_14",5,3,0.584962500721156,0.459,0.93225,4.48032332986528e-18
"One carbon pool by folate6","One carbon pool by folate","E3_06_14",0,1,-1,0.504,0.93225,1.85680825005131e-30
"Propanoate metabolism6","Propanoate metabolism","E3_06_14",0,1,-1,0.502,0.93225,4.07107593968097e-28
"Wnt signaling pathway6","Wnt signaling pathway","E3_06_14",6,8,-0.362570079384708,0.552,0.93225,8.72281848465172e-14
"Breast cancer6","Breast cancer","E3_06_14",4,6,-0.485426827170242,0.391,0.93225,6.28693993637584e-12
"Adipocytokine signaling pathway6","Adipocytokine signaling pathway","E3_06_14",2,3,-0.415037499278844,0.474,0.93225,7.43144900280287e-20
"Central carbon metabolism in cancer6","Central carbon metabolism in cancer","E3_06_14",3,2,0.415037499278844,0.754,1,1.16183131388431e-21
"Glyoxylate and dicarboxylate metabolism6","Glyoxylate and dicarboxylate metabolism","E3_06_14",1,1,0,1,1,1.32259235058658e-31
"Relaxin signaling pathway6","Relaxin signaling pathway","E3_06_14",6,6,0,1,1,4.01674596370134e-14
"Ferroptosis6","Ferroptosis","E3_06_14",5,2,1,0.27,0.93225,1.78798613155998e-25
"Sphingolipid metabolism6","Sphingolipid metabolism","E3_06_14",6,3,0.807354922057604,0.371,0.93225,1.05970561853666e-21
"Toxoplasmosis6","Toxoplasmosis","E3_06_14",8,5,0.584962500721156,0.459,0.93225,3.56145257895934e-15
"Ras signaling pathway6","Ras signaling pathway","E3_06_14",6,10,-0.652076696579693,0.251,0.93225,2.69408114735758e-10
"Pyrimidine metabolism6","Pyrimidine metabolism","E3_06_14",6,3,0.807354922057604,0.39,0.93225,6.72511535006769e-21
"GnRH signaling pathway6","GnRH signaling pathway","E3_06_14",5,5,0,1,1,6.61845242371969e-16
"Coronavirus disease - COVID-196","Coronavirus disease - COVID-19","E3_06_14",18,11,0.662965012722429,0.196,0.93225,3.714181685962e-10
"Mannose type O-glycan biosynthesis6","Mannose type O-glycan biosynthesis","E3_06_14",0,1,-1,0.539,0.93225,3.86647814347057e-33
"Terpenoid backbone biosynthesis6","Terpenoid backbone biosynthesis","E3_06_14",0,1,-1,0.503,0.93225,5.16189430514104e-32
"Cysteine and methionine metabolism6","Cysteine and methionine metabolism","E3_06_14",0,2,-1.58496250072116,0.017,0.640333333333333,1.41925715252629e-21
"Circadian rhythm6","Circadian rhythm","E3_06_14",0,2,-1.58496250072116,0.004,0.629571428571429,7.35861854539517e-24
"Fatty acid elongation6","Fatty acid elongation","E3_06_14",1,1,0,1,1,5.78284010737362e-27
"Biosynthesis of unsaturated fatty acids6","Biosynthesis of unsaturated fatty acids","E3_06_14",1,1,0,1,1,9.48015707382336e-32
"Inflammatory mediator regulation of TRP channels6","Inflammatory mediator regulation of TRP channels","E3_06_14",3,5,-0.584962500721156,0.314,0.93225,9.28693967608489e-15
"Parathyroid hormone synthesis, secretion and action6","Parathyroid hormone synthesis, secretion and action","E3_06_14",3,5,-0.584962500721156,0.332,0.93225,1.50891862731775e-16
"Sulfur metabolism6","Sulfur metabolism","E3_06_14",0,0,0,1,1,3.32386530281808e-40
"Vibrio cholerae infection6","Vibrio cholerae infection","E3_06_14",2,2,0,1,1,3.9830257243975e-22
"Signaling pathways regulating pluripotency of stem cells6","Signaling pathways regulating pluripotency of stem cells","E3_06_14",10,6,0.652076696579693,0.304,0.93225,7.90232153924673e-13
"HIF-1 signaling pathway6","HIF-1 signaling pathway","E3_06_14",5,4,0.263034405833794,0.825,1,5.52530352010589e-17
"Purine metabolism6","Purine metabolism","E3_06_14",6,5,0.222392421336448,0.84,1,1.76299229410928e-14
"Fatty acid degradation6","Fatty acid degradation","E3_06_14",5,2,1,0.244,0.93225,4.11987070980236e-23
"Glutathione metabolism6","Glutathione metabolism","E3_06_14",5,3,0.584962500721156,0.463,0.93225,8.96695348355873e-22
"Transcriptional misregulation in cancer6","Transcriptional misregulation in cancer","E3_06_14",8,7,0.169925001442312,0.882,1,5.1193884405922e-10
"2-Oxocarboxylic acid metabolism6","2-Oxocarboxylic acid metabolism","E3_06_14",2,1,0.584962500721156,0.707,1,1.00408673378167e-27
"Adrenergic signaling in cardiomyocytes6","Adrenergic signaling in cardiomyocytes","E3_06_14",6,6,0,1,1,3.25253131851486e-14
"Gastric cancer6","Gastric cancer","E3_06_14",6,6,0,1,1,2.38150609599992e-15
"Long-term potentiation6","Long-term potentiation","E3_06_14",1,2,-0.584962500721156,0.363,0.93225,1.65059364326973e-24
"Motor proteins6","Motor proteins","E3_06_14",7,8,-0.169925001442312,0.64,1,2.15928437500123e-11
"Biosynthesis of amino acids6","Biosynthesis of amino acids","E3_06_14",2,3,-0.415037499278844,0.45,0.93225,4.01620736362623e-21
"Other glycan degradation6","Other glycan degradation","E3_06_14",0,1,-1,0.506,0.93225,1.22605960699061e-30
"Non-homologous end-joining6","Non-homologous end-joining","E3_06_14",1,0,1,0.471,0.93225,1.20730714286544e-35
"Glycerophospholipid metabolism6","Glycerophospholipid metabolism","E3_06_14",5,5,0,1,1,1.52694220161403e-16
"C-type lectin receptor signaling pathway6","C-type lectin receptor signaling pathway","E3_06_14",4,4,0,1,1,1.28330508809285e-14
"Lipid and atherosclerosis6","Lipid and atherosclerosis","E3_06_14",7,8,-0.169925001442312,0.661,1,6.84039926190579e-13
"Hepatitis C6","Hepatitis C","E3_06_14",5,7,-0.415037499278844,0.416,0.93225,2.45768741479678e-15
