"","region","sample","obs.mut","sim.mut","log2fc","pvalue","pvalue.adj","sim.distr.norm.pvalue.adj"
"Hepatitis B9","Hepatitis B","MMEA9_C1",0,0,0,1,1,3.69396518584238e-41
"Longevity regulating pathway - multiple species9","Longevity regulating pathway - multiple species","MMEA9_C1",0,0,0,1,1,1.77443851779437e-47
"Yersinia infection9","Yersinia infection","MMEA9_C1",0,0,0,1,1,1.48077497179394e-42
"N-Glycan biosynthesis9","N-Glycan biosynthesis","MMEA9_C1",0,0,0,1,1,6.7884067564546e-48
"Non-small cell lung cancer9","Non-small cell lung cancer","MMEA9_C1",0,0,0,1,1,4.76521375212e-46
"Rap1 signaling pathway9","Rap1 signaling pathway","MMEA9_C1",1,1,0,1,1,7.92500946522109e-36
"Choline metabolism in cancer9","Choline metabolism in cancer","MMEA9_C1",0,0,0,1,1,1.89576829577885e-44
"TNF signaling pathway9","TNF signaling pathway","MMEA9_C1",0,0,0,1,1,2.38395621246912e-43
"Glioma9","Glioma","MMEA9_C1",0,0,0,1,1,1.18119483819008e-45
"Human immunodeficiency virus 1 infection9","Human immunodeficiency virus 1 infection","MMEA9_C1",0,0,0,1,1,6.28999545580648e-41
"Apoptosis9","Apoptosis","MMEA9_C1",0,0,0,1,1,3.61989753069225e-41
"AMPK signaling pathway9","AMPK signaling pathway","MMEA9_C1",0,0,0,1,1,2.38395621246912e-43
"Fatty acid metabolism9","Fatty acid metabolism","MMEA9_C1",0,0,0,1,1,2.01320380763244e-49
"DNA replication9","DNA replication","MMEA9_C1",0,0,0,1,1,5.19217846720905e-51
"Pathogenic Escherichia coli infection9","Pathogenic Escherichia coli infection","MMEA9_C1",0,0,0,1,1,1.47837346077457e-38
"PD-L1 expression and PD-1 checkpoint pathway in cancer9","PD-L1 expression and PD-1 checkpoint pathway in cancer","MMEA9_C1",0,0,0,1,1,2.2491827746713e-46
"Hippo signaling pathway9","Hippo signaling pathway","MMEA9_C1",1,0,1,0.41,1,6.99445327327136e-41
"Valine, leucine and isoleucine degradation9","Valine, leucine and isoleucine degradation","MMEA9_C1",0,0,0,1,1,1.56763031289395e-49
"Peroxisome9","Peroxisome","MMEA9_C1",0,0,0,1,1,1.88725994468849e-48
"Homologous recombination9","Homologous recombination","MMEA9_C1",0,0,0,1,1,8.13047870865313e-51
"Bladder cancer9","Bladder cancer","MMEA9_C1",1,0,1,0.126,1,3.3479820960844e-49
"Fluid shear stress and atherosclerosis9","Fluid shear stress and atherosclerosis","MMEA9_C1",2,0,1.58496250072116,0.115,1,1.64048866620068e-42
"SNARE interactions in vesicular transport9","SNARE interactions in vesicular transport","MMEA9_C1",0,0,0,1,1,3.17855175953899e-52
"Autophagy - other9","Autophagy - other","MMEA9_C1",0,0,0,1,1,2.22977659558353e-52
"Proteasome9","Proteasome","MMEA9_C1",0,0,0,1,1,4.56620476052019e-51
"Protein export9","Protein export","MMEA9_C1",0,0,0,1,1,2.13053439649096e-53
"Thyroid hormone signaling pathway9","Thyroid hormone signaling pathway","MMEA9_C1",0,0,0,1,1,1.89073973671479e-42
"Amino sugar and nucleotide sugar metabolism9","Amino sugar and nucleotide sugar metabolism","MMEA9_C1",0,0,0,1,1,1.43645808241597e-49
"Nucleotide metabolism9","Nucleotide metabolism","MMEA9_C1",0,0,0,1,1,2.41066290562806e-47
"ErbB signaling pathway9","ErbB signaling pathway","MMEA9_C1",0,0,0,1,1,4.53579846560228e-45
"Thyroid cancer9","Thyroid cancer","MMEA9_C1",0,0,0,1,1,4.60473476408057e-51
"Various types of N-glycan biosynthesis9","Various types of N-glycan biosynthesis","MMEA9_C1",0,0,0,1,1,4.94670916067581e-50
"Spinocerebellar ataxia9","Spinocerebellar ataxia","MMEA9_C1",0,0,0,1,1,5.46806386588823e-43
"Basal transcription factors9","Basal transcription factors","MMEA9_C1",0,0,0,1,1,1.73070938116232e-50
"Regulation of actin cytoskeleton9","Regulation of actin cytoskeleton","MMEA9_C1",1,1,0,1,1,1.67074705545376e-34
"Melanoma9","Melanoma","MMEA9_C1",0,0,0,1,1,2.2491827746713e-46
"Tight junction9","Tight junction","MMEA9_C1",0,0,0,1,1,4.93468772010131e-40
"Apoptosis - multiple species9","Apoptosis - multiple species","MMEA9_C1",0,0,0,1,1,4.2165408489519e-51
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis9","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","MMEA9_C1",0,0,0,1,1,9.37842719030937e-54
"Biosynthesis of nucleotide sugars9","Biosynthesis of nucleotide sugars","MMEA9_C1",0,0,0,1,1,6.98534500569097e-51
"Epithelial cell signaling in Helicobacter pylori infection9","Epithelial cell signaling in Helicobacter pylori infection","MMEA9_C1",0,0,0,1,1,1.68490772487389e-47
"Epstein-Barr virus infection9","Epstein-Barr virus infection","MMEA9_C1",0,0,0,1,1,2.79573274136894e-39
"Selenocompound metabolism9","Selenocompound metabolism","MMEA9_C1",0,0,0,1,1,4.46268448068669e-53
"Other types of O-glycan biosynthesis9","Other types of O-glycan biosynthesis","MMEA9_C1",0,0,0,1,1,6.57540256844122e-49
"Notch signaling pathway9","Notch signaling pathway","MMEA9_C1",0,0,0,1,1,1.88286459610258e-48
"Fc gamma R-mediated phagocytosis9","Fc gamma R-mediated phagocytosis","MMEA9_C1",0,0,0,1,1,9.7034887162011e-44
"Citrate cycle (TCA cycle)9","Citrate cycle (TCA cycle)","MMEA9_C1",0,0,0,1,1,4.41701109696219e-53
"Apelin signaling pathway9","Apelin signaling pathway","MMEA9_C1",0,0,0,1,1,3.12194805073301e-41
"Mismatch repair9","Mismatch repair","MMEA9_C1",0,0,0,1,1,2.22977659558353e-52
"Carbon metabolism9","Carbon metabolism","MMEA9_C1",0,0,0,1,1,1.93744056816908e-47
"Hedgehog signaling pathway9","Hedgehog signaling pathway","MMEA9_C1",0,0,0,1,1,7.59332322283339e-47
"Chagas disease9","Chagas disease","MMEA9_C1",0,0,0,1,1,4.68306671670392e-46
"Growth hormone synthesis, secretion and action9","Growth hormone synthesis, secretion and action","MMEA9_C1",0,0,0,1,1,1.19719644122459e-42
"Kaposi sarcoma-associated herpesvirus infection9","Kaposi sarcoma-associated herpesvirus infection","MMEA9_C1",0,0,0,1,1,4.11781854878468e-42
"Hippo signaling pathway - multiple species9","Hippo signaling pathway - multiple species","MMEA9_C1",1,0,1,0.131,1,8.70942171484781e-49
"VEGF signaling pathway9","VEGF signaling pathway","MMEA9_C1",0,0,0,1,1,5.98010693164663e-48
"Gap junction9","Gap junction","MMEA9_C1",0,0,0,1,1,4.53579846560228e-45
"Vasopressin-regulated water reabsorption9","Vasopressin-regulated water reabsorption","MMEA9_C1",0,0,0,1,1,9.47164935256146e-51
"Progesterone-mediated oocyte maturation9","Progesterone-mediated oocyte maturation","MMEA9_C1",0,0,0,1,1,2.20870194342515e-46
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate9","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate","MMEA9_C1",0,0,0,1,1,2.6482599901371e-53
"T cell receptor signaling pathway9","T cell receptor signaling pathway","MMEA9_C1",0,0,0,1,1,2.83422787487104e-45
"Oocyte meiosis9","Oocyte meiosis","MMEA9_C1",0,0,0,1,1,2.45807616464228e-44
"Phospholipase D signaling pathway9","Phospholipase D signaling pathway","MMEA9_C1",0,0,0,1,1,1.41334254041897e-39
"Acute myeloid leukemia9","Acute myeloid leukemia","MMEA9_C1",0,0,0,1,1,2.10753989113158e-47
"One carbon pool by folate9","One carbon pool by folate","MMEA9_C1",0,0,0,1,1,7.1157544262876e-53
"Propanoate metabolism9","Propanoate metabolism","MMEA9_C1",0,0,0,1,1,2.44011086216231e-51
"Wnt signaling pathway9","Wnt signaling pathway","MMEA9_C1",1,0,1,0.422,1,1.21388277060954e-39
"Breast cancer9","Breast cancer","MMEA9_C1",0,0,0,1,1,2.69649863342786e-41
"Adipocytokine signaling pathway9","Adipocytokine signaling pathway","MMEA9_C1",0,0,0,1,1,5.98010693164663e-48
"Central carbon metabolism in cancer9","Central carbon metabolism in cancer","MMEA9_C1",0,0,0,1,1,5.57668501818471e-46
"Glyoxylate and dicarboxylate metabolism9","Glyoxylate and dicarboxylate metabolism","MMEA9_C1",0,0,0,1,1,5.7760291789942e-53
"Relaxin signaling pathway9","Relaxin signaling pathway","MMEA9_C1",1,0,1,0.332,1,1.47625449467093e-42
"Ferroptosis9","Ferroptosis","MMEA9_C1",0,0,0,1,1,1.35066956337452e-49
"Sphingolipid metabolism9","Sphingolipid metabolism","MMEA9_C1",0,0,0,1,1,4.64382409222771e-49
"Toxoplasmosis9","Toxoplasmosis","MMEA9_C1",0,0,0,1,1,1.05996665982263e-44
"Ras signaling pathway9","Ras signaling pathway","MMEA9_C1",0,0,0,1,1,1.11312604692497e-36
"Pyrimidine metabolism9","Pyrimidine metabolism","MMEA9_C1",0,0,0,1,1,8.56098364045344e-50
"GnRH signaling pathway9","GnRH signaling pathway","MMEA9_C1",1,0,1,0.235,1,6.13107261810812e-45
"Coronavirus disease - COVID-199","Coronavirus disease - COVID-19","MMEA9_C1",0,0,0,1,1,9.25456425144673e-42
"Mannose type O-glycan biosynthesis9","Mannose type O-glycan biosynthesis","MMEA9_C1",0,0,0,1,1,7.55487155178274e-53
"Terpenoid backbone biosynthesis9","Terpenoid backbone biosynthesis","MMEA9_C1",0,0,0,1,1,2.5047107559528e-53
"Cysteine and methionine metabolism9","Cysteine and methionine metabolism","MMEA9_C1",0,0,0,1,1,4.33502429517317e-49
"Circadian rhythm9","Circadian rhythm","MMEA9_C1",0,0,0,1,1,5.66333863827375e-51
"Fatty acid elongation9","Fatty acid elongation","MMEA9_C1",0,0,0,1,1,7.40716195390402e-53
"Biosynthesis of unsaturated fatty acids9","Biosynthesis of unsaturated fatty acids","MMEA9_C1",0,0,0,1,1,8.46424474862674e-52
"Inflammatory mediator regulation of TRP channels9","Inflammatory mediator regulation of TRP channels","MMEA9_C1",0,0,0,1,1,2.16437880582063e-44
"Parathyroid hormone synthesis, secretion and action9","Parathyroid hormone synthesis, secretion and action","MMEA9_C1",0,0,0,1,1,1.89073973671479e-42
"Sulfur metabolism9","Sulfur metabolism","MMEA9_C1",0,0,0,1,1,1.03770721855562e-53
"Vibrio cholerae infection9","Vibrio cholerae infection","MMEA9_C1",0,0,0,1,1,5.22983878049349e-49
"Signaling pathways regulating pluripotency of stem cells9","Signaling pathways regulating pluripotency of stem cells","MMEA9_C1",0,0,0,1,1,7.19571656299447e-42
"HIF-1 signaling pathway9","HIF-1 signaling pathway","MMEA9_C1",0,0,0,1,1,1.16969211254731e-42
"Purine metabolism9","Purine metabolism","MMEA9_C1",0,0,0,1,1,9.56873439582782e-46
"Fatty acid degradation9","Fatty acid degradation","MMEA9_C1",0,0,0,1,1,5.66333863827375e-51
"Glutathione metabolism9","Glutathione metabolism","MMEA9_C1",1,0,1,0.094,1,4.87484377672292e-51
"Transcriptional misregulation in cancer9","Transcriptional misregulation in cancer","MMEA9_C1",0,0,0,1,1,5.74767654292068e-39
"2-Oxocarboxylic acid metabolism9","2-Oxocarboxylic acid metabolism","MMEA9_C1",0,0,0,1,1,5.65483384746858e-53
"Adrenergic signaling in cardiomyocytes9","Adrenergic signaling in cardiomyocytes","MMEA9_C1",0,0,0,1,1,8.04486256921623e-40
"Gastric cancer9","Gastric cancer","MMEA9_C1",0,0,0,1,1,3.68005595208208e-41
"Long-term potentiation9","Long-term potentiation","MMEA9_C1",0,0,0,1,1,8.74035701182019e-47
"Motor proteins9","Motor proteins","MMEA9_C1",0,0,0,1,1,3.65325084783198e-39
"Biosynthesis of amino acids9","Biosynthesis of amino acids","MMEA9_C1",0,0,0,1,1,1.21469735067361e-49
"Other glycan degradation9","Other glycan degradation","MMEA9_C1",0,0,0,1,1,3.33494320247827e-53
"Non-homologous end-joining9","Non-homologous end-joining","MMEA9_C1",0,0,0,1,1,1.10401817824651e-53
"Glycerophospholipid metabolism9","Glycerophospholipid metabolism","MMEA9_C1",1,0,1,0.186,1,1.17876695007518e-46
"C-type lectin receptor signaling pathway9","C-type lectin receptor signaling pathway","MMEA9_C1",0,0,0,1,1,1.6980769173494e-45
"Lipid and atherosclerosis9","Lipid and atherosclerosis","MMEA9_C1",0,0,0,1,1,4.35049350805068e-41
"Hepatitis C9","Hepatitis C","MMEA9_C1",0,0,0,1,1,2.13351536901766e-42
"PI3K-Akt signaling pathway9","PI3K-Akt signaling pathway","MMEA9_C1",0,1,-1,0.511,1,2.57021593004799e-30
"Long-term depression9","Long-term depression","MMEA9_C1",0,0,0,1,1,2.70502754646191e-48
"Arrhythmogenic right ventricular cardiomyopathy9","Arrhythmogenic right ventricular cardiomyopathy","MMEA9_C1",0,0,0,1,1,1.80602987332121e-44
"Necroptosis9","Necroptosis","MMEA9_C1",0,0,0,1,1,3.70445250010636e-45
"Retrograde endocannabinoid signaling9","Retrograde endocannabinoid signaling","MMEA9_C1",0,0,0,1,1,8.01131053646731e-44
"Pantothenate and CoA biosynthesis9","Pantothenate and CoA biosynthesis","MMEA9_C1",0,0,0,1,1,2.5047107559528e-53
"Cushing syndrome9","Cushing syndrome","MMEA9_C1",0,0,0,1,1,1.22025654573566e-39
"Fructose and mannose metabolism9","Fructose and mannose metabolism","MMEA9_C1",0,0,0,1,1,3.05294736039818e-51
"Platelet activation9","Platelet activation","MMEA9_C1",0,0,0,1,1,1.37634334329298e-41
"Efferocytosis9","Efferocytosis","MMEA9_C1",0,0,0,1,1,2.2134874967153e-41
"Antifolate resistance9","Antifolate resistance","MMEA9_C1",0,0,0,1,1,1.07371074458155e-50
"Alcoholism9","Alcoholism","MMEA9_C1",0,0,0,1,1,3.30512602338778e-44
"Melanogenesis9","Melanogenesis","MMEA9_C1",0,0,0,1,1,2.09042846765289e-44
"Prolactin signaling pathway9","Prolactin signaling pathway","MMEA9_C1",1,0,1,0.164,1,6.13040311544832e-48
"Glycerolipid metabolism9","Glycerolipid metabolism","MMEA9_C1",0,0,0,1,1,2.14840807201228e-49
"Dopaminergic synapse9","Dopaminergic synapse","MMEA9_C1",0,0,0,1,1,1.93332755933393e-43
"Glycosphingolipid biosynthesis - ganglio series9","Glycosphingolipid biosynthesis - ganglio series","MMEA9_C1",0,0,0,1,1,7.55487155178274e-53
"Mucin type O-glycan biosynthesis9","Mucin type O-glycan biosynthesis","MMEA9_C1",0,0,0,1,1,7.45990057611534e-50
"Lipoic acid metabolism9","Lipoic acid metabolism","MMEA9_C1",0,0,0,1,1,7.21615214941816e-54
"NF-kappa B signaling pathway9","NF-kappa B signaling pathway","MMEA9_C1",0,0,0,1,1,7.63252492571487e-46
"Oxytocin signaling pathway9","Oxytocin signaling pathway","MMEA9_C1",0,0,0,1,1,3.17349017739543e-41
"Basal cell carcinoma9","Basal cell carcinoma","MMEA9_C1",0,0,0,1,1,7.31424842675132e-46
"Legionellosis9","Legionellosis","MMEA9_C1",0,0,0,1,1,4.2165408489519e-51
"Measles9","Measles","MMEA9_C1",0,0,0,1,1,4.78058069326375e-44
"Biosynthesis of cofactors9","Biosynthesis of cofactors","MMEA9_C1",0,0,0,1,1,1.64426434838896e-43
"Glycosaminoglycan biosynthesis - keratan sulfate9","Glycosaminoglycan biosynthesis - keratan sulfate","MMEA9_C1",0,0,0,1,1,5.58278200837682e-53
"Alanine, aspartate and glutamate metabolism9","Alanine, aspartate and glutamate metabolism","MMEA9_C1",0,0,0,1,1,3.92630777294193e-53
"Fatty acid biosynthesis9","Fatty acid biosynthesis","MMEA9_C1",0,0,0,1,1,4.13085686179967e-53
"Hypertrophic cardiomyopathy9","Hypertrophic cardiomyopathy","MMEA9_C1",0,0,0,1,1,4.54501369207243e-42
"Glucagon signaling pathway9","Glucagon signaling pathway","MMEA9_C1",0,0,0,1,1,4.49093388783157e-46
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin9","Glycosaminoglycan biosynthesis - heparan sulfate / heparin","MMEA9_C1",0,0,0,1,1,2.09465547271597e-50
"Steroid biosynthesis9","Steroid biosynthesis","MMEA9_C1",0,0,0,1,1,3.92630777294193e-53
"cGMP-PKG signaling pathway9","cGMP-PKG signaling pathway","MMEA9_C1",0,0,0,1,1,2.43138115064044e-39
"Phagosome9","Phagosome","MMEA9_C1",0,0,0,1,1,1.33233073416009e-42
"Arginine and proline metabolism9","Arginine and proline metabolism","MMEA9_C1",1,0,1,0.097,1,3.09167913780844e-51
"Pyruvate metabolism9","Pyruvate metabolism","MMEA9_C1",0,0,0,1,1,1.87671233426963e-51
"Type II diabetes mellitus9","Type II diabetes mellitus","MMEA9_C1",0,0,0,1,1,7.16259569999268e-49
"Dilated cardiomyopathy9","Dilated cardiomyopathy","MMEA9_C1",0,0,0,1,1,1.26637045984117e-41
"Alcoholic liver disease9","Alcoholic liver disease","MMEA9_C1",0,0,0,1,1,6.21404457680782e-45
"Leukocyte transendothelial migration9","Leukocyte transendothelial migration","MMEA9_C1",1,0,1,0.246,1,1.56356510596488e-44
"Glycosaminoglycan degradation9","Glycosaminoglycan degradation","MMEA9_C1",0,0,0,1,1,2.37841931774232e-52
"Endocrine and other factor-regulated calcium reabsorption9","Endocrine and other factor-regulated calcium reabsorption","MMEA9_C1",0,0,0,1,1,1.35690613405875e-47
"Ubiquinone and other terpenoid-quinone biosynthesis9","Ubiquinone and other terpenoid-quinone biosynthesis","MMEA9_C1",0,0,0,1,1,7.21615214941816e-54
"Fc epsilon RI signaling pathway9","Fc epsilon RI signaling pathway","MMEA9_C1",0,0,0,1,1,1.03055194463156e-49
"Glycine, serine and threonine metabolism9","Glycine, serine and threonine metabolism","MMEA9_C1",0,0,0,1,1,8.54677443453071e-52
"Pertussis9","Pertussis","MMEA9_C1",0,0,0,1,1,1.31110291993479e-49
"Aldosterone synthesis and secretion9","Aldosterone synthesis and secretion","MMEA9_C1",0,0,0,1,1,1.58854868085384e-43
"Regulation of lipolysis in adipocytes9","Regulation of lipolysis in adipocytes","MMEA9_C1",0,0,0,1,1,4.82921421205184e-48
"Cholinergic synapse9","Cholinergic synapse","MMEA9_C1",0,0,0,1,1,1.03227076461156e-43
"Osteoclast differentiation9","Osteoclast differentiation","MMEA9_C1",0,0,0,1,1,3.18427415533467e-42
"Pentose phosphate pathway9","Pentose phosphate pathway","MMEA9_C1",0,0,0,1,1,5.32450032202342e-52
"beta-Alanine metabolism9","beta-Alanine metabolism","MMEA9_C1",0,0,0,1,1,4.83222999568319e-52
"PPAR signaling pathway9","PPAR signaling pathway","MMEA9_C1",0,0,0,1,1,1.31651368988337e-48
"Folate biosynthesis9","Folate biosynthesis","MMEA9_C1",0,0,0,1,1,4.38105428588401e-53
"Influenza A9","Influenza A","MMEA9_C1",0,0,0,1,1,7.37432416485888e-43
"Th17 cell differentiation9","Th17 cell differentiation","MMEA9_C1",0,0,0,1,1,1.7594596197968e-45
"Cardiac muscle contraction9","Cardiac muscle contraction","MMEA9_C1",0,0,0,1,1,2.68337928159777e-45
"Nicotinate and nicotinamide metabolism9","Nicotinate and nicotinamide metabolism","MMEA9_C1",0,0,0,1,1,3.28814441973732e-51
"Aldosterone-regulated sodium reabsorption9","Aldosterone-regulated sodium reabsorption","MMEA9_C1",0,0,0,1,1,1.3787855144439e-49
"Neutrophil extracellular trap formation9","Neutrophil extracellular trap formation","MMEA9_C1",0,0,0,1,1,5.63915077941725e-45
"Th1 and Th2 cell differentiation9","Th1 and Th2 cell differentiation","MMEA9_C1",0,0,0,1,1,8.2286486754612e-48
"NOD-like receptor signaling pathway9","NOD-like receptor signaling pathway","MMEA9_C1",1,0,1,0.317,1,7.34119343849983e-42
"Cortisol synthesis and secretion9","Cortisol synthesis and secretion","MMEA9_C1",0,0,0,1,1,1.63214941954178e-47
"GnRH secretion9","GnRH secretion","MMEA9_C1",0,0,0,1,1,5.98010693164663e-48
"Vascular smooth muscle contraction9","Vascular smooth muscle contraction","MMEA9_C1",0,0,0,1,1,7.36745067056846e-42
"Estrogen signaling pathway9","Estrogen signaling pathway","MMEA9_C1",1,0,1,0.273,1,7.43057288846562e-44
"RIG-I-like receptor signaling pathway9","RIG-I-like receptor signaling pathway","MMEA9_C1",0,0,0,1,1,1.68288399815235e-49
"Amoebiasis9","Amoebiasis","MMEA9_C1",0,0,0,1,1,4.7493157232655e-44
"ECM-receptor interaction9","ECM-receptor interaction","MMEA9_C1",0,0,0,1,1,2.13625312192415e-42
"Renin secretion9","Renin secretion","MMEA9_C1",0,0,0,1,1,1.80000954168428e-46
"Collecting duct acid secretion9","Collecting duct acid secretion","MMEA9_C1",0,0,0,1,1,1.38680934422578e-51
"Viral myocarditis9","Viral myocarditis","MMEA9_C1",0,0,0,1,1,9.64482094727061e-49
"B cell receptor signaling pathway9","B cell receptor signaling pathway","MMEA9_C1",0,0,0,1,1,1.10493992371472e-48
"Glutamatergic synapse9","Glutamatergic synapse","MMEA9_C1",0,0,0,1,1,6.98349848545755e-44
"Cytosolic DNA-sensing pathway9","Cytosolic DNA-sensing pathway","MMEA9_C1",0,0,0,1,1,9.83563354690706e-49
"Glycosphingolipid biosynthesis - globo and isoglobo series9","Glycosphingolipid biosynthesis - globo and isoglobo series","MMEA9_C1",0,0,0,1,1,4.38105428588401e-53
