"","condition","cycle","region","log2fc.mean","log2fc.sd","obs.mut.sum","obs.mut.mean","obs.mut.sd","obs.mut.cv","sim.mut.sum","sim.mut.mean","p_value","p_adjusted","significant_p_adjusted","go.id","observed.variant.required","observed.variant.requirement.met"
"1883","enu","9","regulation of cell-substrate junction organization",-0.257386752703968,0.633700825392852,30,5,3.74165738677394,0.748331477354788,34,5.66666666666667,0.312739577467843,0.713046236626683,NA,"GO:0150116",66,"FALSE"
"1884","enu","9","regulation of cellular component size",-0.340541090450728,0.321819663363589,88,14.6666666666667,6.50128192487194,0.44326922215036,112,18.6666666666667,0.0917236745159497,0.368184708396851,NA,"GO:0032535",43,"TRUE"
"1885","enu","9","regulation of chromosome organization",-0.61605393494481,0.254067389037828,44,7.33333333333333,3.20416395751944,0.436931448752652,73,12.1666666666667,0.0125104839766749,0.198123176406987,NA,"GO:0033044",21,"TRUE"
"1886","enu","9","regulation of chromosome segregation",-0.349922612258485,0.719978939982798,28,4.66666666666667,2.94392028877595,0.63084006188056,35,5.83333333333333,0.189084705515231,0.571551496216495,NA,"GO:0051983",43,"FALSE"
"1887","enu","9","regulation of circadian rhythm",-0.462934596443925,1.00930100661767,23,3.83333333333333,3.37144874893074,0.879508369286281,28,4.66666666666667,0.0822607933175891,0.362545206187446,NA,"GO:0042752",28,"FALSE"
"1888","enu","9","regulation of cysteine-type endopeptidase activity involved in apoptotic process",-0.265231461646765,0.707933916550295,42,7,2.44948974278318,0.349927106111883,54,9,0.01928585578249,0.215513703383725,NA,"GO:0043281",63,"FALSE"
"1889","enu","9","regulation of cytokinesis",-0.171624557232342,0.871826388467165,22,3.66666666666667,2.16024689946929,0.589158245309806,24,4,0.295676722339179,0.689912352124751,NA,"GO:0032465",105,"FALSE"
"1890","enu","9","regulation of embryonic development",-0.4678924870096,0.661727025305873,18,3,2.28035085019828,0.760116950066092,25,4.16666666666667,0.437118764307521,0.821221778690453,NA,"GO:0045995",28,"FALSE"
"1891","enu","9","regulation of establishment of cell polarity",0.289494265694368,0.58730553586104,12,2,1.26491106406735,0.632455532033676,8,1.33333333333333,0.897161290502652,1,NA,"GO:2000114",57,"FALSE"
"1892","enu","9","regulation of extracellular matrix organization",0.292581416649667,0.483148190130622,33,5.5,2.34520787991171,0.426401432711221,26,4.33333333333333,0.679940306073965,1,NA,"GO:1903053",55,"FALSE"
"1893","enu","9","regulation of fibroblast migration",-0.472750211286187,0.948310473938204,14,2.33333333333333,2.58198889747161,1.10656667034498,16,2.66666666666667,0.227474036961434,0.621658498271316,NA,"GO:0010762",28,"FALSE"
"1894","enu","9","regulation of fibroblast proliferation",-0.208589794499327,0.678332919419151,32,5.33333333333333,2.50333111406914,0.469374583887965,36,6,0.5510194930963,0.969362454741448,NA,"GO:0048145",85,"FALSE"
"1895","enu","9","regulation of focal adhesion assembly",-0.302296865202839,0.721261665077042,27,4.5,3.56370593624109,0.791934652498021,32,5.33333333333333,0.211570096023973,0.604084610035401,NA,"GO:0051893",54,"FALSE"
"1896","enu","9","regulation of generation of precursor metabolites and energy",-0.625814583693911,0.559623066845972,19,3.16666666666667,1.72240142436851,0.543916239274266,33,5.5,0.099395909638611,0.392663048968374,NA,"GO:0043467",21,"FALSE"
"1897","enu","9","regulation of glucose metabolic process",-0.710505734305633,1.04474058975095,16,2.66666666666667,1.86189867250253,0.698212002188447,27,4.5,0.0441385366689415,0.283133089627558,NA,"GO:0010906",17,"FALSE"
"1898","enu","9","regulation of interferon-beta production",-0.553654682481227,0.857775223694599,10,1.66666666666667,1.36626010212795,0.819756061276768,16,2.66666666666667,0.323904140044014,0.717987510430899,NA,"GO:0032648",25,"FALSE"
"1899","enu","9","regulation of intracellular protein transport",-0.809013611502655,0.924776611759062,45,7.5,4.96990945591567,0.662654594122089,67,11.1666666666667,0.013381986623276,0.198123176406987,NA,"GO:0033157",13,"TRUE"
"1900","enu","9","regulation of intracellular steroid hormone receptor signaling pathway",-0.516589278925153,0.63528468566463,15,2.5,1.97484176581315,0.78993670632526,21,3.5,0.499090381413089,0.901992812416848,NA,"GO:0033143",26,"FALSE"
"1901","enu","9","regulation of intracellular transport",-0.597236722652124,0.586588930092579,71,11.8333333333333,8.01040989379861,0.676936047363263,95,15.8333333333333,0.0230853531159323,0.215513703383725,NA,"GO:0032386",21,"TRUE"
"1902","enu","9","regulation of ketone biosynthetic process",0.264160416786859,0.764656363665131,10,1.66666666666667,1.75119007154183,1.0507140429251,6,1,0.864056977503315,1,NA,"GO:0010566",63,"FALSE"
"1903","enu","9","regulation of ligase activity",0.430827083453527,1.13123244947003,6,1,1.26491106406735,1.26491106406735,2,0.333333333333333,0.272538699133445,0.659494445864685,NA,"GO:0051340",33,"FALSE"
"1904","enu","9","regulation of membrane permeability",-0.930827083453527,1.03087067791733,8,1.33333333333333,1.211060141639,0.908295106229247,19,3.16666666666667,0.0237659221776538,0.215513703383725,NA,"GO:0090559",12,"FALSE"
"1905","enu","9","regulation of microtubule cytoskeleton organization",-0.22906591913025,0.596630621784677,35,5.83333333333333,3.54494945897211,0.607705621538076,40,6.66666666666667,0.438665890831063,0.821221778690453,NA,"GO:0070507",81,"FALSE"
"1906","enu","9","regulation of microtubule depolymerization",-0.333333333333333,0.635247288515776,6,1,0.632455532033676,0.632455532033676,9,1.5,0.892610706695364,1,NA,"GO:0031114",47,"FALSE"
"1907","enu","9","regulation of microtubule-based process",-0.31874976656033,0.479131241844204,51,8.5,5.50454357780915,0.647593362095195,61,10.1666666666667,0.374866926512911,0.769337788236074,NA,"GO:0032886",49,"TRUE"
"1908","enu","9","regulation of mitochondrial fission",-0.0974937501201927,0.676040078601107,8,1.33333333333333,1.03279555898864,0.774596669241483,8,1.33333333333333,0.973964351997379,1,NA,"GO:0090140",193,"FALSE"
"1909","enu","9","regulation of mitochondrial membrane permeability",-0.773976031629122,0.950391019121694,8,1.33333333333333,1.211060141639,0.908295106229247,16,2.66666666666667,0.124515701192293,0.435804954173026,NA,"GO:0046902",13,"FALSE"
"1910","enu","9","regulation of mitochondrial membrane potential",-0.27397603162912,0.797798985565133,13,2.16666666666667,1.60208197875972,0.739422451735256,16,2.66666666666667,0.43595006548617,0.821221778690453,NA,"GO:0051881",61,"FALSE"
"1911","enu","9","regulation of ncRNA transcription",-0.26416041678686,0.904811778649043,5,0.833333333333333,0.752772652709081,0.903327183250897,7,1.16666666666667,0.806920142611895,1,NA,"GO:0140747",63,"FALSE"
"1912","enu","9","regulation of neuron apoptotic process",0.0502826710338166,0.338006950936128,59,9.83333333333333,5.07608773236502,0.516212311765934,55,9.16666666666667,0.952817685009326,1,NA,"GO:0043523",306,"FALSE"
"1913","enu","9","regulation of neuron death",-0.0942291189254483,0.344148493573911,81,13.5,6.71565335615233,0.497455804159432,84,14,0.885345889036841,1,NA,"GO:1901214",193,"FALSE"
"1914","enu","9","regulation of neuron projection development",-0.157699743147689,0.289830464072823,114,19,7.82304288624318,0.411739099275957,130,21.6666666666667,0.430068159244505,0.821221778690453,NA,"GO:0010975",122,"FALSE"
"1915","enu","9","regulation of pinocytosis",0.0974937501201927,0.238809940904878,4,0.666666666666667,0.816496580927726,1.22474487139159,3,0.5,0.999993500522624,1,NA,"GO:0048548",193,"FALSE"
"1916","enu","9","regulation of plasma membrane bounded cell projection assembly",-0.61904091961102,0.117179112254211,35,5.83333333333333,2.78687399547713,0.47774982779608,56,9.33333333333333,0.0831895941631333,0.362545206187446,NA,"GO:0120032",21,"TRUE"
"1917","enu","9","regulation of protein catabolic process",-0.382053605467007,0.392143537408804,77,12.8333333333333,5.74166061925177,0.447402126175463,101,16.8333333333333,0.0321866137644341,0.255959835189506,NA,"GO:0042176",38,"TRUE"
"1918","enu","9","regulation of protein dephosphorylation",0.0165892789251523,0.440377863220565,26,4.33333333333333,1.63299316185545,0.376844575812797,26,4.33333333333333,0.928256417294103,1,NA,"GO:0035304",526,"FALSE"
"1919","enu","9","regulation of protein modification by small protein conjugation or removal",-0.410309726005306,0.54179525018314,48,8,3.68781778291716,0.460977222864644,66,11,0.0275488529920086,0.238956355300249,NA,"GO:1903320",34,"TRUE"
"1920","enu","9","regulation of protein stability",-0.206936813167554,0.410713511114098,76,12.6666666666667,5.08592829940284,0.401520655216014,87,14.5,0.311583621474363,0.713046236626683,NA,"GO:0031647",85,"FALSE"
"1921","enu","9","regulation of protein-containing complex assembly",-0.376287582408122,0.453022049448621,90,15,7.64198926981712,0.509465951321141,117,19.5,0.0581143356973652,0.333515598744577,NA,"GO:0043254",39,"TRUE"
"1922","enu","9","regulation of response to DNA damage stimulus",-0.694657439552345,1.13490227525344,78,13,9.69535971483266,0.745796901140974,96,16,0.000615511959197672,0.0473066885651831,"*","GO:2001020",17,"TRUE"
"1923","enu","9","regulation of small molecule metabolic process",-0.281778656982045,0.247685401360637,69,11.5,5.08920425999979,0.442539500869547,87,14.5,0.460566960340175,0.852016292760568,NA,"GO:0062012",57,"TRUE"
"1924","enu","9","regulation of stem cell differentiation",-0.607309364962453,0.517462976365321,15,2.5,0.836660026534076,0.33466401061363,27,4.5,0.272734289794951,0.659494445864685,NA,"GO:2000736",21,"FALSE"
"1925","enu","9","regulation of steroid hormone biosynthetic process",-0.235839583213141,0.878947840219348,6,1,1.09544511501033,1.09544511501033,7,1.16666666666667,0.863656858828975,1,NA,"GO:0090030",74,"FALSE"
"1926","enu","9","regulation of supramolecular fiber organization",-0.406375617824271,0.521858380263538,91,15.1666666666667,7.4944423853057,0.494139058371805,120,20,0.00342416172562703,0.107019251944107,NA,"GO:1902903",34,"TRUE"
"1927","enu","9","regulation of translational fidelity",-0.333333333333333,0.516397779494322,0,0,0,NA,2,0.333333333333333,0.99408544458154,1,NA,"GO:0006450",47,"FALSE"
"1928","enu","9","regulation of type I interferon-mediated signaling pathway",-0.807999484425825,0.757736227427897,6,1,1.54919333848297,1.54919333848297,12,2,0.401625872072125,0.806127218858569,NA,"GO:0060338",13,"FALSE"
"1929","enu","9","regulation of ubiquitin-protein transferase activity",-0.182184900731914,0.756096225584304,13,2.16666666666667,1.60208197875972,0.739422451735256,14,2.33333333333333,0.722436169942004,1,NA,"GO:0051438",99,"FALSE"
"1930","enu","9","regulation of vacuole organization",0.053654682481227,0.293556468223785,14,2.33333333333333,1.03279555898864,0.44262666813799,13,2.16666666666667,0.999141789937397,1,NA,"GO:0044088",306,"FALSE"
"1931","enu","9","release of cytochrome c from mitochondria",-0.525333848907508,0.782242992419175,8,1.33333333333333,0.816496580927726,0.612372435695795,14,2.33333333333333,0.551748906999645,0.969362454741448,NA,"GO:0001836",26,"FALSE"
"1932","enu","9","renal system development",-0.401934793564587,0.386327943969365,87,14.5,6.22093240599832,0.429029821103332,117,19.5,0.0125891083382485,0.198123176406987,NA,"GO:0072001",34,"TRUE"
"1933","enu","9","respiratory system development",-0.709958824806729,0.989991036588509,49,8.16666666666667,4.62240918425302,0.566009287867717,75,12.5,2.59356794734616e-05,0.00517416805495559,"**","GO:0060541",17,"TRUE"
"1934","enu","9","respiratory tube development",-0.66838249678798,1.01730562293484,46,7.66666666666667,4.54606056566195,0.592964421608081,68,11.3333333333333,6.63986142942181e-05,0.00789483926395856,"**","GO:0030323",20,"TRUE"
"1935","enu","9","response to UV",-0.592147088287872,0.697254264942427,29,4.83333333333333,2.63944438597722,0.546091941926321,46,7.66666666666667,0.0272960560312663,0.238956355300249,NA,"GO:0009411",21,"TRUE"
"1936","enu","9","response to acid chemical",-0.657592035996271,0.393307173828036,30,5,2.36643191323985,0.473286382647969,50,8.33333333333333,0.0535925766712442,0.323991486239795,NA,"GO:0001101",20,"TRUE"
"1937","enu","9","response to amino acid",-0.45684695043974,0.394685100510089,30,5,2.36643191323985,0.473286382647969,44,7.33333333333333,0.31642853393504,0.715590251974802,NA,"GO:0043200",31,"FALSE"
"1938","enu","9","response to amino acid starvation",-0.440642698295788,0.934932929729388,10,1.66666666666667,1.211060141639,0.726636084983398,15,2.5,0.374825319921557,0.769337788236074,NA,"GO:1990928",32,"FALSE"
"1939","enu","9","response to arsenic-containing substance",-0.333333333333333,0.754688092709951,8,1.33333333333333,1.50554530541816,1.12915897906362,9,1.5,0.897727586832563,1,NA,"GO:0046685",47,"FALSE"
"1940","enu","9","response to endoplasmic reticulum stress",-0.441449849461932,0.573336150779812,48,8,3.22490309931942,0.403112887414928,70,11.6666666666667,0.034783873280638,0.264101914998284,NA,"GO:0034976",32,"TRUE"
"1941","enu","9","response to fluid shear stress",-0.166666666666667,0.263731145825031,13,2.16666666666667,1.47196014438797,0.679366220486757,15,2.5,0.999260738480984,1,NA,"GO:0034405",112,"FALSE"
"1942","enu","9","response to insulin",-0.498225459300082,0.476784981776317,62,10.3333333333333,8.11582815655104,0.78540272482752,78,13,0.0478435116196496,0.293685555942157,NA,"GO:0032868",27,"TRUE"
"1943","enu","9","response to ionizing radiation",-0.287077670745181,0.55377224940281,38,6.33333333333333,4.08248290463863,0.64460256389031,42,7,0.758206692033334,1,NA,"GO:0010212",57,"FALSE"
"1944","enu","9","response to oxidative stress",-0.898315114230703,0.504265328692947,67,11.1666666666667,6.17791766428355,0.553246357995541,123,20.5,7.70516440119062e-07,0.000307436059607506,"***","GO:0006979",12,"TRUE"
"1945","enu","9","response to oxygen levels",-0.483071502810053,0.528737785559767,87,14.5,8.26438140455775,0.569957338245362,112,18.6666666666667,0.0399365041760884,0.283133089627558,NA,"GO:0070482",27,"TRUE"
"1946","enu","9","response to reactive oxygen species",-0.658566881945718,0.573707125744379,39,6.5,3.67423461417477,0.565266863719195,62,10.3333333333333,0.0148964794290968,0.198123176406987,NA,"GO:0000302",20,"TRUE"
"1947","enu","9","response to sterol depletion",-0.333333333333334,0.798451074177442,3,0.5,0.836660026534076,1.67332005306815,5,0.833333333333333,0.926535424246037,1,NA,"GO:0006991",47,"FALSE"
"1948","enu","9","response to topologically incorrect protein",-0.311786163842506,0.830644530967114,31,5.16666666666667,1.83484785926972,0.355131843729623,42,7,0.0711042417604526,0.350254227931119,NA,"GO:0035966",49,"FALSE"
"1949","enu","9","response to transforming growth factor beta",-0.353740164843738,0.580211089926752,84,14,6,0.428571428571429,106,17.6666666666667,0.0219924292632297,0.215513703383725,NA,"GO:0071559",42,"TRUE"
"1950","enu","9","response to virus",-0.323517718491072,0.470941934376647,89,14.8333333333333,9.21773652621221,0.621420439969362,104,17.3333333333333,0.0864781089521641,0.362545206187446,NA,"GO:0009615",48,"TRUE"
"1951","enu","9","rhythmic process",-0.197783871635027,0.497737723542536,64,10.6666666666667,4.08248290463863,0.382732772309872,77,12.8333333333333,0.213111367062602,0.604084610035401,NA,"GO:0048511",93,"FALSE"
"1952","enu","9","ribonucleoprotein complex assembly",-0.350278569649151,0.504121953489989,36,6,3.03315017762062,0.505525029603437,48,8,0.347467370787184,0.75160678345714,NA,"GO:0022618",42,"FALSE"
"1953","enu","9","ribonucleoprotein complex subunit organization",-0.370398736889408,0.392725693814823,38,6.33333333333333,3.38624669312008,0.534670530492644,50,8.33333333333333,0.436078861578255,0.821221778690453,NA,"GO:0071826",39,"FALSE"
"1954","enu","9","ribonucleotide metabolic process",-0.408653503992421,0.339718486525129,82,13.6666666666667,7.42069179165034,0.542977448169537,105,17.5,0.192959779735068,0.573398065357802,NA,"GO:0009259",34,"TRUE"
"1955","enu","9","ribose phosphate metabolic process",-0.380651135091525,0.348800227731705,85,14.1666666666667,7.85917722580848,0.55476545123354,106,17.6666666666667,0.259916358375196,0.652455185302666,NA,"GO:0019693",38,"TRUE"
"1956","enu","9","ribosomal subunit export from nucleus",0.26416041678686,0.904811778649043,4,0.666666666666667,0.816496580927726,1.22474487139159,2,0.333333333333333,0.839704127535779,1,NA,"GO:0000054",63,"FALSE"
"1957","enu","9","ribosome assembly",-0.402506249879808,0.910023325917036,10,1.66666666666667,1.50554530541816,0.903327183250897,13,2.16666666666667,0.491936493272957,0.896267857606894,NA,"GO:0042255",34,"FALSE"
"1958","enu","9","ribosome biogenesis",-0.0895723551064284,0.342234272804022,67,11.1666666666667,6.04703784233791,0.541525776925783,69,11.5,0.771606249108825,1,NA,"GO:0042254",220,"FALSE"
"1959","enu","9","ribosome localization",0.26416041678686,0.904811778649043,4,0.666666666666667,0.816496580927726,1.22474487139159,2,0.333333333333333,0.839704127535779,1,NA,"GO:0033750",63,"FALSE"
"1960","enu","9","roof of mouth development",-0.572214867305844,0.528884936130149,24,4,2.68328157299975,0.670820393249937,35,5.83333333333333,0.323875347929961,0.717987510430899,NA,"GO:0060021",22,"TRUE"
"1961","enu","9","semaphorin-plexin signaling pathway involved in neuron projection guidance",-0.069172916546474,0.814060412125375,7,1.16666666666667,0.983192080250175,0.842736068785864,7,1.16666666666667,0.912123465191959,1,NA,"GO:1902285",265,"FALSE"
