"","condition","cycle","region","log2fc.mean","obs.mut.sum","obs.mut.mean","obs.mut.sd","obs.mut.cv","sim.mut.mean","p_value","p_adjusted","significant_p_adjusted","go.id","observed.variant.required","observed.variant.requirement.met"
"1123","enu","3","regulation of protein-containing complex assembly",-0.0785904837125493,65,21.6666666666667,1.52752523165195,0.0705011645377822,23,0.638344956871036,1,NA,"GO:0043254",241,"FALSE"
"1124","enu","3","regulation of response to DNA damage stimulus",-0.174842215619727,53,17.6666666666667,5.13160143944688,0.290468006006427,19.6666666666667,0.751773725596129,1,NA,"GO:2001020",105,"FALSE"
"1125","enu","3","regulation of small molecule metabolic process",0.0534882240644153,58,19.3333333333333,1.15470053837925,0.0597258899161682,18.6666666666667,0.840405739153986,1,NA,"GO:0062012",306,"FALSE"
"1126","enu","3","regulation of stem cell differentiation",-0.0741308071121493,17,5.66666666666667,2.51661147842358,0.444107907957103,5.66666666666667,0.498399059859897,1,NA,"GO:2000736",241,"FALSE"
"1127","enu","3","regulation of steroid hormone biosynthetic process",-0.138345833092948,2,0.666666666666667,1.15470053837925,1.73205080756888,0.666666666666667,0.884044978106338,1,NA,"GO:0090030",137,"FALSE"
"1128","enu","3","regulation of supramolecular fiber organization",-0.162177075037349,58,19.3333333333333,3.21455025366432,0.166269840706775,21.6666666666667,0.740252951884785,1,NA,"GO:1902903",112,"FALSE"
"1129","enu","3","regulation of translational fidelity",-0.333333333333333,1,0.333333333333333,0.577350269189626,1.73205080756888,0.666666666666667,0.627471245306359,1,NA,"GO:0006450",47,"FALSE"
"1130","enu","3","regulation of type I interferon-mediated signaling pathway",0.269118307352535,13,4.33333333333333,1.52752523165195,0.352505822688911,3.33333333333333,0.692960386271785,1,NA,"GO:0060338",63,"FALSE"
"1131","enu","3","regulation of ubiquitin-protein transferase activity",-0.528320833573719,13,4.33333333333333,1.15470053837925,0.266469355010596,6.66666666666667,0.392881098131278,1,NA,"GO:0051438",26,"FALSE"
"1132","enu","3","regulation of vacuole organization",0.269118307352535,14,4.66666666666667,1.15470053837925,0.247435829652697,3.66666666666667,0.914819818224834,1,NA,"GO:0044088",63,"FALSE"
"1133","enu","3","release of cytochrome c from mitochondria",-0.528320833573719,9,3,1,0.333333333333333,4.66666666666667,0.442638459518538,1,NA,"GO:0001836",26,"FALSE"
"1134","enu","3","renal system development",-0.320677383266993,39,13,3,0.230769230769231,16.3333333333333,0.335254048752904,1,NA,"GO:0072001",48,"FALSE"
"1135","enu","3","respiratory system development",-0.222672746816238,31,10.3333333333333,1.15470053837925,0.11174521339154,12.3333333333333,0.731301715473555,1,NA,"GO:0060541",81,"FALSE"
"1136","enu","3","respiratory tube development",-0.233479906047031,30,10,1,0.1,12,0.76731337245315,1,NA,"GO:0030323",74,"FALSE"
"1137","enu","3","response to UV",-0.306703927823951,36,12,6.557438524302,0.5464532103585,14,0.214960083932393,1,NA,"GO:0009411",54,"FALSE"
"1138","enu","3","response to acid chemical",-0.635630198536172,15,5,2,0.4,8,0.108915405146669,1,NA,"GO:0001101",20,"FALSE"
"1139","enu","3","response to amino acid",-1.23593974950223,9,3,2.64575131106459,0.881917103688197,6.33333333333333,0.0110616364284119,0.778484105978644,NA,"GO:0043200",8,"TRUE"
"1140","enu","3","response to amino acid starvation",-0.861654166907052,3,1,1,1,2.33333333333333,0.343601185670446,1,NA,"GO:1990928",12,"FALSE"
"1141","enu","3","response to arsenic-containing substance",0,5,1.66666666666667,1.52752523165195,0.916515138991168,1.33333333333333,0.738103057979164,1,NA,"GO:0046685",747,"FALSE"
"1142","enu","3","response to endoplasmic reticulum stress",0.0445005310641463,54,18,2.64575131106459,0.146986183948033,17.3333333333333,0.894123778248912,1,NA,"GO:0034976",347,"FALSE"
"1143","enu","3","response to fluid shear stress",-0.138345833092948,10,3.33333333333333,2.08166599946613,0.62449979983984,3.33333333333333,0.650706566966468,1,NA,"GO:0034405",137,"FALSE"
"1144","enu","3","response to insulin",-0.0912272166777675,43,14.3333333333333,5.5075705472861,0.384249107950193,14.6666666666667,0.0913531119359794,1,NA,"GO:0032868",193,"FALSE"
"1145","enu","3","response to ionizing radiation",-0.217358898859898,23,7.66666666666667,2.08166599946613,0.271521652104278,9,0.727360995110431,1,NA,"GO:0010212",82,"FALSE"
"1146","enu","3","response to oxidative stress",-0.185129795112603,64,21.3333333333333,8.02080627701064,0.375975294234874,23.3333333333333,0.262447690719609,1,NA,"GO:0006979",99,"FALSE"
"1147","enu","3","response to oxygen levels",-0.142805509693348,61,20.3333333333333,1.52752523165195,0.0751241917205876,22.6666666666667,0.655671466323876,1,NA,"GO:0070482",129,"FALSE"
"1148","enu","3","response to reactive oxygen species",-0.0750221852115911,36,12,1.73205080756888,0.144337567297406,12.6666666666667,0.985483398329483,1,NA,"GO:0000302",241,"FALSE"
"1149","enu","3","response to sterol depletion",0,1,0.333333333333333,0.577350269189626,1.73205080756888,0.333333333333333,1,1,NA,"GO:0006991",747,"FALSE"
"1150","enu","3","response to topologically incorrect protein",-0.0471186164151803,39,13,2.64575131106459,0.203519331620353,13.3333333333333,0.893565741220396,1,NA,"GO:0035966",347,"FALSE"
"1151","enu","3","response to transforming growth factor beta",0.208534828406167,66,22,8.66025403784439,0.393647910811109,18.3333333333333,0.15935233270024,1,NA,"GO:0071559",85,"FALSE"
"1152","enu","3","response to virus",0.0898559649068637,79,26.3333333333333,2.88675134594813,0.109623468833473,24.6666666666667,0.531148632236339,1,NA,"GO:0009615",220,"FALSE"
"1153","enu","3","rhythmic process",0.1040192836211,60,20,2,0.1,18.6666666666667,0.635368949353845,1,NA,"GO:0048511",180,"FALSE"
"1154","enu","3","ribonucleoprotein complex assembly",-0.553383332371792,28,9.33333333333333,2.3094010767585,0.247435829652697,14,0.076346909483171,1,NA,"GO:0022618",25,"TRUE"
"1155","enu","3","ribonucleoprotein complex subunit organization",-0.502715634556775,29,9.66666666666667,2.08166599946613,0.215344758565462,14,0.104481165414883,1,NA,"GO:0071826",26,"TRUE"
"1156","enu","3","ribonucleotide metabolic process",-0.0654657376011677,68,22.6666666666667,3.51188458428425,0.154936084600776,23.6666666666667,0.791921628008053,1,NA,"GO:0009259",265,"FALSE"
"1157","enu","3","ribose phosphate metabolic process",-0.0668377737585785,69,23,4,0.173913043478261,24,0.705865374491729,1,NA,"GO:0019693",265,"FALSE"
"1158","enu","3","ribosomal subunit export from nucleus",0.0566416671474373,4,1.33333333333333,1.15470053837925,0.866025403784439,1,0.789450324434364,1,NA,"GO:0000054",306,"FALSE"
"1159","enu","3","ribosome assembly",-0.615998968851651,9,3,1.73205080756888,0.577350269189626,4.66666666666667,0.324090490454467,1,NA,"GO:0042255",21,"FALSE"
"1160","enu","3","ribosome biogenesis",-0.286689912951842,51,17,2.64575131106459,0.155632430062623,21,0.3571549436752,1,NA,"GO:0042254",57,"FALSE"
"1161","enu","3","ribosome localization",0.0566416671474373,4,1.33333333333333,1.15470053837925,0.866025403784439,1,0.789450324434364,1,NA,"GO:0033750",306,"FALSE"
"1162","enu","3","roof of mouth development",0.282665635518317,15,5,2.64575131106459,0.529150262212918,3.66666666666667,0.5126383364818,1,NA,"GO:0060021",57,"FALSE"
"1163","enu","3","semaphorin-plexin signaling pathway involved in neuron projection guidance",-0.471679166426281,2,0.666666666666667,1.15470053837925,1.73205080756888,1,0.650573117403082,1,NA,"GO:1902285",28,"FALSE"
"1164","enu","3","seminiferous tubule development",0.194987500240385,4,1.33333333333333,0.577350269189626,0.433012701892219,1,0.989168366350639,1,NA,"GO:0072520",93,"FALSE"
"1165","enu","3","signal peptide processing",0.333333333333333,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0.740772175187655,1,NA,"GO:0006465",47,"FALSE"
"1166","enu","3","signal transduction in response to DNA damage",-0.405004296990283,25,8.33333333333333,3.21455025366432,0.385746030439718,11,0.299749371757438,1,NA,"GO:0042770",34,"FALSE"
"1167","enu","3","sister chromatid segregation",0.0563429062388942,47,15.6666666666667,5.03322295684717,0.321269550437053,14.6666666666667,0.77939395643757,1,NA,"GO:0000819",306,"FALSE"
"1168","enu","3","small molecule catabolic process",-0.120048580260924,47,15.6666666666667,2.88675134594813,0.184260724209455,17,0.805757574937452,1,NA,"GO:0044282",156,"FALSE"
"1169","enu","3","smoothened signaling pathway involved in dorsal/ventral neural tube patterning",0.194987500240385,3,1,1,1,0.666666666666667,0.670399226996687,1,NA,"GO:0060831",93,"FALSE"
"1170","enu","3","sphingomyelin biosynthetic process",0.333333333333333,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0.938000848825217,1,NA,"GO:0006686",47,"FALSE"
"1171","enu","3","spindle localization",-0.440642698295787,10,3.33333333333333,3.51188458428425,1.05356537528527,3.33333333333333,0.103438312764484,1,NA,"GO:0051653",32,"FALSE"
"1172","enu","3","stem cell differentiation",-0.194987500240385,32,10.6666666666667,2.08166599946613,0.19515618744995,12.3333333333333,0.773892002455685,1,NA,"GO:0048863",93,"FALSE"
"1173","enu","3","stem cell population maintenance",-0.126170541084577,31,10.3333333333333,3.51188458428425,0.339859798479121,11,0.705167275501507,1,NA,"GO:0019827",156,"FALSE"
"1174","enu","3","sterol biosynthetic process",-0.114882723795815,10,3.33333333333333,2.3094010767585,0.692820323027551,3.33333333333333,0.432574657012854,1,NA,"GO:0016126",163,"FALSE"
"1175","enu","3","stress granule assembly",-0.723308333814105,2,0.666666666666667,0.577350269189626,0.866025403784439,1.66666666666667,0.474794760943877,1,NA,"GO:0034063",16,"FALSE"
"1176","enu","3","substantia nigra development",0.547952063258241,13,4.33333333333333,0.577350269189626,0.133234677505298,2.66666666666667,0.572320550980048,1,NA,"GO:0021762",25,"FALSE"
"1177","enu","3","substrate adhesion-dependent cell spreading",0.00125071162036899,20,6.66666666666667,3.05505046330389,0.458257569495584,6.33333333333333,0.739556923226396,1,NA,"GO:0034446",632,"FALSE"
"1178","enu","3","sulfur compound metabolic process",-0.0341899112135158,42,14,4.58257569495584,0.327326835353989,14,0.820839876813505,1,NA,"GO:0006790",385,"FALSE"
"1179","enu","3","suppression of viral release by host",0,4,1.33333333333333,1.52752523165195,1.14564392373896,1,0.745477147323451,1,NA,"GO:0044790",747,"FALSE"
"1180","enu","3","synaptic vesicle lumen acidification",-0.723308333814105,3,1,1,1,2,0.551518046682996,1,NA,"GO:0097401",16,"FALSE"
"1181","enu","3","telomerase RNA localization to Cajal body",-0.333333333333333,2,0.666666666666667,0.577350269189626,0.866025403784439,1,0.946439080106733,1,NA,"GO:0090671",47,"FALSE"
"1182","enu","3","telomere maintenance",-0.213848676362508,26,8.66666666666667,0.577350269189626,0.0666173387526491,10.3333333333333,0.813680135175305,1,NA,"GO:0000723",82,"FALSE"
"1183","enu","3","telomere organization",-0.250969046011743,28,9.33333333333333,1.52752523165195,0.163663417676994,11.3333333333333,0.744081324317176,1,NA,"GO:0032200",66,"FALSE"
"1184","enu","3","toxin transport",-0.194987500240385,4,1.33333333333333,0.577350269189626,0.433012701892219,1.66666666666667,0.975046043526757,1,NA,"GO:1901998",93,"FALSE"
"1185","enu","3","trabecula morphogenesis",-0.031036468130494,10,3.33333333333333,1.15470053837925,0.346410161513775,3.33333333333333,0.745837293753712,1,NA,"GO:0061383",385,"FALSE"
"1186","enu","3","tube closure",-0.269118307352535,15,5,2,0.4,6,0.82718125705557,1,NA,"GO:0060606",63,"FALSE"
"1187","enu","3","ubiquinone biosynthetic process",0,0,0,0,NA,0,1,1,NA,"GO:0006744",747,"FALSE"
"1188","enu","3","ubiquinone metabolic process",0,0,0,0,NA,0,1,1,NA,"GO:0006743",747,"FALSE"
"1189","enu","3","vacuolar acidification",-0.0566416671474373,6,2,1,0.5,2,0.926918905096146,1,NA,"GO:0007035",306,"FALSE"
"1190","enu","3","vacuolar transport",-0.0591015106026367,40,13.3333333333333,5.13160143944688,0.384870107958516,13.3333333333333,0.238026428440362,1,NA,"GO:0007034",306,"FALSE"
"1191","enu","3","vacuole organization",0.0152142218519041,43,14.3333333333333,2.88675134594813,0.201401256694056,14,0.914829855801675,1,NA,"GO:0007033",526,"FALSE"
"1192","enu","3","vasculogenesis",0.23593974950223,17,5.66666666666667,0.577350269189626,0.101885341621699,4.66666666666667,0.921563500120676,1,NA,"GO:0001570",74,"FALSE"
"1193","enu","3","vesicle localization",-0.081472909222149,34,11.3333333333333,2.08166599946613,0.1836764117176,12,0.687308053260422,1,NA,"GO:0051648",220,"FALSE"
"1194","enu","3","vesicle organization",-0.27431293909202,50,16.6666666666667,1.52752523165195,0.0916515138991168,20.3333333333333,0.424759233296401,1,NA,"GO:0016050",61,"FALSE"
"1195","enu","3","viral process",0.292188686250574,84,28,4.35889894354067,0.15567496226931,22.6666666666667,0.321837766113213,1,NA,"GO:0016032",55,"TRUE"
"1196","enu","3","viral release from host cell",-0.138345833092948,4,1.33333333333333,1.15470053837925,0.866025403784439,1.33333333333333,0.864583932941727,1,NA,"GO:0019076",137,"FALSE"
"1197","enu","3","water-soluble vitamin metabolic process",0.545809973538431,12,4,1.73205080756888,0.433012701892219,2.33333333333333,0.571973571126613,1,NA,"GO:0006767",25,"FALSE"
"1198","enu","6","ATP metabolic process",-0.242327168531195,76,25.3333333333333,8.32666399786453,0.328684105178863,29.6666666666667,0.398145544540954,0.96864499489377,NA,"GO:0046034",71,"TRUE"
"1199","enu","6","COPII vesicle coating",-0.171524390943253,12,4,2.64575131106459,0.661437827766148,4,0.574403951828064,1,NA,"GO:0048208",105,"FALSE"
"1200","enu","6","DNA conformation change",-0.428467406287416,25,8.33333333333333,3.05505046330389,0.366606055596467,11.3333333333333,0.290733363213308,0.931377993995177,NA,"GO:0071103",33,"FALSE"
"1201","enu","6","DNA replication",-0.253390995109177,97,32.3333333333333,10.9696551146029,0.33926768395679,38,0.307858971161717,0.931377993995177,NA,"GO:0006260",66,"TRUE"
"1202","enu","6","DNA-templated transcription elongation",-0.255851304666543,45,15,5,0.333333333333333,18,0.515539461872222,1,NA,"GO:0006354",66,"FALSE"
"1203","enu","6","G0 to G1 transition",-0.547952063258243,8,2.66666666666667,2.51661147842358,0.943729304408844,3.33333333333333,0.50495657985442,1,NA,"GO:0045023",25,"FALSE"
"1204","enu","6","GPI anchor biosynthetic process",-0.194987500240385,11,3.66666666666667,3.05505046330389,0.833195580901062,3.66666666666667,0.633414662410555,1,NA,"GO:0006506",93,"FALSE"
"1205","enu","6","Golgi organization",-0.360622941592372,40,13.3333333333333,5.68624070307733,0.426468052730799,16.6666666666667,0.333134594132673,0.931377993995177,NA,"GO:0007030",42,"FALSE"
"1206","enu","6","Golgi to plasma membrane protein transport",0.23593974950223,18,6,0,0,5,0.922036747132296,1,NA,"GO:0043001",74,"FALSE"
"1207","enu","6","Golgi vesicle transport",-0.127776213183835,117,39,15.8745078663875,0.407038663240706,41,0.560315579130621,1,NA,"GO:0048193",156,"FALSE"
"1208","enu","6","NADP metabolic process",-0.302296865202839,12,4,2.64575131106459,0.661437827766148,4.66666666666667,0.409575793952402,0.96864499489377,NA,"GO:0006739",54,"FALSE"
"1209","enu","6","NADPH regeneration",-0.194987500240385,9,3,3.46410161513775,1.15470053837925,2.66666666666667,0.339896718904656,0.931377993995177,NA,"GO:0006740",93,"FALSE"
"1210","enu","6","RNA localization",-0.221774860805457,88,29.3333333333333,9.29157324317757,0.31675817874469,34,0.46747341185367,1,NA,"GO:0006403",81,"TRUE"
"1211","enu","6","RNA transport",-0.18316074044653,73,24.3333333333333,6.65832811847939,0.273629922677235,27.6666666666667,0.701765433265741,1,NA,"GO:0050658",99,"FALSE"
"1212","enu","6","Schwann cell differentiation",0.302296865202839,26,8.66666666666667,4.04145188432738,0.466321371268544,6.33333333333333,0.415375069805146,0.96864499489377,NA,"GO:0014037",54,"FALSE"
"1213","enu","6","U2-type prespliceosome assembly",0.194987500240385,5,1.66666666666667,0.577350269189626,0.346410161513775,1.33333333333333,0.990171109955872,1,NA,"GO:1903241",93,"FALSE"
"1214","enu","6","UV-damage excision repair",-0.421011468611266,8,2.66666666666667,2.3094010767585,0.866025403784439,3,0.639219006054252,1,NA,"GO:0070914",33,"FALSE"
"1215","enu","6","Wnt signaling pathway",-0.257360119215839,180,60,23.6431808350738,0.394053013917896,69.6666666666667,0.0802508098932047,0.723530599870737,NA,"GO:0016055",66,"TRUE"
"1216","enu","6","actin filament organization",-0.480352918842173,111,37,13.228756555323,0.357533960954674,50.6666666666667,0.0014477887329479,0.145044144192541,NA,"GO:0007015",27,"TRUE"
"1217","enu","6","alcohol biosynthetic process",-0.0642150259807985,37,12.3333333333333,4.04145188432738,0.327685287918436,13,0.940214809361196,1,NA,"GO:0046165",265,"FALSE"
"1218","enu","6","amino sugar biosynthetic process",-0.0566416671474373,5,1.66666666666667,1.15470053837925,0.692820323027551,1.66666666666667,0.639423462699635,1,NA,"GO:0046349",306,"FALSE"
"1219","enu","6","aminoglycan biosynthetic process",0.355145511640113,37,12.3333333333333,3.51188458428425,0.28474739872575,9.33333333333333,0.546461762631938,1,NA,"GO:0006023",42,"FALSE"
"1220","enu","6","apoptotic mitochondrial changes",0.242365116714048,51,17,5.56776436283002,0.327515550754707,14,0.713689841171712,1,NA,"GO:0008637",71,"FALSE"
